name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Snap Ringer,18714030,1,0,Omega,Chaos,3075,0,77577ce781d587b133c9c53da0974817_39e25ac3d737c46452305eefe324372cfc0.jpg?1755598962,Ultima,194,0,SAM
Miyu Edelfelt,21335430,2,10,Phoenix,Light,3052,877,ba690d74246b4d07f543f0d9516feec2_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1755598826,Ultima,285,17,SCH
Prisma Tic,38791879,3,2,Cerberus,Chaos,2936,204,5220c35172bb26154c862a6d485e37b8_777c57311d510ca65dac3c1077dee435fc0.jpg?1755598434,Omega,250,22,AST
Mei Ko,35150838,4,19,Louisoix,Chaos,2930,987,9e9f647c9095409b4ca77e89ca61322b_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1755599334,Omega,281,20,SCH
Cat Wife,21099767,5,3,Zodiark,Light,2724,0,76d1664265ae631c957cfab6c72cfba9_c274370774c6bc3483cc8740805f41bcfc0.jpg?1755599185,Omega,113,4,RDM
Void Stellarvore,28691685,6,0,Raiden,Light,2582,98,79b02048d874bdc774a96223c423d519_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1755598251,Omega,217,1,SAM
Loty Coldwind,36521588,7,4,Twintania,Light,2571,0,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1755598275,Omega,237,19,VPR
Vanilla Blossom,41496807,8,5,Moogle,Chaos,2508,0,b0e7d1b464d155d8791692fe2e47299d_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1755597583,Omega,179,0,WHM
Auelin Fae,18291844,9,18,Zodiark,Light,2462,492,2d6204db02c5efce86aca234fd6f1ce1_c274370774c6bc3483cc8740805f41bcfc0.jpg?1755599806,Omega,139,13,RDM
Crow Xo,44749262,10,7,Zodiark,Light,2298,0,54e5719ccbdb45c6de28f017b4365207_c274370774c6bc3483cc8740805f41bcfc0.jpg?1755598395,Omega,73,0,AST
Xen Thique,40172078,11,14,Odin,Light,2295,197,8930228f4df0c18feea28ebbb1c451f2_644311b63b607133c989d7c1188467dafc0.jpg?1755597095,Omega,96,3,SGE
Saboree Catboy,36051653,12,8,Spriggan,Chaos,2235,0,b61ec1080d608b5a83f30baef219dc02_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1755598292,Omega,278,24,WAR
Maarato Cookie,20349526,13,9,Twintania,Light,2187,0,dbab16598b86bb31b2eb96070f723572_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1755598764,Omega,77,2,MCH
Raiden Senpai,27238016,14,15,Zodiark,Light,2162,91,96a909af8d24d60f6d8173f8cc16facb_c274370774c6bc3483cc8740805f41bcfc0.jpg?1755597712,Omega,219,6,MCH
Mamiyama Kamimama,37371304,15,11,Spriggan,Chaos,2119,0,3c6fd6569d3dce40308c9a2a1f3c3bfa_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1755597866,Omega,112,0,PCT
Moki Moki,14235486,16,12,Odin,Light,2107,0,82d3ef8d03fa7a6ddf4429f15fd296a2_644311b63b607133c989d7c1188467dafc0.jpg?1755597869,Omega,264,17,DRG
Cliffe Zanza,36074329,17,13,Spriggan,Chaos,2102,0,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1755598197,Omega,266,28,DRK
Tsukuyo Ritlas,37800185,18,16,Odin,Light,2059,0,eca30840fe0bed8e80f620b5f57c49de_644311b63b607133c989d7c1188467dafc0.jpg?1755597175,Omega,219,14,RDM
Sheidyn Windsor,30282791,19,17,Omega,Chaos,1973,0,e3eaa192d0e2b6192580f940474cd0b5_39e25ac3d737c46452305eefe324372cfc0.jpg?1755597024,Omega,279,15,DRK
Fiven Fiven,24996868,20,0,Lich,Light,1934,95,f574b4a1ff1aade4f34a98795138319b_7206469080400ed57a5373d0a9c55c59fc0.jpg?1755596633,Omega,151,17,VPR
