name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Zetsu Kaiza,15922703,1,3,Jenova,Aether,402,302,976656a732f9f9c5e7a1b68ece523bdf_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1662027961,Crystal,90,3,SAM
First Name,39082032,2,5,Gilgamesh,Aether,201,101,f61b7a515f332494dbc997024a22504d_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1662028205,Crystal,85,1,SGE
Strolling Sapling,2190135,3,8,Adamantoise,Aether,201,101,5d14cd48e3d1d7f1c24bec20f7a98be4_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1662027162,Crystal,75,1,SGE
Gogobu Gobu,38086447,4,24,Siren,Aether,201,201,df51afb61a6d14fa9a2923cdb99d83b5_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1662028277,Crystal,42,2,RDM
Gyomei Hime-jima,2514489,5,25,Gilgamesh,Aether,100,100,bde951d370b4b5ef1796a2c10cd9b59b_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1662027071,Crystal,149,10,BLM
Andros Lunari,38919488,6,1,Sargatanas,Aether,100,0,8833f678967938d2e79b8d993021ce3f_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1662027529,Crystal,121,0,NIN
No Surprises,28084139,7,2,Gilgamesh,Aether,100,0,6f6cfa78afa2110b817ea8f74d5bf0b7_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1662027970,Crystal,98,0,NIN
Jay Vermillion,20310837,8,15,Adamantoise,Aether,100,100,ae2f157d9c523947744b038a73f77be6_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1662028608,Crystal,91,2,BLM
Original Ninomae,35808978,9,16,Adamantoise,Aether,100,100,b244a7412043a7dd35bae3d62114182d_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1662026174,Crystal,88,14,SGE
S'jay Sharks,18807626,10,4,Cactuar,Aether,100,0,68294efd5b1aeb5bd1a36477f7c0e3cf_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1662026615,Crystal,85,0,RDM
Suzume Akarin,2268644,11,6,Cactuar,Aether,100,0,7931b325e192ce80f52beef56f8373fb_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1662028369,Crystal,83,0,GNB
Aiv Vindheart,44326246,12,7,Midgardsormr,Aether,100,0,67486c7927379ae1f6720b5d998c0a18_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1662025451,Crystal,76,0,MRD
Seruna Miyaru,8134842,13,9,Gilgamesh,Aether,100,0,f022946d2d8441e36faee7b2b843a2ef_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1662028680,Crystal,66,0,BRD
Tomo Kote,38176817,14,20,Gilgamesh,Aether,100,100,e5d7502ad7f21874552a4fc21553ee9e_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1662028285,Crystal,63,1,SAM
American Hero,44163929,15,10,Sargatanas,Aether,100,0,806fe0d7926801138ad67d6d4ad9d24b_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1662026089,Crystal,50,0,DRG
Yuri Tsukihana,30386598,16,11,Jenova,Aether,100,0,99095be4258299ff7d0d0ac0b6486022_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1662028609,Crystal,48,0,CUL
