name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Loty Coldwind,36521588,1,0,Twintania,Light,3508,0,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1745577474,Crystal,364,1,RDM
Akari Tsuki,31005286,2,3,Louisoix,Chaos,3486,296,28e1cfaecfbf911dc3621f5de74642aa_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1745575567,Crystal,128,4,MNK
Shino Yaru,45204973,3,2,Sagittarius,Chaos,3313,0,90dbabecf3d9dea9b5f87d063ac9bf43_44ca0844398b2d010d8cd4a31ddb023dfc0.jpg?1745577394,Crystal,154,0,UNK
Aura Sphere,30657353,4,5,Zodiark,Light,3085,184,6cc4a373eafbcbf88a340a52d95f133e_c274370774c6bc3483cc8740805f41bcfc0.jpg?1745577387,Crystal,215,9,GNB
Prisma Tic,38791879,5,4,Cerberus,Chaos,2922,0,5220c35172bb26154c862a6d485e37b8_777c57311d510ca65dac3c1077dee435fc0.jpg?1745575682,Crystal,179,12,VPR
Saboree Catboy,36051653,6,0,Spriggan,Chaos,2831,0,b61ec1080d608b5a83f30baef219dc02_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1745574819,Crystal,327,0,RPR
Dara Mactire,55642101,7,0,Louisoix,Chaos,2671,0,3c45e346e2828ca773eda7982c2291e1_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1745575627,Crystal,229,7,UNK
Vai Zol,38270926,8,0,Odin,Light,2562,0,2e78b44195db83336b1acbe75927a864_644311b63b607133c989d7c1188467dafc0.jpg?1745575197,Crystal,145,0,CRP
Cliffe Zanza,36074329,9,0,Spriggan,Chaos,2426,0,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1745576983,Crystal,90,0,BLM
Mei Ko,35150838,10,0,Louisoix,Chaos,2418,0,9e9f647c9095409b4ca77e89ca61322b_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1745575375,Crystal,241,18,UNK
Kaede Yumishi,54070516,11,0,Raiden,Light,2303,0,5d811f127e0fbf2c1fe988e910219758_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1745575922,Crystal,174,0,UNK
Cat Wife,21099767,12,0,Zodiark,Light,2278,0,76d1664265ae631c957cfab6c72cfba9_c274370774c6bc3483cc8740805f41bcfc0.jpg?1745577470,Crystal,62,0,RDM
Kal Tanavast,21949363,13,0,Omega,Chaos,2269,0,dfeeca71f35832d183f78245f29992f1_39e25ac3d737c46452305eefe324372cfc0.jpg?1745575108,Crystal,94,0,SCH
Void Stellarvore,28691685,14,0,Raiden,Light,2260,0,79b02048d874bdc774a96223c423d519_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1745576736,Crystal,208,6,CUL
Milk Jds,10570379,15,16,Zodiark,Light,2200,96,cf8503b76a559329b409ac7cfe329e0c_c274370774c6bc3483cc8740805f41bcfc0.jpg?1745574899,Crystal,217,7,DRG
Snap Ringer,18714030,16,15,Omega,Chaos,2158,0,77577ce781d587b133c9c53da0974817_39e25ac3d737c46452305eefe324372cfc0.jpg?1745575496,Crystal,107,0,FSH
Ange Melrose,50267939,17,0,Omega,Chaos,1944,0,f2fb3057962bf3d28bcce976076f5368_39e25ac3d737c46452305eefe324372cfc0.jpg?1745576282,Crystal,339,19,RDM
Vanilla Blossom,41496807,18,0,Moogle,Chaos,1825,0,b0e7d1b464d155d8791692fe2e47299d_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1745574589,Crystal,169,6,BTN
Meryll Enetari,24681550,19,28,Cerberus,Chaos,1822,264,f4fe16c70d7023e2101e19421c5abf1e_777c57311d510ca65dac3c1077dee435fc0.jpg?1745577066,Crystal,282,7,WAR
Imy Pure,24943089,20,19,Cerberus,Chaos,1804,0,2e46879ac1baf7fc77ec2de872a0461c_777c57311d510ca65dac3c1077dee435fc0.jpg?1745577086,Crystal,111,0,SGE
Maarato Cookie,20349526,21,20,Twintania,Light,1801,0,dbab16598b86bb31b2eb96070f723572_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1745575697,Crystal,97,6,DNC
Mii Sha,23843770,22,21,Phoenix,Light,1784,0,64857f7d5089a3c4ec82c8ffc69a8d9b_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1745576453,Crystal,138,10,GNB
Luca Natura,26126798,23,22,Omega,Chaos,1782,0,aee9a8f332f96a4c5a45923c0e82782a_39e25ac3d737c46452305eefe324372cfc0.jpg?1745574753,Crystal,136,0,DNC
Tarutella Goldfish,4235488,24,23,Phoenix,Light,1767,3,f269741c27ca22c02db955557e7283fa_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1745575001,Crystal,147,7,SGE
Miyu Edelfelt,21335430,25,24,Phoenix,Light,1709,0,ba690d74246b4d07f543f0d9516feec2_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1745577384,Crystal,119,0,SCH
Ares Aster,23775255,26,25,Ragnarok,Chaos,1621,0,af83635d9ae348ce2f1f18bd7f59657c_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1745575892,Crystal,318,0,UNK
Crow Xo,44749262,27,34,Zodiark,Light,1606,214,54e5719ccbdb45c6de28f017b4365207_c274370774c6bc3483cc8740805f41bcfc0.jpg?1745574358,Crystal,40,2,AST
Elis Lee,46449428,28,26,Ragnarok,Chaos,1601,0,f7f27c87a16b5950097c24479dd76a92_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1745575998,Crystal,101,0,SAM
Selin Naari,16360751,29,27,Cerberus,Chaos,1561,0,fb2c3681e2cb33bdcd7894d5aad0b9ec_777c57311d510ca65dac3c1077dee435fc0.jpg?1745575715,Crystal,152,0,DRG
White Noise',47747214,30,29,Raiden,Light,1516,0,3bf617bec1a403388f9c3c43700db590_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1745574858,Crystal,112,0,NIN
Myst Freyja,33906213,31,30,Omega,Chaos,1489,0,240b879fd403fc16c04022b6075077ae_39e25ac3d737c46452305eefe324372cfc0.jpg?1745577464,Crystal,153,0,AST
Marain Kousaka,12028721,32,31,Omega,Chaos,1484,0,8eb57b43eb58ce6e50b90ee79ccb7cd7_39e25ac3d737c46452305eefe324372cfc0.jpg?1745574510,Crystal,84,0,ALC
Veera Vermillion,36611700,33,32,Odin,Light,1483,0,21c224545e3d3af775a3d377c8e444bf_644311b63b607133c989d7c1188467dafc0.jpg?1745574342,Crystal,140,0,MNK
Jun Moxiao,40533777,34,33,Odin,Light,1410,0,9f41b7adf0a59849ae35b17cdace2b32_644311b63b607133c989d7c1188467dafc0.jpg?1745575482,Crystal,64,0,RPR
Yamizura Kumozuma,19652230,35,0,Twintania,Light,1388,0,24bbc9cebf09eb83efcbc272c3085fd1_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1745575330,Crystal,86,0,AST
Sarah Pelepas,36390152,36,0,Twintania,Light,1307,0,4d98b4ef01ccfc9df166d83a5771a4ea_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1745575797,Crystal,140,0,FSH
Savi Zizo,36020595,37,56,Phoenix,Light,1303,501,654a4334b8f77ad31212ae883d8c8df4_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1745575461,Crystal,318,14,MCH
Resilla Frostflow,14658770,38,37,Cerberus,Chaos,1209,0,00a4e6250beb98b5644c87cffe8b7f4f_777c57311d510ca65dac3c1077dee435fc0.jpg?1745577394,Crystal,85,0,VPR
Phinalia Alora,20793008,39,0,Odin,Light,1206,2,f1f486e7aa5cbdf3b5b3df77523c0998_644311b63b607133c989d7c1188467dafc0.jpg?1745576101,Crystal,87,3,RPR
Sheidyn Windsor,30282791,40,38,Omega,Chaos,1204,0,e3eaa192d0e2b6192580f940474cd0b5_39e25ac3d737c46452305eefe324372cfc0.jpg?1745574219,Crystal,245,6,MIN
Cleave Age,8618043,41,40,Cerberus,Chaos,1200,0,be127ac560fb8f7cfb5f31ff1d832b19_777c57311d510ca65dac3c1077dee435fc0.jpg?1745576508,Crystal,244,3,BTN
Uki Yo,50895216,42,41,Louisoix,Chaos,1199,0,01c8c27039448a796053947550cced8a_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1745576895,Crystal,110,0,RPR
