name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Void Stellarvore,28691685,1,2,Raiden,Light,1880,199,79b02048d874bdc774a96223c423d519_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1761128773,Omega,83,2,MNK
Xen Thique,40172078,2,1,Odin,Light,1803,1,8930228f4df0c18feea28ebbb1c451f2_644311b63b607133c989d7c1188467dafc0.jpg?1761129177,Omega,34,10,SCH
Shino Yaru,45204973,3,0,Sagittarius,Chaos,1672,0,90dbabecf3d9dea9b5f87d063ac9bf43_44ca0844398b2d010d8cd4a31ddb023dfc0.jpg?1761129426,Omega,69,0,UNK
Milk Jds,10570379,4,0,Zodiark,Light,1596,0,cf8503b76a559329b409ac7cfe329e0c_c274370774c6bc3483cc8740805f41bcfc0.jpg?1761128248,Omega,83,14,BLM
Yuuki Ishikawa,58888106,5,0,Raiden,Light,1588,0,426836e5fd13115a49861ae9fa756918_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1761129545,Omega,69,0,MNK
Meryll Enetari,24681550,6,0,Cerberus,Chaos,1483,0,f4fe16c70d7023e2101e19421c5abf1e_777c57311d510ca65dac3c1077dee435fc0.jpg?1761126280,Crystal,48,10,AST
Vanilla Blossom,41496807,7,0,Moogle,Chaos,1410,0,b0e7d1b464d155d8791692fe2e47299d_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1761128595,Crystal,73,9,BLM
Marina Aihara,29978429,8,0,Zodiark,Light,1398,0,5efa7f04908d73b3537e5b7b9264ac89_c274370774c6bc3483cc8740805f41bcfc0.jpg?1761127125,Crystal,84,0,DRK
Loty Coldwind,36521588,9,0,Twintania,Light,1373,0,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1761127383,Crystal,29,0,WAR
Akari Tsuki,31005286,10,0,Louisoix,Chaos,1282,0,28e1cfaecfbf911dc3621f5de74642aa_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1761129325,Crystal,15,0,MNK
Kal Tanavast,21949363,11,14,Omega,Chaos,1212,208,dfeeca71f35832d183f78245f29992f1_39e25ac3d737c46452305eefe324372cfc0.jpg?1761128341,Crystal,56,7,SCH
Sunie Dakwhil,12728791,12,11,Twintania,Light,1199,0,4760f9b45bd6f71f83adbd97ab87eae3_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1761128368,Crystal,47,0,PLD
