name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Saboree Catboy,36051653,1,4,Spriggan,Chaos,1890,496,b61ec1080d608b5a83f30baef219dc02_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1777981445,Omega,116,19,MIN
Cliffe Zanza,36074329,2,0,Spriggan,Chaos,1758,181,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1777978042,Omega,90,20,MNK
Scarlet Rose,26616217,3,7,Spriggan,Chaos,1701,494,96ad88f23a708e8d6e391f669986d57c_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1777980425,Omega,110,15,WAR
Aura Sphere,30657353,4,1,Zodiark,Light,1666,0,6cc4a373eafbcbf88a340a52d95f133e_c274370774c6bc3483cc8740805f41bcfc0.jpg?1777979389,Omega,38,0,PLD
Loty Coldwind,36521588,5,14,Twintania,Light,1589,890,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1777979774,Omega,69,17,WAR
Lucy Lumi,35150838,6,0,Louisoix,Chaos,1508,297,9e9f647c9095409b4ca77e89ca61322b_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1777980240,Omega,76,4,PCT
Crow Xo,44749262,7,3,Zodiark,Light,1505,0,54e5719ccbdb45c6de28f017b4365207_c274370774c6bc3483cc8740805f41bcfc0.jpg?1777980644,Omega,66,2,SCH
Raiden Thorne,27238016,8,10,Zodiark,Light,1288,397,96a909af8d24d60f6d8173f8cc16facb_c274370774c6bc3483cc8740805f41bcfc0.jpg?1777980588,Crystal,23,8,BRD
Snap Ringer,18714030,9,5,Omega,Chaos,1276,0,77577ce781d587b133c9c53da0974817_39e25ac3d737c46452305eefe324372cfc0.jpg?1777978483,Crystal,66,0,FSH
Shimori Bunihara,35166011,10,8,Raiden,Light,1083,0,c44c8fc68c230b1051ec35a527afe9ed_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1777980251,Crystal,36,0,SAM
Lybel Alyborias,25836089,11,9,Louisoix,Chaos,1017,0,a86b680e6c4e5e23befaaaf535a158de_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1777979128,Crystal,80,0,BTN
Tei Tei,36611700,12,19,Odin,Light,988,392,21c224545e3d3af775a3d377c8e444bf_644311b63b607133c989d7c1188467dafc0.jpg?1777979187,Crystal,50,8,SCH
Dalik Mathis,9537863,13,12,Ragnarok,Chaos,987,200,fd4dde44208527cc20e58ba589d51f01_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1777977941,Crystal,39,5,PLD
Toni Kroos,52385787,14,24,Twintania,Light,982,487,51ea95d392db97feb9c9d09ad8b50a58_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1777980902,Crystal,105,12,MCH
Elohim Meth,60682611,15,11,Raiden,Light,889,0,0b14f1751b014118eca06236e1fdf2bf_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1777981308,Crystal,113,9,UNK
Auelin Fae,18291844,16,20,Zodiark,Light,803,301,2d6204db02c5efce86aca234fd6f1ce1_c274370774c6bc3483cc8740805f41bcfc0.jpg?1777978497,Crystal,21,6,DRG
Prisma Tic,38791879,17,25,Cerberus,Chaos,792,299,5220c35172bb26154c862a6d485e37b8_777c57311d510ca65dac3c1077dee435fc0.jpg?1777979794,Crystal,33,4,VPR
Vanilla Blossom,41496807,18,13,Moogle,Chaos,702,0,b0e7d1b464d155d8791692fe2e47299d_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1777980507,Crystal,49,20,WAR
Tsukuyo Ritlas,37800185,19,27,Odin,Light,696,295,eca30840fe0bed8e80f620b5f57c49de_644311b63b607133c989d7c1188467dafc0.jpg?1777978167,Crystal,24,3,RDM
Mahou Mahou,5924021,20,15,Odin,Light,695,0,4c6afcfde744ebab926aa3423b6c4064_644311b63b607133c989d7c1188467dafc0.jpg?1777978972,Crystal,58,10,DRG
Lhei Tayun,25191408,21,16,Zodiark,Light,598,0,6ee93960f16da0ea5150fe1b7590dfa4_c274370774c6bc3483cc8740805f41bcfc0.jpg?1777980885,Crystal,63,0,BLM
Blue Cat,47356852,22,17,Twintania,Light,598,0,fc9492796dbee9f84ae010350ec7759c_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1777981457,Crystal,6,0,VPR
Miyu Edelfelt,21335430,23,18,Phoenix,Light,597,0,ba690d74246b4d07f543f0d9516feec2_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1777979857,Crystal,83,18,SCH
Akari Tsuki,31005286,24,26,Louisoix,Chaos,588,95,28e1cfaecfbf911dc3621f5de74642aa_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1777978745,Crystal,31,6,SMN
Yuripa Arashi,37731658,25,31,Shiva,Light,502,200,73ff0d0b3cc5f92ec79dabffa2bedf80_3fbff0e6b620e4d259dc427abc6574dafc0.jpg?1777980018,Crystal,24,4,MIN
Cat Wife,21099767,26,21,Zodiark,Light,500,0,76d1664265ae631c957cfab6c72cfba9_c274370774c6bc3483cc8740805f41bcfc0.jpg?1777980511,Crystal,4,0,WAR
Tarutella Goldfish,4235488,27,22,Phoenix,Light,498,0,f269741c27ca22c02db955557e7283fa_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1777980253,Crystal,59,0,SGE
Ange Melrose,50267939,28,23,Omega,Chaos,498,0,f2fb3057962bf3d28bcce976076f5368_39e25ac3d737c46452305eefe324372cfc0.jpg?1777979260,Crystal,11,0,BLM
Selin Naari,16360751,29,54,Cerberus,Chaos,496,396,fb2c3681e2cb33bdcd7894d5aad0b9ec_777c57311d510ca65dac3c1077dee435fc0.jpg?1777979399,Crystal,55,11,DRG
Maarato Cookie,20349526,30,28,Twintania,Light,492,93,dbab16598b86bb31b2eb96070f723572_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1777978351,Crystal,11,1,VPR
