name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Saboree Catboy,36051653,1,0,Spriggan,Chaos,3320,92,b61ec1080d608b5a83f30baef219dc02_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1739701824,Crystal,276,4,MNK
Tsukuyo Ritlas,37800185,2,0,Odin,Light,3104,0,eca30840fe0bed8e80f620b5f57c49de_644311b63b607133c989d7c1188467dafc0.jpg?1739701885,Crystal,176,4,DRG
Cliffe Zanza,36074329,3,0,Spriggan,Chaos,2965,0,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1739699651,Crystal,103,0,MCH
Loty Coldwind,36521588,4,9,Twintania,Light,2922,295,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1739701951,Crystal,306,23,WAR
Maarato Cookie,20349526,5,4,Twintania,Light,2917,0,dbab16598b86bb31b2eb96070f723572_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1739701099,Crystal,269,0,MNK
Prisma Tic,38791879,6,7,Cerberus,Chaos,2785,94,5220c35172bb26154c862a6d485e37b8_777c57311d510ca65dac3c1077dee435fc0.jpg?1739699591,Crystal,240,6,AST
Taiya Li,41293767,7,5,Phoenix,Light,2740,0,7dc31b9a880ba3f36a3ef1208e0c5909_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1739699658,Crystal,256,0,GNB
Miyu Edelfelt,21335430,8,6,Phoenix,Light,2694,0,ba690d74246b4d07f543f0d9516feec2_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1739698853,Crystal,160,0,WHM
Mamiyama Kamimama,37371304,9,8,Spriggan,Chaos,2631,0,3c6fd6569d3dce40308c9a2a1f3c3bfa_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1739700951,Crystal,208,14,PCT
Vai Zol,38270926,10,11,Odin,Light,2565,304,2e78b44195db83336b1acbe75927a864_644311b63b607133c989d7c1188467dafc0.jpg?1739700629,Crystal,212,7,RDM
Skibidibanban Fazbear,53396892,11,10,Omega,Chaos,2516,0,0505abf5c382f678f2ef2c4cc0ed45d6_39e25ac3d737c46452305eefe324372cfc0.jpg?1739699485,Crystal,123,0,RDM
Milk Jds,10570379,12,15,Zodiark,Light,2184,287,cf8503b76a559329b409ac7cfe329e0c_c274370774c6bc3483cc8740805f41bcfc0.jpg?1739701045,Crystal,68,10,GNB
Crowny Meowny,37433109,13,12,Phoenix,Light,2182,0,8e5f217a46c4812e4af1b52ebc419e75_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1739699590,Crystal,138,1,DRK
