name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Azalyn Xo,33695596,1,0,Gilgamesh,Aether,5992,0,0a7db8993a7f4f16561cc84a302eff7d_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1666520318,Crystal,319,0,DRG
Zetsu Kaiza,15922703,2,0,Jenova,Aether,5455,0,976656a732f9f9c5e7a1b68ece523bdf_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1666519888,Crystal,844,0,DRG
Funkmaster Disconium,39174439,3,0,Sargatanas,Aether,4944,0,96fc1eb1014d59bcb1f11a409a99bdb3_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1666519407,Crystal,158,1,NIN
Rukaka Ruka,34081156,4,0,Cactuar,Aether,4797,185,32228868c24b05da69088fd2eddcfa9d_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1666520707,Crystal,382,2,PLD
Gala Aurora,41293767,5,0,Adamantoise,Aether,3738,0,7dc31b9a880ba3f36a3ef1208e0c5909_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1666519127,Crystal,544,0,SGE
Sir Moon,17116119,6,0,Cactuar,Aether,3710,0,35721490b40b9de650ca6049c2c305f8_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1666520464,Crystal,189,0,BLM
Verzell Varion,17766578,7,0,Adamantoise,Aether,3606,0,1b46876e1079227a2160ce2ccd4e3aa2_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1666520128,Crystal,199,0,DNC
Komachi Chan,22706714,8,0,Faerie,Aether,3205,0,06fd95f3a412eeee32a0c93c6d9513cb_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1666518947,Crystal,170,0,NIN
Yuri Tsukihana,30386598,9,0,Jenova,Aether,3173,99,99095be4258299ff7d0d0ac0b6486022_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1666521384,Crystal,165,1,NIN
Middle Ovoo,42303051,10,0,Midgardsormr,Aether,3042,0,6aed757cf45db44cab2f469a9e1bfd3b_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1666520849,Crystal,138,0,BLM
Regis Darsik,37234597,11,14,Gilgamesh,Aether,2932,198,8703e463e2b8472f6a74401ba46ee3a6_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1666519040,Crystal,244,4,SMN
Legendary Leon,17439640,12,11,Sargatanas,Aether,2892,0,883456fffdcc9f88fb9843202c1fed42_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1666518423,Crystal,124,0,SMN
Sarah Montcroix,21257525,13,12,Siren,Aether,2879,0,9456eff7edd9ad83824c6ded6b9777c8_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1666521380,Crystal,307,0,NIN
Pyri Lionheart,31822220,14,13,Sargatanas,Aether,2798,0,485c32a7f2d70560c758f5d0c0079486_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1666521753,Crystal,242,0,RPR
Noga Cosnoh,12058107,15,0,Cactuar,Aether,2688,0,2ed29f4458018d1f538dd14b47de63b0_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1666519391,Crystal,665,0,SAM
Jay Vermillion,20310837,16,0,Adamantoise,Aether,2609,0,ae2f157d9c523947744b038a73f77be6_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1666520652,Crystal,222,0,MNK
Kinda Smol,43182596,17,0,Cactuar,Aether,2596,0,1dc4918b5370029e28bea595eaa6ddd3_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1666519867,Crystal,222,0,MCH
Tomo Kote,38176817,18,0,Gilgamesh,Aether,2557,0,e5d7502ad7f21874552a4fc21553ee9e_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1666519591,Crystal,185,0,MNK
F'zula Alleal,8158413,19,0,Gilgamesh,Aether,2535,0,dbc8d7057df4d58738303da52483bcfa_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1666519383,Crystal,332,8,AST
Laela Prismriver,1373063,20,0,Sargatanas,Aether,2528,0,ed2ce5e15107b8802d14a8db24b6d8e9_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1666520479,Crystal,277,4,NIN
Vivian Infinity,28047694,21,0,Jenova,Aether,2501,0,c83b9df632f78216eef2bc401df0981b_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1666521181,Crystal,176,0,FSH
Primal Princess,40830066,22,0,Jenova,Aether,2407,0,b4674ae4d8b07578ae723618d9450cdc_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1666521230,Crystal,103,0,PLD
American Hero,44163929,23,0,Sargatanas,Aether,2384,0,806fe0d7926801138ad67d6d4ad9d24b_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1666520123,Crystal,111,0,DRG
Willielmus Lannis,9961810,24,0,Siren,Aether,2296,0,dfcf8b0d9668568d9792c854be7cb44a_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1666518944,Crystal,279,0,DRG
Knin Alykel,9726390,25,0,Gilgamesh,Aether,2198,0,2af6f934ece0f4ec7e45cdf034ee13a5_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1666521557,Crystal,187,12,NIN
Haruka Shimizu,34615369,26,0,Jenova,Aether,2167,0,f33a9934026108afd52be2c8ad41670a_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1666521127,Crystal,190,5,NIN
Farsa Aed,5068221,27,0,Midgardsormr,Aether,2140,0,176d431db8a76185fe97af104836ac24_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1666520023,Crystal,169,0,PLD
Jay Verhundred,43607851,28,0,Adamantoise,Aether,2114,0,6fb8bbfadad1988c1cab071cf876eb5c_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1666519560,Crystal,133,0,MNK
Agreed Indeed,35442337,29,0,Cactuar,Aether,2105,0,420d1175f93ad013aa9ab84ae2d42209_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1666521465,Crystal,262,0,AST
Alcohaul Lavalliere,25195609,30,0,Sargatanas,Aether,2030,0,aee05ce4596ebd30e7318251aea839b8_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1666521648,Crystal,92,0,PLD
M'ika Sfinx,36917542,31,0,Adamantoise,Aether,2029,0,57f3df10bcdd5c12cf7e5c0a389a46f8_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1666520518,Crystal,459,0,MCH
Lynvara Stacia,14851122,32,0,Gilgamesh,Aether,2029,0,fd42ad18aa9b597063b63ef5eec615fb_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1666519214,Crystal,81,0,WHM
Reol Fencir,23655612,33,0,Adamantoise,Aether,2016,0,751ba89539efc5877cb5d444ff9705d8_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1666521834,Crystal,152,0,BRD
