name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Snap Ringer,18714030,1,3,Omega,Chaos,802,702,77577ce781d587b133c9c53da0974817_39e25ac3d737c46452305eefe324372cfc0.jpg?1754563144,Crystal,26,13,AST
Prisma Tic,38791879,2,1,Cerberus,Chaos,695,595,5220c35172bb26154c862a6d485e37b8_777c57311d510ca65dac3c1077dee435fc0.jpg?1754562932,Crystal,43,16,AST
Crow Xo,44749262,3,15,Zodiark,Light,592,592,54e5719ccbdb45c6de28f017b4365207_c274370774c6bc3483cc8740805f41bcfc0.jpg?1754563072,Crystal,24,15,SCH
Moki Moki,14235486,4,2,Odin,Light,497,397,82d3ef8d03fa7a6ddf4429f15fd296a2_644311b63b607133c989d7c1188467dafc0.jpg?1754561934,Crystal,38,14,DRG
Vanilla Blossom,41496807,5,13,Moogle,Chaos,491,491,b0e7d1b464d155d8791692fe2e47299d_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1754561401,Crystal,57,31,PLD
Void Stellarvore,28691685,6,29,Raiden,Light,309,309,79b02048d874bdc774a96223c423d519_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1754562913,Crystal,58,35,SAM
Resilla Frostflow,14658770,7,16,Cerberus,Chaos,299,299,00a4e6250beb98b5644c87cffe8b7f4f_777c57311d510ca65dac3c1077dee435fc0.jpg?1754560670,Crystal,23,17,BLM
Saboree Catboy,36051653,8,4,Spriggan,Chaos,295,295,b61ec1080d608b5a83f30baef219dc02_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1754562799,Crystal,40,15,VPR
Sakurane Zero'yuurai,13075529,9,28,Ragnarok,Chaos,289,289,b65369d4b043831749f5fa45d2428e30_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1754561398,Crystal,57,24,SMN
Mei Ko,35150838,10,17,Louisoix,Chaos,210,210,9e9f647c9095409b4ca77e89ca61322b_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1754560743,Crystal,61,30,PLD
Cliffe Zanza,36074329,11,6,Spriggan,Chaos,201,201,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1754562940,Crystal,37,16,MNK
Ase Escadora,42603487,12,51,Alpha,Light,197,197,78626e6cf6f07875d5ac9527a5bd0c4d_6132295fcf5570fb8b0a944ef322a598fc0.jpg?1754560510,Crystal,40,29,MIN
Luca Natura,26126798,13,5,Omega,Chaos,100,100,aee9a8f332f96a4c5a45923c0e82782a_39e25ac3d737c46452305eefe324372cfc0.jpg?1754561645,Crystal,37,13,RDM
Xen Thique,40172078,13,7,Odin,Light,100,100,8930228f4df0c18feea28ebbb1c451f2_644311b63b607133c989d7c1188467dafc0.jpg?1754561125,Crystal,37,13,WHM
Ange Melrose,50267939,15,11,Omega,Chaos,100,100,f2fb3057962bf3d28bcce976076f5368_39e25ac3d737c46452305eefe324372cfc0.jpg?1754560733,Crystal,33,18,GNB
