name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Jay Vermillion,20310837,1,0,Adamantoise,Aether,4113,0,ae2f157d9c523947744b038a73f77be6_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1701684784,Crystal,201,0,UNK
Witch Faerie,35800212,2,0,Gilgamesh,Aether,3275,0,7a339df97d3690951b893cd3197e71ac_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1701682606,Crystal,295,4,UNK
Bryn Creature,48133438,3,0,Siren,Aether,2776,0,1ae67fab78b36dc1a625cdf6f4b9383d_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1701684143,Crystal,125,0,UNK
Lu Mei,50106047,4,0,Adamantoise,Aether,2684,0,75e9983a4dd07e7e5de0ed1ac11a23fb_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1701682959,Crystal,261,12,UNK
Serif Spiegel,1791314,5,0,Adamantoise,Aether,2395,0,ac0a0dda5f18422d576635299cd7a28f_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1701683677,Crystal,145,10,UNK
Zeke Ewoza,38693513,6,0,Sargatanas,Aether,2183,0,60aab73f86d002c9ca644555b577f1fe_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1701685153,Crystal,124,0,UNK
Agreed Indeed,35442337,7,0,Cactuar,Aether,2099,0,420d1175f93ad013aa9ab84ae2d42209_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1701684332,Crystal,103,0,UNK
Sena Yehn,45889375,8,0,Adamantoise,Aether,2086,0,51a0c92192dd2a74b4baba06f531d30f_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1701685120,Crystal,69,0,UNK
Mac Arena,21560395,9,0,Adamantoise,Aether,1950,0,30fa962580974874808d1a8b67407ebb_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1701685565,Crystal,128,0,UNK
Aether Machinist,49581561,10,0,Adamantoise,Aether,1874,0,8123a273329c766a5977ddb74bb7ec2c_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1701685896,Crystal,45,0,UNK
Neo Dymium,33030676,11,0,Siren,Aether,1868,0,24be6098cf7acc2de169d92917d3299f_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1701683415,Crystal,172,5,UNK
Noga Cosnoh,12058107,12,0,Cactuar,Aether,1835,0,2ed29f4458018d1f538dd14b47de63b0_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1701685940,Crystal,408,0,UNK
Nanaya Shiki,46790422,13,0,Sargatanas,Aether,1780,0,ddaa72310af76fbf85ef9b09f69fa4cd_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1701685851,Crystal,83,0,UNK
Tohgado Megado,38365878,14,0,Adamantoise,Aether,1688,0,e24039a37310e592079a628de162cf3a_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1701683428,Crystal,204,10,UNK
Sarah Montcroix,21257525,15,0,Siren,Aether,1688,0,9456eff7edd9ad83824c6ded6b9777c8_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1701685485,Crystal,146,9,UNK
S'jay Sharks,18807626,16,0,Cactuar,Aether,1623,0,68294efd5b1aeb5bd1a36477f7c0e3cf_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1701685665,Crystal,108,0,UNK
Doreq Avagnar,48863232,17,0,Sargatanas,Aether,1615,0,51fefb2e09c48618f8cc6e0db9efb1b0_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1701683236,Crystal,94,0,UNK
Mi Ly,37964161,18,0,Gilgamesh,Aether,1585,0,f3300c3e28b3c5b4a3767a587341831e_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1701682895,Crystal,89,0,UNK
Aibertain Mando,32541700,19,0,Jenova,Aether,1580,0,8dec967ad48c9a703018a7445740a7f3_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1701683693,Crystal,286,2,UNK
G'oemon Da'chad,47001853,20,0,Sargatanas,Aether,1559,0,a1bd7446d21e32ba4bfb7a75eb6bff00_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1701684034,Crystal,62,0,UNK
Norma Jeannie,28105106,21,0,Jenova,Aether,1529,0,bff6f64f1e9dd700a962c74db4bf4812_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1701683601,Crystal,55,0,UNK
Lawful Kitten,50048166,22,0,Midgardsormr,Aether,1491,0,fc66b9e91c3804fd39e301254858936b_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1701683411,Crystal,48,1,UNK
Raphtalia Solari,8126326,23,40,Adamantoise,Aether,1449,313,baeca36f0f50dbb796496ea18e58ee30_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1701684575,Crystal,85,13,UNK
Patient Crystal,10075769,24,23,Cactuar,Aether,1440,0,63d9d0d26b0e283ff014d7caa41cfba8_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1701686028,Crystal,81,0,UNK
Nola Ustrina,1383977,25,24,Cactuar,Aether,1426,0,fe0089ca21e248dc5546d2eae49f43ae_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1701684330,Crystal,226,4,UNK
Ruka Rukaka,34081156,26,25,Jenova,Aether,1392,0,32228868c24b05da69088fd2eddcfa9d_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1701685223,Crystal,48,0,UNK
Chae Jun,48926232,27,26,Jenova,Aether,1379,3,6867d2a0d98663fb110195743443e308_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1701685931,Crystal,76,7,UNK
Wesley Jones,1889356,28,27,Cactuar,Aether,1325,0,c4a88479464a989ef34af35a3b16ac8b_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1701685568,Crystal,188,4,UNK
Milanesa Asesina,24258558,29,28,Cactuar,Aether,1310,0,fba25ed72613de033978f2e99c974234_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1701684317,Crystal,95,0,UNK
Gio Vanni,9922866,30,29,Adamantoise,Aether,1300,0,c3f2351ee2f85a46fdcce422a17815f4_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1701683424,Crystal,49,0,UNK
Confused Kitten,42592708,31,30,Midgardsormr,Aether,1296,0,056e8044dae72de8cb0452650d0ca7a7_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1701682893,Crystal,69,0,UNK
Fat Cat',39235895,32,31,Faerie,Aether,1292,0,b5e5b9251e1d34a0e4a218bdaa795d78_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1701684677,Crystal,97,1,UNK
Duck Lunari,25605118,33,32,Sargatanas,Aether,1287,0,b6bdf2aa319971a4d2d224d81798fdef_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1701685847,Crystal,115,0,UNK
Merlin Emryss,9605720,34,33,Faerie,Aether,1281,0,87179f28ae17956a4d43567dadf6ea60_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1701683950,Crystal,119,0,UNK
Jarad Dragonstone,10891324,35,34,Jenova,Aether,1270,0,c4b9560f2cb09fae3a1788f73a014bdc_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1701685854,Crystal,88,0,UNK
Mac Arena,41515245,36,35,Faerie,Aether,1243,0,5f1fd66e9824593ba5bdee1507b1de5f_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1701685119,Crystal,149,9,UNK
Celesse Archon,5403993,37,36,Midgardsormr,Aether,1211,0,46c05696a375eb66cab3503bea79e4e4_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1701684400,Crystal,86,0,UNK
Cazador Szarr,49134101,38,37,Siren,Aether,1203,0,eaa3597068a762e6ec1bc567d0f7af4f_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1701684428,Crystal,60,0,UNK
Neutral Kitten,50014186,39,38,Adamantoise,Aether,1196,0,18d3a9cbdc193ef5431efa58033be3f8_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1701683605,Crystal,30,0,UNK
Tomo Kote,38176817,40,39,Gilgamesh,Aether,1187,0,e5d7502ad7f21874552a4fc21553ee9e_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1701685130,Crystal,41,0,UNK
