name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Ares Aster,23775255,1,0,Ragnarok,Chaos,0,0,af83635d9ae348ce2f1f18bd7f59657c_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1760005308,Diamond,9,0,UNK
Mahou Mahou,5924021,2,0,Odin,Light,0,0,4c6afcfde744ebab926aa3423b6c4064_644311b63b607133c989d7c1188467dafc0.jpg?1760006299,Diamond,7,0,DRG
Kasuo Kurenai,19914163,3,0,Moogle,Chaos,0,0,341fc38f11952d5f6603289728a95a7e_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1760005807,Diamond,4,0,DRK
Kitashi Kurel,57457596,4,0,Zodiark,Light,0,0,759aea1481bd6cb72e3423ca3ebe2529_c274370774c6bc3483cc8740805f41bcfc0.jpg?1760003881,Diamond,6,0,UNK
Pre Purify,55308031,5,2,Spriggan,Chaos,0,0,57e94aab3849d6d467b99e494b8621ed_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1760004797,Diamond,39,17,SGE
Inamaru Ani,7397988,6,0,Lich,Light,0,0,62720eb5794088b0de9631074597e0b1_7206469080400ed57a5373d0a9c55c59fc0.jpg?1760004772,Diamond,7,0,UNK
Zim Brinstar,3323527,7,0,Odin,Light,0,0,d0d1b1076e2c53eb8735b93bf975477c_644311b63b607133c989d7c1188467dafc0.jpg?1760004370,Diamond,2,0,NIN
Baka Bao,30345026,8,0,Phantom,Chaos,0,0,57df7efcbcdf8f1aca84c4f1435c36ba_f0a43d6e5eea19af337a176e9836acddfc0.jpg?1760005783,Diamond,9,0,MNK
Resilla Frostflow,14658770,9,0,Cerberus,Chaos,0,0,00a4e6250beb98b5644c87cffe8b7f4f_777c57311d510ca65dac3c1077dee435fc0.jpg?1760006420,Diamond,8,0,SMN
Syhmnia Kalasar,36709513,10,0,Omega,Chaos,0,0,f57de97ef058ea29ce68635416e5388d_39e25ac3d737c46452305eefe324372cfc0.jpg?1760006278,Diamond,3,0,BLM
Wilson D'ball,48646138,10,0,Phantom,Chaos,0,0,c7a54b3f5006e7e5afdef2d9e10421ad_f0a43d6e5eea19af337a176e9836acddfc0.jpg?1760003950,Diamond,3,0,DRG
Yuripa Arashi,37731658,10,0,Shiva,Light,0,0,73ff0d0b3cc5f92ec79dabffa2bedf80_3fbff0e6b620e4d259dc427abc6574dafc0.jpg?1760005394,Diamond,3,0,WAR
Altrios Alrun,37280856,13,0,Odin,Light,0,0,eed006603ff3859a7471671dcb9c221c_644311b63b607133c989d7c1188467dafc0.jpg?1760003937,Diamond,2,0,VPR
Sin Mirrorslave,43994621,14,0,Raiden,Light,0,0,3f8e3345c252d3f9b50e27c481f91100_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1760005657,Diamond,1,0,UNK
Smoothie Sour,42056621,14,0,Zodiark,Light,0,0,247388cdfc4db1451cf9df83cce7b3a1_c274370774c6bc3483cc8740805f41bcfc0.jpg?1760005306,Diamond,1,0,WAR
Sweet Light,41777815,14,0,Spriggan,Chaos,0,0,2e6808627bd2b8f0f5f0377d20cbbbc5_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1760004333,Diamond,1,0,SMN
Sal Ren,40787945,17,3,Phantom,Chaos,0,0,9613f7a8c0a759977b8a3fe787fed7e0_f0a43d6e5eea19af337a176e9836acddfc0.jpg?1760005375,Diamond,22,17,MNK
Neclord Drakan,34358772,18,0,Phoenix,Light,0,0,7e002012c8fc4f9e493cd5879573e088_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1760004987,Diamond,4,0,RPR
Rei Nara,30869508,19,0,Ragnarok,Chaos,0,0,6d7be1a63248369bf5017070a85d6bd0_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1760006128,Diamond,1,0,UNK
Pattinger Kersel,8183392,20,0,Raiden,Light,0,0,4fec5839fc0fc0bba3a80fc4e1910660_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1760003790,Platinum,5,0,WHM
Rey Alex,43283085,21,0,Phantom,Chaos,0,0,1568101bbbd47919a928114d97fe88ed_f0a43d6e5eea19af337a176e9836acddfc0.jpg?1760005832,Platinum,2,0,BRD
Brian Ricardo,23607238,22,0,Zodiark,Light,0,0,9c9d045f5f22c579ce5c24faa2b9b303_c274370774c6bc3483cc8740805f41bcfc0.jpg?1760004217,Platinum,9,0,PCT
Cap'n Banana,25460177,23,0,Omega,Chaos,0,0,250ded102aad6614228e38b01304d2a5_39e25ac3d737c46452305eefe324372cfc0.jpg?1760004112,Platinum,0,0,WHM
Akira Zogratis,58110417,24,12,Spriggan,Chaos,0,0,e3629ec507f5f88c053bdba5b64b9fe3_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1760004580,Platinum,56,17,RDM
Seraban Mistodisushi,25116690,25,149,Omega,Chaos,0,0,9ab6f5d4307a747e8378402c6070b2a7_39e25ac3d737c46452305eefe324372cfc0.jpg?1760002992,Platinum,5,0,RDM
Senn Lien,6878995,26,0,Lich,Light,0,0,b17dd2eec4157c671576827f5870373b_7206469080400ed57a5373d0a9c55c59fc0.jpg?1760005942,Platinum,1,0,DRG
Mestari Kalastaja,38441307,27,9,Omega,Chaos,0,0,52dc7dc38ddeaaedbae9f2b43a6ca546_39e25ac3d737c46452305eefe324372cfc0.jpg?1760003944,Platinum,11,9,SCH
Balenciaga Style,40404503,28,9,Raiden,Light,0,0,d36752bae780498e376e2d66e298ab7f_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1760005937,Platinum,9,7,SAM
Bilal Ibrahim,1728046,29,0,Phoenix,Light,0,0,753378da3285fe35af662ee4e7b0dc0f_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1760003282,Platinum,7,0,SAM
Nayt Eclipse,34138271,30,0,Twintania,Light,0,0,9ec2a817871d5c51b11b44c68a993d31_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1760003863,Platinum,1,0,MNK
Natsu Yuki,41186796,31,0,Phoenix,Light,0,0,99f183a6821ac81e8cdda7ec8f07874a_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1760004288,Platinum,0,0,PLD
