name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Mei Ko,35150838,1,0,Louisoix,Chaos,898,392,9e9f647c9095409b4ca77e89ca61322b_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1748858842,Crystal,64,4,UNK
Prisma Tic,38791879,2,5,Cerberus,Chaos,489,286,5220c35172bb26154c862a6d485e37b8_777c57311d510ca65dac3c1077dee435fc0.jpg?1748857791,Crystal,29,7,AST
Crow Xo,44749262,3,16,Zodiark,Light,302,302,54e5719ccbdb45c6de28f017b4365207_c274370774c6bc3483cc8740805f41bcfc0.jpg?1748859417,Crystal,23,5,WHM
Raiden Senpai,27238016,4,2,Zodiark,Light,300,0,96a909af8d24d60f6d8173f8cc16facb_c274370774c6bc3483cc8740805f41bcfc0.jpg?1748860084,Crystal,16,0,FSH
Veo Three,57649754,5,3,Alpha,Light,298,0,f22fd110641a7c16d4b9e1aa28ddca31_6132295fcf5570fb8b0a944ef322a598fc0.jpg?1748857859,Crystal,73,5,UNK
Loty Coldwind,36521588,6,4,Twintania,Light,297,0,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1748860272,Crystal,35,10,SMN
Meryll Enetari,24681550,7,66,Cerberus,Chaos,297,297,f4fe16c70d7023e2101e19421c5abf1e_777c57311d510ca65dac3c1077dee435fc0.jpg?1748857864,Crystal,26,14,DNC
Cliffe Zanza,36074329,8,6,Spriggan,Chaos,199,0,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1748860622,Crystal,74,7,DRK
Milk Jds,10570379,9,19,Zodiark,Light,198,198,cf8503b76a559329b409ac7cfe329e0c_c274370774c6bc3483cc8740805f41bcfc0.jpg?1748858901,Crystal,12,3,GNB
Maarato Cookie,20349526,10,12,Twintania,Light,197,97,dbab16598b86bb31b2eb96070f723572_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1748858457,Crystal,28,4,MCH
Oh Ok,57655788,11,7,Raiden,Light,100,0,8b238baa4f705b6b7a26bd43bc1f9947_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1748858756,Crystal,69,0,DNC
Luca Natura,26126798,12,8,Omega,Chaos,100,0,aee9a8f332f96a4c5a45923c0e82782a_39e25ac3d737c46452305eefe324372cfc0.jpg?1748860020,Crystal,67,0,DRK
Resilla Frostflow,14658770,13,18,Cerberus,Chaos,100,100,00a4e6250beb98b5644c87cffe8b7f4f_777c57311d510ca65dac3c1077dee435fc0.jpg?1748858697,Crystal,50,7,PCT
Sakurane Zero'yuurai,13075529,14,9,Ragnarok,Chaos,100,0,b65369d4b043831749f5fa45d2428e30_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1748858623,Crystal,44,0,SMN
Vanilla Blossom,41496807,15,0,Moogle,Chaos,100,100,b0e7d1b464d155d8791692fe2e47299d_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1748859062,Crystal,42,4,FSH
Shino Yaru,38308969,16,10,Phoenix,Light,100,0,0662727bb913ed7fe3009f3542ea1e64_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1748860895,Crystal,31,0,UNK
Vai Zol,38270926,17,11,Odin,Light,100,0,2e78b44195db83336b1acbe75927a864_644311b63b607133c989d7c1188467dafc0.jpg?1748860179,Crystal,27,1,RDM
Strawberry Kea,31214992,18,13,Ragnarok,Chaos,100,0,0828e8eb3fb4ba1470ad303dab621600_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1748859572,Crystal,22,0,SAM
Snap Ringer,18714030,19,14,Omega,Chaos,100,0,77577ce781d587b133c9c53da0974817_39e25ac3d737c46452305eefe324372cfc0.jpg?1748858519,Crystal,12,0,MIN
Irmele Elandris,13301011,20,22,Odin,Light,0,0,545d79c172c687ee4ac495ceca89d9dd_644311b63b607133c989d7c1188467dafc0.jpg?1748859365,Diamond,30,10,WHM
Nameless Spartan,57522147,21,17,Spriggan,Chaos,0,0,7fa7e5b3a140e02da7e26d3ec5a4e916_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1748860017,Diamond,70,17,MNK
Shimori Bunihara,41866714,22,20,Phantom,Chaos,0,0,4f9bcdd015b43753cd5343c2e0825e93_f0a43d6e5eea19af337a176e9836acddfc0.jpg?1748860175,Diamond,46,13,SAM
Akari Tsuki,31005286,23,58,Louisoix,Chaos,0,0,28e1cfaecfbf911dc3621f5de74642aa_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1748859087,Diamond,11,7,BLM
Remes Yveltar,21757305,24,70,Shiva,Light,0,0,20b9e744e2190850310da72ffaf5c5d4_3fbff0e6b620e4d259dc427abc6574dafc0.jpg?1748858510,Diamond,24,21,VPR
Strom Valentine,19009916,25,24,Cerberus,Chaos,0,0,a8dc2ae24adfae999c388093e3e213e8_777c57311d510ca65dac3c1077dee435fc0.jpg?1748859085,Diamond,18,7,RDM
Roy Dimgao,29524655,26,21,Omega,Chaos,0,0,320af7149c63c337e5826c2c2cc1bf37_39e25ac3d737c46452305eefe324372cfc0.jpg?1748859957,Diamond,46,1,SAM
Taiya Li,41293767,27,47,Phoenix,Light,0,0,7dc31b9a880ba3f36a3ef1208e0c5909_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1748860459,Diamond,15,8,WHM
Sebruz Lunefeu,43940627,28,23,Phoenix,Light,0,0,c88d7d2e68c0d2714528ff7536825940_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1748859975,Diamond,13,0,RDM
Aris Oz,41983172,29,25,Zodiark,Light,0,0,abbd4cf51609bf59977c5b4850c4c351_c274370774c6bc3483cc8740805f41bcfc0.jpg?1748858591,Diamond,9,0,WAR
Sunie Dakwhil,12728791,30,26,Twintania,Light,0,0,4760f9b45bd6f71f83adbd97ab87eae3_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1748858940,Diamond,15,3,DNC
White Noise',47747214,31,27,Raiden,Light,0,0,3bf617bec1a403388f9c3c43700db590_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1748860355,Diamond,8,0,NIN
Ares Aster,23775255,32,36,Ragnarok,Chaos,0,0,af83635d9ae348ce2f1f18bd7f59657c_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1748858984,Diamond,42,10,UNK
Urielle Sushou,15056461,33,28,Zodiark,Light,0,0,b99f9ac7292037625905448873779617_c274370774c6bc3483cc8740805f41bcfc0.jpg?1748860238,Diamond,40,0,SAM
Memento Mo'ri,1641495,34,32,Ragnarok,Chaos,0,0,86323bce84189061b1d71ff1dc25266a_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1748861008,Diamond,35,8,SMN
Shia Sun,1754600,35,255,Odin,Light,0,0,7550981ba488e5ebe919aa3cb39efbfa_644311b63b607133c989d7c1188467dafc0.jpg?1748859202,Diamond,7,0,WHM
Aya Ayane,47132135,36,42,Twintania,Light,0,0,c05771fba106e284169488f03bd71a3e_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1748860243,Diamond,98,27,UNK
Ysera Naruse,26603877,37,31,Raiden,Light,0,0,673d901bf42bad54066f1d718b546a7e_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1748858843,Diamond,45,6,WHM
Fiven Fiven,24996868,38,29,Lich,Light,0,0,f574b4a1ff1aade4f34a98795138319b_7206469080400ed57a5373d0a9c55c59fc0.jpg?1748859379,Diamond,29,0,BTN
Diggoo Jumalxtenlavis,21389976,39,30,Zodiark,Light,0,0,ae5b9d280ccfc178e7b74cd839ec5e43_c274370774c6bc3483cc8740805f41bcfc0.jpg?1748859365,Diamond,13,6,WHM
