name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Miyu Edelfelt,21335430,1,0,Phoenix,Light,5975,80,ba690d74246b4d07f543f0d9516feec2_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1737021976,Crystal,471,7,AST
Cliffe Zanza,36074329,2,0,Spriggan,Chaos,5395,0,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1737023516,Crystal,1000,10,DRK
Milk Jds,10570379,3,0,Zodiark,Light,4495,0,cf8503b76a559329b409ac7cfe329e0c_c274370774c6bc3483cc8740805f41bcfc0.jpg?1737021913,Crystal,849,0,AST
Maarato Cookie,20349526,4,0,Twintania,Light,4464,0,dbab16598b86bb31b2eb96070f723572_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1737023167,Crystal,345,0,MCH
Shino Yaru,38308969,5,0,Phoenix,Light,4359,0,0662727bb913ed7fe3009f3542ea1e64_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1737020390,Crystal,409,1,SGE
Mamiyama Kamimama,37371304,6,9,Spriggan,Chaos,4354,89,3c6fd6569d3dce40308c9a2a1f3c3bfa_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1737023438,Crystal,518,15,PCT
Doctor Zafari,16879977,7,6,Cerberus,Chaos,4289,0,5a436bd301321720ffe4db8947a142a5_777c57311d510ca65dac3c1077dee435fc0.jpg?1737023026,Crystal,187,0,NIN
Imy Pure,24943089,8,7,Cerberus,Chaos,4282,0,2e46879ac1baf7fc77ec2de872a0461c_777c57311d510ca65dac3c1077dee435fc0.jpg?1737022124,Crystal,582,7,SCH
Tsukuyo Ritlas,37800185,9,8,Odin,Light,4278,0,eca30840fe0bed8e80f620b5f57c49de_644311b63b607133c989d7c1188467dafc0.jpg?1737022549,Crystal,426,0,RPR
White Noise',47747214,10,0,Raiden,Light,4208,0,3bf617bec1a403388f9c3c43700db590_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1737023579,Crystal,476,7,NIN
