name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Zetsu Kaiza,15922703,1,0,Jenova,Aether,702,300,976656a732f9f9c5e7a1b68ece523bdf_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1662201558,Crystal,93,3,DRG
American Hero,44163929,2,18,Sargatanas,Aether,588,488,806fe0d7926801138ad67d6d4ad9d24b_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1662198889,Crystal,60,10,DRG
Azalyn Xo,33695596,3,21,Gilgamesh,Aether,495,395,0a7db8993a7f4f16561cc84a302eff7d_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1662200213,Crystal,50,5,NIN
Noga Cosnoh,12058107,4,32,Cactuar,Aether,395,395,2ed29f4458018d1f538dd14b47de63b0_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1662200905,Crystal,64,4,MCH
Strolling Sapling,2190135,5,3,Adamantoise,Aether,392,191,5d14cd48e3d1d7f1c24bec20f7a98be4_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1662199222,Crystal,80,5,DNC
First Name,39082032,6,2,Gilgamesh,Aether,307,106,f61b7a515f332494dbc997024a22504d_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1662201487,Crystal,90,5,SGE
Celesse Archon,5403993,7,28,Midgardsormr,Aether,305,305,46c05696a375eb66cab3503bea79e4e4_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1662199679,Crystal,81,9,DRK
Sir Moon,17116119,8,20,Cactuar,Aether,295,195,35721490b40b9de650ca6049c2c305f8_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1662201361,Crystal,49,3,DRG
Luceid Shadowsoul,5800433,9,23,Faerie,Aether,203,203,843e8dba8157ce8b828f6c92effb4867_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1662200843,Crystal,187,5,WHM
Gogobu Gobu,38086447,10,4,Siren,Aether,201,0,df51afb61a6d14fa9a2923cdb99d83b5_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1662201077,Crystal,42,0,RDM
San Za,29526979,11,25,Cactuar,Aether,200,200,63263c4a5f9488c7c73e49af0fc87bfb_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1662200933,Crystal,145,10,MNK
Zadnor Sasquatch,32616815,12,64,Sargatanas,Aether,199,199,1a436f99cce5b13112b9f9000f32fa21_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1662201259,Crystal,83,11,DRG
Munch- Lunch,29736851,13,0,Cactuar,Aether,199,199,ff370497f334f348f9e023ce66c3caa3_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1662199959,Crystal,70,17,MCH
Tomo Kote,38176817,14,17,Gilgamesh,Aether,199,99,e5d7502ad7f21874552a4fc21553ee9e_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1662199513,Crystal,64,1,DRK
Leon Nightbane,24304759,15,26,Cactuar,Aether,197,197,230fb00f4e0307283f16d0bcef33f884_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1662200563,Crystal,122,2,BRD
Tohgado Megado,38365878,16,24,Adamantoise,Aether,100,100,e24039a37310e592079a628de162cf3a_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1662200084,Crystal,153,1,WHM
Gyomei Hime-jima,2514489,17,5,Gilgamesh,Aether,100,0,bde951d370b4b5ef1796a2c10cd9b59b_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1662200309,Crystal,149,0,DRG
