name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Miyu Moon,58918526,1,0,Moogle,Chaos,4244,0,1abf5ce3756f6fa0d1c5be2cd39491bc_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1781183693,Ultima,175,0,SAM
Cliffe Zanza,36074329,2,0,Spriggan,Chaos,4082,0,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1781184531,Ultima,278,0,SMN
Saboree Catboy,36051653,3,0,Spriggan,Chaos,4081,0,b61ec1080d608b5a83f30baef219dc02_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1781186448,Ultima,470,1,RPR
Mamiyama Kamimama,37371304,4,0,Spriggan,Chaos,3895,0,3c6fd6569d3dce40308c9a2a1f3c3bfa_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1781183650,Ultima,153,0,PCT
Moki Moki,14235486,5,0,Odin,Light,3860,0,82d3ef8d03fa7a6ddf4429f15fd296a2_644311b63b607133c989d7c1188467dafc0.jpg?1781184080,Ultima,165,0,DRG
Crow Kaien,44749262,6,0,Zodiark,Light,3573,0,54e5719ccbdb45c6de28f017b4365207_c274370774c6bc3483cc8740805f41bcfc0.jpg?1781185238,Ultima,154,0,AST
Lybel Alyborias,25836089,7,0,Louisoix,Chaos,3546,0,a86b680e6c4e5e23befaaaf535a158de_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1781185620,Ultima,263,0,VPR
Scarlet Rose,26616217,8,0,Spriggan,Chaos,3460,0,96ad88f23a708e8d6e391f669986d57c_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1781184836,Ultima,311,0,PLD
Loty Coldwind,36521588,9,0,Twintania,Light,3408,98,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1781185182,Ultima,313,1,WAR
Big Catfish,47870008,10,0,Cerberus,Chaos,3188,0,e1145112395cac897fb817226feefc06_777c57311d510ca65dac3c1077dee435fc0.jpg?1781183912,Ultima,167,0,SGE
Akari Tsuki,31005286,11,0,Louisoix,Chaos,3136,0,28e1cfaecfbf911dc3621f5de74642aa_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1781183767,Ultima,181,0,MNK
Tsukuyo Ritlas,37800185,12,0,Odin,Light,3130,0,eca30840fe0bed8e80f620b5f57c49de_644311b63b607133c989d7c1188467dafc0.jpg?1781185634,Ultima,135,0,RDM
