name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Saboree Catboy,36051653,1,0,Spriggan,Chaos,3366,0,b61ec1080d608b5a83f30baef219dc02_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1733220534,Crystal,406,16,SAM
Slayn Lockmeier,43624360,2,0,Ragnarok,Chaos,3271,0,6e8ed130575c22a15b32af255b35348b_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1733222256,Crystal,187,9,PCT
Prisma Tic,38791879,3,0,Cerberus,Chaos,3134,84,5220c35172bb26154c862a6d485e37b8_777c57311d510ca65dac3c1077dee435fc0.jpg?1733220601,Crystal,301,9,AST
Moki Moki,14235486,4,6,Odin,Light,3117,365,82d3ef8d03fa7a6ddf4429f15fd296a2_644311b63b607133c989d7c1188467dafc0.jpg?1733220560,Crystal,215,11,DRG
Milk Jds,10570379,5,11,Zodiark,Light,3068,780,cf8503b76a559329b409ac7cfe329e0c_c274370774c6bc3483cc8740805f41bcfc0.jpg?1733221910,Crystal,496,20,SAM
Lybel Alyborias,25836089,6,7,Louisoix,Chaos,3049,493,a86b680e6c4e5e23befaaaf535a158de_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1733221848,Crystal,294,8,SAM
Loty Coldwind,36521588,7,4,Twintania,Light,3033,0,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1733222341,Crystal,355,13,WAR
Cor Rhaxar,26340812,8,5,Spriggan,Chaos,2847,0,f97aae4dc428e40f471590f0fd1c7d65_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1733220317,Crystal,269,16,RPR
Snap Ringer,18714030,9,8,Omega,Chaos,2555,0,77577ce781d587b133c9c53da0974817_39e25ac3d737c46452305eefe324372cfc0.jpg?1733221679,Crystal,176,0,CUL
Shaivonte Alexander,55509042,10,9,Twintania,Light,2528,0,5d384254c762ebe1c6f41c30a765307c_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1733220920,Crystal,164,2,RDM
