name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Cliffe Zanza,36074329,1,0,Spriggan,Chaos,2965,0,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1739526348,Crystal,103,0,DRK
Maarato Cookie,20349526,2,0,Twintania,Light,2917,0,dbab16598b86bb31b2eb96070f723572_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1739528299,Crystal,269,4,MNK
Saboree Catboy,36051653,3,0,Spriggan,Chaos,2902,0,b61ec1080d608b5a83f30baef219dc02_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1739528375,Crystal,255,7,MCH
Taiya Li,41293767,4,0,Phoenix,Light,2740,0,7dc31b9a880ba3f36a3ef1208e0c5909_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1739528611,Crystal,249,0,BTN
Miyu Edelfelt,21335430,5,8,Phoenix,Light,2694,100,ba690d74246b4d07f543f0d9516feec2_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1739528957,Crystal,160,1,RDM
Prisma Tic,38791879,6,5,Cerberus,Chaos,2691,0,5220c35172bb26154c862a6d485e37b8_777c57311d510ca65dac3c1077dee435fc0.jpg?1739529267,Crystal,234,0,SCH
Mamiyama Kamimama,37371304,7,6,Spriggan,Chaos,2631,0,3c6fd6569d3dce40308c9a2a1f3c3bfa_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1739526275,Crystal,194,0,SCH
Loty Coldwind,36521588,8,7,Twintania,Light,2627,0,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1739526613,Crystal,273,1,WAR
Tsukuyo Ritlas,37800185,9,10,Odin,Light,2610,401,eca30840fe0bed8e80f620b5f57c49de_644311b63b607133c989d7c1188467dafc0.jpg?1739525985,Crystal,164,5,RDM
Skibidibanban Fazbear,53396892,10,9,Omega,Chaos,2516,0,0505abf5c382f678f2ef2c4cc0ed45d6_39e25ac3d737c46452305eefe324372cfc0.jpg?1739526685,Crystal,123,0,RDM
Crowny Meowny,37433109,11,0,Phoenix,Light,2182,0,8e5f217a46c4812e4af1b52ebc419e75_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1739528397,Crystal,137,0,GNB
Mahou Mahou,47196016,12,0,Odin,Light,2082,0,6e978054777e93d657aa58ae97d863a9_644311b63b607133c989d7c1188467dafc0.jpg?1739529262,Crystal,81,7,UNK
Vai Zol,38270926,13,0,Odin,Light,2057,0,2e78b44195db83336b1acbe75927a864_644311b63b607133c989d7c1188467dafc0.jpg?1739527829,Crystal,198,0,RDM
Raiden Senpai,27238016,14,0,Zodiark,Light,2027,0,96a909af8d24d60f6d8173f8cc16facb_c274370774c6bc3483cc8740805f41bcfc0.jpg?1739526606,Crystal,125,6,DRG
Milk Jds,10570379,15,0,Zodiark,Light,1897,0,cf8503b76a559329b409ac7cfe329e0c_c274370774c6bc3483cc8740805f41bcfc0.jpg?1739529324,Crystal,57,0,NIN
Akari Tsuki,31005286,16,0,Louisoix,Chaos,1876,0,28e1cfaecfbf911dc3621f5de74642aa_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1739526770,Crystal,129,0,MNK
Yamizura Kumozuma,19652230,17,0,Twintania,Light,1800,0,24bbc9cebf09eb83efcbc272c3085fd1_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1739529180,Crystal,195,0,SCH
White Noise',47747214,18,0,Raiden,Light,1797,0,3bf617bec1a403388f9c3c43700db590_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1739528675,Crystal,112,0,NIN
Stella Enetari,30751866,19,0,Odin,Light,1745,0,64d5222b2f3104da2a8d7bfa829f6ef7_644311b63b607133c989d7c1188467dafc0.jpg?1739526466,Crystal,161,0,DRK
Thearesia Astrea,25550409,20,25,Cerberus,Chaos,1715,293,fee57d6d6ad12f8ff755a528a68827bb_777c57311d510ca65dac3c1077dee435fc0.jpg?1739526554,Crystal,61,4,SCH
Void Stellarvore,28691685,21,20,Raiden,Light,1708,0,79b02048d874bdc774a96223c423d519_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1739529256,Crystal,107,0,DRG
Shino Yaru,45204973,22,21,Sagittarius,Chaos,1592,0,90dbabecf3d9dea9b5f87d063ac9bf43_44ca0844398b2d010d8cd4a31ddb023dfc0.jpg?1739529018,Crystal,44,0,SGE
Shia Sun,1754600,23,22,Odin,Light,1478,0,7550981ba488e5ebe919aa3cb39efbfa_644311b63b607133c989d7c1188467dafc0.jpg?1739528844,Crystal,113,6,MIN
Strom Valentine,19009916,24,23,Cerberus,Chaos,1473,0,a8dc2ae24adfae999c388093e3e213e8_777c57311d510ca65dac3c1077dee435fc0.jpg?1739529246,Crystal,101,3,RDM
Resilla Frostflow,14658770,25,24,Cerberus,Chaos,1425,0,00a4e6250beb98b5644c87cffe8b7f4f_777c57311d510ca65dac3c1077dee435fc0.jpg?1739527468,Crystal,115,0,RPR
Tyr Neriak,19006698,26,0,Omega,Chaos,1413,0,efc48a1823652a4394af9af66ed7359d_39e25ac3d737c46452305eefe324372cfc0.jpg?1739528960,Crystal,57,0,UNK
Nergo Gigantes,26616217,27,31,Spriggan,Chaos,1404,12,96ad88f23a708e8d6e391f669986d57c_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1739528992,Crystal,124,10,WAR
Crow Xo,44749262,28,27,Zodiark,Light,1396,0,54e5719ccbdb45c6de28f017b4365207_c274370774c6bc3483cc8740805f41bcfc0.jpg?1739529270,Crystal,37,0,SCH
Misora Kaiatsa,25126040,29,28,Moogle,Chaos,1395,0,80fa199452585ab77d14128509576300_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1739526069,Crystal,120,8,RDM
Sheidyn Windsor,30282791,30,29,Omega,Chaos,1394,0,e3eaa192d0e2b6192580f940474cd0b5_39e25ac3d737c46452305eefe324372cfc0.jpg?1739527966,Crystal,406,5,SAM
Vyra Karbon,36843257,31,30,Alpha,Light,1393,0,6c4b3531dd9b5bcc35233751f0ec4efb_6132295fcf5570fb8b0a944ef322a598fc0.jpg?1739529268,Crystal,75,2,WHM
Enrei Esthule,16223299,32,0,Lich,Light,1296,0,075328fa236ca776da32524ca8bd395c_7206469080400ed57a5373d0a9c55c59fc0.jpg?1739528475,Crystal,34,0,MCH
Imy Pure,24943089,33,0,Cerberus,Chaos,1292,0,2e46879ac1baf7fc77ec2de872a0461c_777c57311d510ca65dac3c1077dee435fc0.jpg?1739526523,Crystal,39,0,SCH
Slayn Lockmeier,43624360,34,0,Ragnarok,Chaos,1289,0,6e8ed130575c22a15b32af255b35348b_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1739527333,Crystal,73,0,NIN
Sora Hinami,21711940,35,76,Omega,Chaos,1229,719,47447d549d39f79f10d19e10d0c7cfa3_39e25ac3d737c46452305eefe324372cfc0.jpg?1739528371,Crystal,109,17,DRG
Auelin Fae,18291844,36,35,Zodiark,Light,1198,0,2d6204db02c5efce86aca234fd6f1ce1_c274370774c6bc3483cc8740805f41bcfc0.jpg?1739527706,Crystal,28,0,NIN
Cat Wife,21099767,37,36,Zodiark,Light,1196,0,76d1664265ae631c957cfab6c72cfba9_c274370774c6bc3483cc8740805f41bcfc0.jpg?1739528203,Crystal,26,0,RDM
Vanilla Blossom,41496807,38,37,Moogle,Chaos,1114,0,b0e7d1b464d155d8791692fe2e47299d_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1739528062,Crystal,49,0,SAM
Ange Melrose,50267939,39,38,Omega,Chaos,1093,0,f2fb3057962bf3d28bcce976076f5368_39e25ac3d737c46452305eefe324372cfc0.jpg?1739527351,Crystal,166,0,NIN
