name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Tomo Kote,38176817,1,0,Gilgamesh,Aether,4146,99,e5d7502ad7f21874552a4fc21553ee9e_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1692786478,Crystal,114,1,GNB
Kilometer Immorales,48368792,2,0,Faerie,Aether,2906,0,405161d87d55818784f8e2d2d7b259e3_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1692783684,Crystal,145,5,WHM
Bryn Creature,48133438,3,0,Siren,Aether,2573,0,1ae67fab78b36dc1a625cdf6f4b9383d_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1692785923,Crystal,100,11,GNB
Noga Cosnoh,12058107,4,0,Cactuar,Aether,1882,0,2ed29f4458018d1f538dd14b47de63b0_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1692785374,Crystal,281,19,RPR
Vivian Infinity,28047694,5,0,Jenova,Aether,1785,103,c83b9df632f78216eef2bc401df0981b_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1692785316,Crystal,122,2,ARM
Mi Ly,37964161,6,0,Gilgamesh,Aether,1641,0,f3300c3e28b3c5b4a3767a587341831e_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1692785746,Crystal,165,0,AST
Violent Destruction,15630676,7,0,Sargatanas,Aether,1593,0,c083f4cad1411099af3da0de289d0959_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1692786016,Crystal,186,11,MCH
Ice Flamingo,29302725,8,0,Siren,Aether,1495,0,61e82ae51c5f49e3167c99cb16ef2424_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1692784899,Crystal,92,0,SAM
John Darksouls,32702843,9,0,Adamantoise,Aether,1487,0,f1fbda91f49b5975e8a2cb80a74e40ad_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1692785030,Crystal,99,0,WAR
Thunderbina Loux,24258558,10,0,Cactuar,Aether,1399,0,fba25ed72613de033978f2e99c974234_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1692786647,Crystal,71,2,WAR
Gala Aurora,41293767,11,0,Adamantoise,Aether,1387,2,7dc31b9a880ba3f36a3ef1208e0c5909_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1692784400,Crystal,139,7,MNK
Nanaya Shiki,46790422,12,17,Sargatanas,Aether,1378,293,ddaa72310af76fbf85ef9b09f69fa4cd_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1692784496,Crystal,151,12,GNB
Chae Jun,48926232,13,12,Jenova,Aether,1210,0,6867d2a0d98663fb110195743443e308_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1692784859,Crystal,159,17,RDM
Neo Dymium,33030676,14,37,Siren,Aether,1183,584,24be6098cf7acc2de169d92917d3299f_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1692784590,Crystal,193,17,WAR
Zeke Ewoza,38693513,15,13,Sargatanas,Aether,1177,0,60aab73f86d002c9ca644555b577f1fe_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1692783311,Crystal,71,0,DRG
Hibibi Hime,21944401,16,14,Faerie,Aether,1109,0,02a266bab02cb503b2c17d31583c183d_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1692783213,Crystal,165,13,DNC
Alenora Wintersong,42967636,17,15,Adamantoise,Aether,1106,0,ed1d599894bc7afd3daf7ba4d07c1358_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1692786320,Crystal,31,0,BLM
Merlin Emryss,9605720,18,16,Faerie,Aether,1100,0,87179f28ae17956a4d43567dadf6ea60_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1692784031,Crystal,82,7,PLD
Norma Jeannie,28105106,19,18,Jenova,Aether,1076,0,bff6f64f1e9dd700a962c74db4bf4812_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1692783505,Crystal,38,0,GNB
Shin Okusawa,31517299,20,19,Cactuar,Aether,1003,0,147d155f1720942c66dd0065cccaaca5_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1692784478,Crystal,64,1,DNC
Mei Chan,37701772,21,0,Jenova,Aether,989,98,6556e8c3419560ebdea0a25201d43122_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1692786649,Crystal,75,2,SAM
Agreed Indeed,35442337,22,40,Cactuar,Aether,981,394,420d1175f93ad013aa9ab84ae2d42209_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1692786367,Crystal,81,7,MCH
Sarah Montcroix,21257525,23,20,Siren,Aether,901,0,9456eff7edd9ad83824c6ded6b9777c8_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1692785473,Crystal,89,10,DNC
Makoi Yukihira,13527096,24,34,Gilgamesh,Aether,898,201,bba4173a32e0089243efb4fcef6ab6e0_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1692784428,Crystal,34,10,DRG
Bronze Warrior,49049156,25,22,Adamantoise,Aether,883,0,0bdedcb16b87f121764e4a25174c2600_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1692784927,Crystal,74,0,WAR
Celesse Archon,5403993,26,23,Midgardsormr,Aether,874,0,46c05696a375eb66cab3503bea79e4e4_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1692785646,Crystal,84,4,MNK
Nola Ustrina,1383977,27,33,Cactuar,Aether,809,108,fe0089ca21e248dc5546d2eae49f43ae_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1692786197,Crystal,30,3,GNB
Mason's Falls,48974651,28,39,Cactuar,Aether,807,210,0270ee099a816a3f867287a0d699d33b_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1692786022,Crystal,150,15,ROG
Jay Vermillion,20310837,29,24,Adamantoise,Aether,805,0,ae2f157d9c523947744b038a73f77be6_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1692786495,Crystal,47,0,BLM
Pets Please,46892542,30,0,Adamantoise,Aether,804,704,61f83d6ce3e8fb9a6abb4eeffc712db0_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1692783486,Crystal,42,10,AST
Awilix Kugimiya,26226248,31,25,Jenova,Aether,802,0,8f680ab0f84fcc7aff9593e12e18199d_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1692786073,Crystal,122,7,BRD
S'jay Sharks,18807626,32,26,Cactuar,Aether,797,0,68294efd5b1aeb5bd1a36477f7c0e3cf_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1692783419,Crystal,33,0,WHM
Brian Ricardo,9364090,33,27,Adamantoise,Aether,796,0,c00688b4ac9b567c1a4de9d648fbbff4_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1692783957,Crystal,66,10,SGE
Patient Crystal,10075769,34,28,Cactuar,Aether,794,0,63d9d0d26b0e283ff014d7caa41cfba8_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1692785386,Crystal,41,0,GNB
Coffee Shop,28009419,35,29,Faerie,Aether,790,0,fef845b126f0f72e845d901306691d66_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1692785400,Crystal,125,0,SMN
Tenar Lalelan,24483224,36,30,Faerie,Aether,728,0,d2a07a324d29f192eabbae6adeb2462b_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1692785749,Crystal,159,16,DRG
Ozz Derovar,3336916,37,31,Gilgamesh,Aether,717,0,bd8648e1867ea0a862ba025cd96e12d2_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1692785214,Crystal,105,6,MCH
Small Damage,16462000,38,43,Cactuar,Aether,711,213,f43579c4e28a81e8df4a052498746ee6_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1692784167,Crystal,132,5,BLM
Shum One,31246227,39,32,Midgardsormr,Aether,709,0,6a9ab1154c9d9a712cc039f45837db6d_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1692783679,Crystal,244,18,GNB
Kestela August,24683361,40,35,Gilgamesh,Aether,615,0,17761792f1567b7dae5255a0f7677b00_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1692783231,Crystal,84,0,SMN
Aibertain Mando,32541700,41,61,Jenova,Aether,605,289,8dec967ad48c9a703018a7445740a7f3_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1692783873,Crystal,103,9,MCH
Itchy Armpit,34277371,42,36,Jenova,Aether,604,0,f0f3fc0da4b70df254bca4359f924dfe_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1692783610,Crystal,67,0,DRG
Veloce Visrin,15058846,43,38,Faerie,Aether,599,0,d75393a9e68b713fa5f0cb4e2cb52e08_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1692783787,Crystal,77,2,AST
Renna Nyahaha,31142896,44,41,Siren,Aether,515,0,741174ce0e592faa6e5d5eb587e4fd70_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1692784584,Crystal,209,19,AST
Rusheel Vasscus,2314921,45,42,Adamantoise,Aether,509,0,a4248cc27f1d518fee3b2b12da021669_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1692784219,Crystal,73,0,MNK
