name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Amu Moo,28276994,1,0,Faerie,Aether,2103,0,80672270fca68b3d3fa2f4c0b220427a_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1682070339,Crystal,109,4,AST
Violent Destruction,15630676,2,0,Sargatanas,Aether,1581,0,c083f4cad1411099af3da0de289d0959_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1682071599,Crystal,52,0,FSH
Ni Xi,42307832,3,0,Jenova,Aether,1511,0,f7daf93ee9ef727ed5b5bfa683051922_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1682070820,Crystal,37,0,RPR
Jay Vermillion,20310837,4,0,Adamantoise,Aether,1297,98,ae2f157d9c523947744b038a73f77be6_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1682072880,Crystal,48,1,RPR
Medorii Tenosu,31992476,5,0,Gilgamesh,Aether,1190,0,2d7230bf79f29d3570cfdc7390506985_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1682072616,Crystal,111,0,SMN
Zokor Shamavokor,20729807,6,0,Faerie,Aether,1190,0,d435472193c35af508622c2650942175_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1682071612,Crystal,72,0,SCH
Moshu Kyoi,29734191,7,0,Faerie,Aether,1183,0,f4a525291a3b97456c5691081e44cefd_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1682070198,Crystal,42,0,BLM
Yuyuko Kitajima,10308693,8,13,Sargatanas,Aether,1098,297,c68a5824cd716e8778afd8770a42c665_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1682069734,Crystal,65,7,RPR
Noga Cosnoh,12058107,9,8,Cactuar,Aether,1020,0,2ed29f4458018d1f538dd14b47de63b0_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1682070615,Crystal,168,7,BLM
Jarad Dragonstone,10891324,10,9,Jenova,Aether,972,0,c4b9560f2cb09fae3a1788f73a014bdc_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1682071708,Crystal,145,2,DNC
Yui Ren,34615369,11,10,Jenova,Aether,900,0,f33a9934026108afd52be2c8ad41670a_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1682071172,Crystal,80,0,SAM
S'jay Sharks,18807626,12,11,Cactuar,Aether,808,0,68294efd5b1aeb5bd1a36477f7c0e3cf_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1682072243,Crystal,45,0,WHM
Medorii Tenosu,29508541,13,12,Faerie,Aether,805,0,5def8bb2b3d1f58744159c4573a0a794_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1682072860,Crystal,58,0,WHM
Celesse Archon,5403993,14,22,Midgardsormr,Aether,800,301,46c05696a375eb66cab3503bea79e4e4_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1682069729,Crystal,78,5,WHM
Ed Wee,21335212,15,14,Midgardsormr,Aether,701,0,9b75f6e1c499f3ed9db2f92385375968_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1682071056,Crystal,161,7,WHM
Original Dsi,35808978,16,15,Gilgamesh,Aether,696,0,b244a7412043a7dd35bae3d62114182d_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1682070269,Crystal,98,0,SGE
Atsuki Ou,31717078,17,16,Faerie,Aether,687,0,ddb78b7803c7b1abdd394fd46d117386_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1682072949,Crystal,83,0,DRK
Starry Nights,28973665,18,17,Jenova,Aether,599,0,672ad80f0e544d8d58d6de3c8c7c0b92_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1682069613,Crystal,35,0,SGE
Kestela August,24683361,19,18,Gilgamesh,Aether,595,0,17761792f1567b7dae5255a0f7677b00_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1682071602,Crystal,61,2,PLD
Azure Carmine,47052555,20,19,Siren,Aether,593,0,9fd7922c48ed816c7fa67a06a297f5e6_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1682071591,Crystal,60,0,SAM
Neo Dymium,33030676,21,20,Siren,Aether,592,0,24be6098cf7acc2de169d92917d3299f_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1682071876,Crystal,73,0,RPR
Leon Nightbane,24304759,22,21,Cactuar,Aether,502,0,230fb00f4e0307283f16d0bcef33f884_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1682069983,Crystal,238,3,RPR
Alba Sanare,22678236,23,32,Adamantoise,Aether,500,104,9e9cbb3fa7c82f824b9b8d7499029b58_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1682071066,Crystal,65,2,BLM
Merlin Emryss,9605720,24,23,Faerie,Aether,498,0,87179f28ae17956a4d43567dadf6ea60_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1682071338,Crystal,79,4,DRK
Farsa Aed,5068221,25,24,Midgardsormr,Aether,497,0,176d431db8a76185fe97af104836ac24_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1682069911,Crystal,80,0,BRD
Sinstrel Muran'khana,25262853,26,62,Gilgamesh,Aether,497,397,d545659ea751574fc6154a59f6744ad6_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1682070165,Crystal,31,5,DNC
