name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Rukaka Ruka,34081156,1,3,Cactuar,Aether,2857,1162,32228868c24b05da69088fd2eddcfa9d_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1662803030,Crystal,131,24,SMN
Azalyn Xo,33695596,2,1,Gilgamesh,Aether,2578,307,0a7db8993a7f4f16561cc84a302eff7d_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1662806376,Crystal,96,15,DRG
Zetsu Kaiza,15922703,3,2,Jenova,Aether,2048,0,976656a732f9f9c5e7a1b68ece523bdf_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1662805180,Crystal,254,41,RDM
Noga Cosnoh,12058107,4,0,Cactuar,Aether,1595,0,2ed29f4458018d1f538dd14b47de63b0_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1662804643,Crystal,179,14,GNB
American Hero,44163929,5,0,Sargatanas,Aether,1298,0,806fe0d7926801138ad67d6d4ad9d24b_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1662803689,Crystal,69,0,DRG
Drathus Von'tenebrae,4217866,6,12,Jenova,Aether,1204,399,3fff0d48ad606c3dd770718289eef74b_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1662802970,Crystal,132,8,RDM
Aurellia Weaver,3452041,7,6,Faerie,Aether,1187,0,c06ba7c8be951a67969dce3dab88eff2_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1662805176,Crystal,110,0,SAM
Middle Ovoo,42303051,8,32,Midgardsormr,Aether,1120,611,6aed757cf45db44cab2f469a9e1bfd3b_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1662805207,Crystal,60,13,DRG
Tomo Kote,38176817,9,7,Gilgamesh,Aether,1080,106,e5d7502ad7f21874552a4fc21553ee9e_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1662805299,Crystal,115,5,BLM
Original Ninomae,35808978,10,9,Adamantoise,Aether,997,101,b244a7412043a7dd35bae3d62114182d_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1662804558,Crystal,101,2,SGE
