name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Jay Vermillion,20310837,1,0,Adamantoise,Aether,4132,101,ae2f157d9c523947744b038a73f77be6_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1687945622,Crystal,239,5,MNK
Hibibi Hime,21944401,2,0,Faerie,Aether,2360,0,02a266bab02cb503b2c17d31583c183d_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1687945724,Crystal,232,10,NIN
Merlin Emryss,9605720,3,5,Faerie,Aether,2262,107,87179f28ae17956a4d43567dadf6ea60_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1687946378,Crystal,178,2,PLD
Shin Okusawa,31517299,4,3,Cactuar,Aether,2214,0,147d155f1720942c66dd0065cccaaca5_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1687945991,Crystal,76,1,DRG
Noga Cosnoh,12058107,5,4,Cactuar,Aether,2159,0,2ed29f4458018d1f538dd14b47de63b0_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1687945726,Crystal,318,12,BLM
Bryn Creature,48133438,6,8,Siren,Aether,1994,4,1ae67fab78b36dc1a625cdf6f4b9383d_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1687946365,Crystal,110,3,AST
Aibertain Mando,32541700,7,6,Jenova,Aether,1992,0,8dec967ad48c9a703018a7445740a7f3_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1687947892,Crystal,150,0,MCH
John Darksouls,32702843,8,7,Adamantoise,Aether,1990,0,f1fbda91f49b5975e8a2cb80a74e40ad_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1687945719,Crystal,135,7,PLD
Sarah Montcroix,21257525,9,0,Siren,Aether,1978,0,9456eff7edd9ad83824c6ded6b9777c8_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1687947878,Crystal,199,9,MNK
Himiko Kuromiya,35800212,10,0,Gilgamesh,Aether,1937,110,7a339df97d3690951b893cd3197e71ac_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1687946380,Crystal,188,4,BLM
Radanis Luminacht,16920977,11,0,Sargatanas,Aether,1608,0,b371d311f8b15d14c5d5b08dda36ab7f_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1687945185,Crystal,183,2,WAR
Zeke Ewoza,38693513,12,0,Sargatanas,Aether,1576,0,60aab73f86d002c9ca644555b577f1fe_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1687945538,Crystal,137,0,DRG
Agreed Indeed,35442337,13,0,Cactuar,Aether,1551,0,420d1175f93ad013aa9ab84ae2d42209_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1687945278,Crystal,121,0,MCH
Andros Lunari,38919488,14,0,Sargatanas,Aether,1494,0,8833f678967938d2e79b8d993021ce3f_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1687945553,Crystal,170,0,NIN
Alenora Wintersong,42967636,15,22,Adamantoise,Aether,1385,182,ed1d599894bc7afd3daf7ba4d07c1358_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1687946071,Crystal,83,6,BLM
Tomo Kote,38176817,16,0,Gilgamesh,Aether,1369,5,e5d7502ad7f21874552a4fc21553ee9e_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1687945645,Crystal,67,1,WAR
Passing Assassin,43420754,17,15,Sargatanas,Aether,1367,0,ae4e3ad6fe593651e8f62ed2285b7997_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1687947430,Crystal,60,3,BRD
Perennial Herb,40264319,18,17,Sargatanas,Aether,1332,0,9a10c2b460a3e20e589f627e0d6d2cff_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1687948244,Crystal,120,0,RPR
Patient Crystal,10075769,19,18,Cactuar,Aether,1311,0,63d9d0d26b0e283ff014d7caa41cfba8_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1687945558,Crystal,77,7,GNB
Eve Belle,24747433,20,19,Cactuar,Aether,1286,0,e186dbe1f678f84c9f94960d15dbfde3_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1687947892,Crystal,72,3,RDM
Thunderbina Loux,24258558,21,20,Cactuar,Aether,1232,0,fba25ed72613de033978f2e99c974234_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1687947520,Crystal,76,4,MNK
Regis Darsik,37234597,22,21,Gilgamesh,Aether,1211,0,8703e463e2b8472f6a74401ba46ee3a6_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1687946015,Crystal,72,0,SMN
Neo Dymium,33030676,23,0,Siren,Aether,1180,0,24be6098cf7acc2de169d92917d3299f_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1687947637,Crystal,96,0,GNB
Jarad Dragonstone,10891324,24,0,Jenova,Aether,1179,0,c4b9560f2cb09fae3a1788f73a014bdc_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1687948518,Crystal,347,0,DNC
Ed Wee,21335212,25,0,Midgardsormr,Aether,1122,0,9b75f6e1c499f3ed9db2f92385375968_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1687946185,Crystal,138,4,BLM
Doomballoon Dapingus,44483106,26,0,Midgardsormr,Aether,1104,0,be3913b04bddadaf6db4349337e18b1e_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1687948336,Crystal,47,0,SAM
Vivian Infinity,28047694,27,0,Jenova,Aether,1100,0,c83b9df632f78216eef2bc401df0981b_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1687947000,Crystal,66,0,RDM
K'rayzee Khlu,19817745,28,0,Adamantoise,Aether,1099,0,c7abd26c56b0f904753a00e8df7e7524_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1687947429,Crystal,70,0,SGE
Ruka Nanaboshi,31800706,29,0,Sargatanas,Aether,1004,0,9cc143709473a3d92eaf75d2ed6a6fbe_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1687946626,Crystal,95,1,MCH
Emma Sah'mae,34788325,30,0,Midgardsormr,Aether,991,0,89781d7fe360793c4ed7316c7c3ddafb_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1687947514,Crystal,51,9,BRD
Shum One,31246227,31,0,Midgardsormr,Aether,989,0,6a9ab1154c9d9a712cc039f45837db6d_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1687947354,Crystal,250,7,BLM
Yuyuko Kitajima,10308693,32,0,Sargatanas,Aether,911,0,c68a5824cd716e8778afd8770a42c665_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1687945474,Crystal,108,0,WAR
Nola Ustrina,1383977,33,37,Cactuar,Aether,906,98,fe0089ca21e248dc5546d2eae49f43ae_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1687947986,Crystal,76,5,GNB
The Hollow,18340572,34,33,Cactuar,Aether,900,0,aa4594008fba37b0df606c5c9a47756f_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1687947715,Crystal,110,0,RPR
Oi Chon,37332178,35,34,Faerie,Aether,900,0,81f65d42541eb17fb3c98df84a6dcf86_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1687946443,Crystal,109,0,SAM
Jay Verhundred,43607851,36,38,Adamantoise,Aether,899,99,6fb8bbfadad1988c1cab071cf876eb5c_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1687948237,Crystal,20,1,MNK
Ruka Rukaka,34081156,37,35,Jenova,Aether,886,0,32228868c24b05da69088fd2eddcfa9d_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1687947993,Crystal,41,0,PLD
Celesse Archon,5403993,38,36,Midgardsormr,Aether,809,0,46c05696a375eb66cab3503bea79e4e4_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1687948063,Crystal,55,0,RDM
Farsa Aed,5068221,39,44,Midgardsormr,Aether,803,98,176d431db8a76185fe97af104836ac24_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1687947900,Crystal,96,7,PLD
Alba Sanare,22678236,40,39,Adamantoise,Aether,799,0,9e9cbb3fa7c82f824b9b8d7499029b58_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1687945208,Crystal,54,0,BLM
Bean Sheqa,25412173,41,40,Siren,Aether,797,0,2da1be2ccbc5a5cfe2977727a9ab7132_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1687946178,Crystal,93,0,GNB
