name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Loty Coldwind,36521588,1,0,Twintania,Light,4515,0,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1757240030,Ultima,493,18,WAR
Saboree Catboy,36051653,2,0,Spriggan,Chaos,4385,0,b61ec1080d608b5a83f30baef219dc02_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1757240131,Ultima,604,0,PLD
Cliffe Zanza,36074329,3,0,Spriggan,Chaos,4267,0,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1757240184,Ultima,515,0,DRK
Crow Xo,44749262,4,0,Zodiark,Light,4195,0,54e5719ccbdb45c6de28f017b4365207_c274370774c6bc3483cc8740805f41bcfc0.jpg?1757241152,Ultima,98,0,SCH
Vai Zol,38270926,5,0,Odin,Light,4114,0,2e78b44195db83336b1acbe75927a864_644311b63b607133c989d7c1188467dafc0.jpg?1757241152,Ultima,283,11,RDM
Slayn Lockmeier,43624360,6,0,Ragnarok,Chaos,3993,0,6e8ed130575c22a15b32af255b35348b_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1757238867,Ultima,245,8,PCT
Miyu Edelfelt,21335430,7,0,Phoenix,Light,3647,0,ba690d74246b4d07f543f0d9516feec2_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1757238815,Ultima,410,16,GNB
Moki Moki,14235486,8,0,Odin,Light,3611,0,82d3ef8d03fa7a6ddf4429f15fd296a2_644311b63b607133c989d7c1188467dafc0.jpg?1757240907,Ultima,410,1,DRG
Sice Seven,15008161,9,11,Moogle,Chaos,3464,96,23657ac0d29f4bc5667ef1e00cf528f8_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1757240496,Ultima,245,1,BRD
Mei Ko,35150838,10,9,Louisoix,Chaos,3428,0,9e9f647c9095409b4ca77e89ca61322b_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1757238421,Ultima,508,0,DRK
Vanilla Blossom,41496807,11,10,Moogle,Chaos,3376,0,b0e7d1b464d155d8791692fe2e47299d_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1757241152,Ultima,385,9,BRD
Auelin Fae,18291844,12,0,Zodiark,Light,3320,0,2d6204db02c5efce86aca234fd6f1ce1_c274370774c6bc3483cc8740805f41bcfc0.jpg?1757240748,Ultima,174,0,CUL
Maarato Cookie,20349526,13,0,Twintania,Light,3243,0,dbab16598b86bb31b2eb96070f723572_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1757241225,Ultima,244,0,MCH
Raiden Senpai,27238016,14,0,Zodiark,Light,3212,0,96a909af8d24d60f6d8173f8cc16facb_c274370774c6bc3483cc8740805f41bcfc0.jpg?1757238430,Ultima,338,4,SCH
Strom Valentine,19009916,15,0,Cerberus,Chaos,3166,0,a8dc2ae24adfae999c388093e3e213e8_777c57311d510ca65dac3c1077dee435fc0.jpg?1757239244,Ultima,182,0,RDM
Milk Jds,10570379,16,0,Zodiark,Light,3099,0,cf8503b76a559329b409ac7cfe329e0c_c274370774c6bc3483cc8740805f41bcfc0.jpg?1757238102,Ultima,355,0,SCH
Snap Ringer,18714030,17,0,Omega,Chaos,3075,0,77577ce781d587b133c9c53da0974817_39e25ac3d737c46452305eefe324372cfc0.jpg?1757238322,Ultima,194,0,LTW
Luca Natura,26126798,18,0,Omega,Chaos,3071,0,aee9a8f332f96a4c5a45923c0e82782a_39e25ac3d737c46452305eefe324372cfc0.jpg?1757239123,Ultima,500,11,PCT
Void Stellarvore,28691685,19,0,Raiden,Light,3070,0,79b02048d874bdc774a96223c423d519_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1757241226,Ultima,303,0,SAM
Prisma Tic,38791879,20,0,Cerberus,Chaos,3066,0,5220c35172bb26154c862a6d485e37b8_777c57311d510ca65dac3c1077dee435fc0.jpg?1757239563,Ultima,306,0,SCH
Tarutella Goldfish,4235488,21,41,Phoenix,Light,3052,609,f269741c27ca22c02db955557e7283fa_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1757238558,Ultima,502,18,SGE
Misora Kaiatsa,25126040,22,21,Moogle,Chaos,3046,0,80fa199452585ab77d14128509576300_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1757239170,Ultima,135,0,RDM
Cat Wife,21099767,23,22,Zodiark,Light,3031,0,76d1664265ae631c957cfab6c72cfba9_c274370774c6bc3483cc8740805f41bcfc0.jpg?1757241139,Ultima,134,0,SGE
Claire Hart,4540427,24,23,Ragnarok,Chaos,3022,0,063274896aa445e2aa87e44be3be1981_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1757237979,Ultima,185,0,AST
Yamizura Kumozuma,19652230,25,24,Twintania,Light,3021,0,24bbc9cebf09eb83efcbc272c3085fd1_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1757239526,Ultima,254,0,WVR
