name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Jet Vermillion,50169213,1,0,Adamantoise,Aether,2567,0,969bede73be97218c58c658d33e58a68_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1707213094,Crystal,88,0,UNK
Merlin Emryss,9605720,2,0,Faerie,Aether,2250,0,87179f28ae17956a4d43567dadf6ea60_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1707214845,Crystal,98,0,UNK
Yuelia Divinus,47241149,3,0,Cactuar,Aether,1997,0,7e3254e1ebb89846dac1e4ec3fb1751a_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1707214087,Crystal,163,1,UNK
Noga Cosnoh,12058107,4,0,Cactuar,Aether,1903,0,2ed29f4458018d1f538dd14b47de63b0_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1707215186,Crystal,204,2,UNK
Say So,37496286,5,0,Midgardsormr,Aether,1788,0,9ff96347a5d80cd9ccb2de3bdfc90433_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1707214191,Crystal,72,0,UNK
Sena Yehn,45889375,6,0,Adamantoise,Aether,1781,0,51a0c92192dd2a74b4baba06f531d30f_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1707215270,Crystal,50,0,UNK
Jay Vermillion,20310837,7,0,Adamantoise,Aether,1596,0,ae2f157d9c523947744b038a73f77be6_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1707214728,Crystal,59,0,UNK
Mac Arena,21560395,8,0,Adamantoise,Aether,1406,0,30fa962580974874808d1a8b67407ebb_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1707215174,Crystal,89,0,UNK
Akari Tsuki,46655701,9,0,Adamantoise,Aether,1403,0,08f7ffe45c1b134f99ea040b39ee2bdd_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1707215524,Crystal,85,0,UNK
Tohgado Megado,38365878,10,0,Adamantoise,Aether,1329,0,e24039a37310e592079a628de162cf3a_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1707214297,Crystal,113,2,UNK
Vestelle Sawyer,30059169,11,0,Gilgamesh,Aether,1307,0,50a4717edb70c3c6c8abc8867e4b37b8_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1707213564,Crystal,84,0,UNK
Pache Knowledge,50500136,12,0,Adamantoise,Aether,1282,0,ce18ddc82c5f6518e72fdd555b80a4ff_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1707215524,Crystal,60,0,UNK
Mi Ly,37964161,13,0,Gilgamesh,Aether,1274,0,f3300c3e28b3c5b4a3767a587341831e_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1707213640,Crystal,100,0,UNK
Unagi Box,34773273,14,0,Adamantoise,Aether,1270,0,05a513d02b60c767bfb83440ab2d406b_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1707214300,Crystal,214,1,UNK
Neo Dymium,33030676,15,0,Siren,Aether,1204,0,24be6098cf7acc2de169d92917d3299f_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1707212657,Crystal,111,0,UNK
Agreed Indeed,35442337,16,0,Cactuar,Aether,1198,0,420d1175f93ad013aa9ab84ae2d42209_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1707214814,Crystal,106,1,UNK
Tomo Kote,38176817,17,0,Gilgamesh,Aether,1076,0,e5d7502ad7f21874552a4fc21553ee9e_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1707214195,Crystal,37,0,UNK
Silanah Sylphrena,45709349,18,0,Midgardsormr,Aether,997,0,353d000e66ebf6b7715ff5998504f784_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1707212402,Crystal,68,0,UNK
G'oemon Da'chad,47001853,19,0,Sargatanas,Aether,995,0,a1bd7446d21e32ba4bfb7a75eb6bff00_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1707214939,Crystal,36,0,UNK
