name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Tomo Kote,38176817,1,0,Gilgamesh,Aether,4047,0,e5d7502ad7f21874552a4fc21553ee9e_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1692699366,Crystal,113,0,BLM
Kilometer Immorales,48368792,2,0,Faerie,Aether,2906,0,405161d87d55818784f8e2d2d7b259e3_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1692697284,Crystal,140,1,WHM
Bryn Creature,48133438,3,11,Siren,Aether,2573,1285,1ae67fab78b36dc1a625cdf6f4b9383d_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1692698804,Crystal,89,17,SCH
Noga Cosnoh,12058107,4,3,Cactuar,Aether,1882,0,2ed29f4458018d1f538dd14b47de63b0_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1692696911,Crystal,262,23,MNK
Vivian Infinity,28047694,5,4,Jenova,Aether,1682,0,c83b9df632f78216eef2bc401df0981b_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1692699796,Crystal,120,1,RDM
Mi Ly,37964161,6,8,Gilgamesh,Aether,1641,196,f3300c3e28b3c5b4a3767a587341831e_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1692699346,Crystal,165,9,AST
Violent Destruction,15630676,7,5,Sargatanas,Aether,1593,0,c083f4cad1411099af3da0de289d0959_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1692699473,Crystal,175,1,RPR
Ice Flamingo,29302725,8,6,Siren,Aether,1495,0,61e82ae51c5f49e3167c99cb16ef2424_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1692697408,Crystal,92,0,RPR
John Darksouls,32702843,9,7,Adamantoise,Aether,1487,0,f1fbda91f49b5975e8a2cb80a74e40ad_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1692698630,Crystal,99,0,WAR
Thunderbina Loux,24258558,10,9,Cactuar,Aether,1399,0,fba25ed72613de033978f2e99c974234_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1692699453,Crystal,69,6,WAR
Gala Aurora,41293767,11,10,Adamantoise,Aether,1385,23,7dc31b9a880ba3f36a3ef1208e0c5909_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1692700064,Crystal,132,4,SAM
Chae Jun,48926232,12,0,Jenova,Aether,1210,0,6867d2a0d98663fb110195743443e308_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1692698737,Crystal,142,13,RDM
Zeke Ewoza,38693513,13,0,Sargatanas,Aether,1177,0,60aab73f86d002c9ca644555b577f1fe_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1692696911,Crystal,71,0,DRG
Hibibi Hime,21944401,14,0,Faerie,Aether,1109,0,02a266bab02cb503b2c17d31583c183d_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1692699704,Crystal,152,7,RDM
Alenora Wintersong,42967636,15,0,Adamantoise,Aether,1106,0,ed1d599894bc7afd3daf7ba4d07c1358_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1692699920,Crystal,31,0,BLM
Merlin Emryss,9605720,16,0,Faerie,Aether,1100,0,87179f28ae17956a4d43567dadf6ea60_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1692698552,Crystal,75,5,DRK
Nanaya Shiki,46790422,17,0,Sargatanas,Aether,1085,0,ddaa72310af76fbf85ef9b09f69fa4cd_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1692698617,Crystal,139,7,NIN
Norma Jeannie,28105106,18,27,Jenova,Aether,1076,302,bff6f64f1e9dd700a962c74db4bf4812_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1692699438,Crystal,38,5,MNK
Shin Okusawa,31517299,19,18,Cactuar,Aether,1003,0,147d155f1720942c66dd0065cccaaca5_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1692698078,Crystal,63,6,DNC
Sarah Montcroix,21257525,20,19,Siren,Aether,901,0,9456eff7edd9ad83824c6ded6b9777c8_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1692698531,Crystal,79,7,MNK
Mei Chan,37701772,21,32,Jenova,Aether,891,209,6556e8c3419560ebdea0a25201d43122_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1692698341,Crystal,73,7,SMN
Bronze Warrior,49049156,22,20,Adamantoise,Aether,883,0,0bdedcb16b87f121764e4a25174c2600_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1692698527,Crystal,74,0,WAR
Celesse Archon,5403993,23,21,Midgardsormr,Aether,874,0,46c05696a375eb66cab3503bea79e4e4_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1692698439,Crystal,80,0,RDM
Jay Vermillion,20310837,24,22,Adamantoise,Aether,805,0,ae2f157d9c523947744b038a73f77be6_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1692697108,Crystal,47,0,DRG
Awilix Kugimiya,26226248,25,23,Jenova,Aether,802,0,8f680ab0f84fcc7aff9593e12e18199d_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1692699645,Crystal,115,0,DRG
S'jay Sharks,18807626,26,24,Cactuar,Aether,797,0,68294efd5b1aeb5bd1a36477f7c0e3cf_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1692697019,Crystal,33,0,WHM
Brian Ricardo,9364090,27,25,Adamantoise,Aether,796,0,c00688b4ac9b567c1a4de9d648fbbff4_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1692697376,Crystal,56,4,PLD
Patient Crystal,10075769,28,31,Cactuar,Aether,794,93,63d9d0d26b0e283ff014d7caa41cfba8_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1692698262,Crystal,41,9,SCH
Coffee Shop,28009419,29,26,Faerie,Aether,790,0,fef845b126f0f72e845d901306691d66_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1692698647,Crystal,125,1,SCH
Tenar Lalelan,24483224,30,28,Faerie,Aether,728,0,d2a07a324d29f192eabbae6adeb2462b_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1692697843,Crystal,143,2,WHM
Ozz Derovar,3336916,31,29,Gilgamesh,Aether,717,0,bd8648e1867ea0a862ba025cd96e12d2_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1692697021,Crystal,99,4,MCH
Shum One,31246227,32,30,Midgardsormr,Aether,709,0,6a9ab1154c9d9a712cc039f45837db6d_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1692696846,Crystal,226,17,GNB
Nola Ustrina,1383977,33,35,Cactuar,Aether,701,98,fe0089ca21e248dc5546d2eae49f43ae_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1692697573,Crystal,27,1,GNB
Makoi Yukihira,13527096,34,49,Gilgamesh,Aether,697,300,bba4173a32e0089243efb4fcef6ab6e0_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1692698028,Crystal,24,4,DRG
Kestela August,24683361,35,33,Gilgamesh,Aether,615,0,17761792f1567b7dae5255a0f7677b00_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1692697644,Crystal,84,0,SMN
Itchy Armpit,34277371,36,34,Jenova,Aether,604,0,f0f3fc0da4b70df254bca4359f924dfe_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1692697210,Crystal,67,0,DRG
Neo Dymium,33030676,37,36,Siren,Aether,599,0,24be6098cf7acc2de169d92917d3299f_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1692699088,Crystal,176,15,DRK
Veloce Visrin,15058846,38,40,Faerie,Aether,599,101,d75393a9e68b713fa5f0cb4e2cb52e08_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1692697217,Crystal,75,5,RDM
Mason's Falls,48974651,39,64,Cactuar,Aether,597,397,0270ee099a816a3f867287a0d699d33b_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1692699430,Crystal,135,7,ROG
Agreed Indeed,35442337,40,37,Cactuar,Aether,587,0,420d1175f93ad013aa9ab84ae2d42209_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1692696748,Crystal,74,0,MCH
Renna Nyahaha,31142896,41,38,Siren,Aether,515,0,741174ce0e592faa6e5d5eb587e4fd70_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1692699347,Crystal,190,13,AST
Rusheel Vasscus,2314921,42,39,Adamantoise,Aether,509,0,a4248cc27f1d518fee3b2b12da021669_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1692696850,Crystal,73,0,WHM
