name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Saboree Catboy,36051653,1,0,Spriggan,Chaos,3366,0,b61ec1080d608b5a83f30baef219dc02_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1732873431,Crystal,334,29,SAM
Slayn Lockmeier,43624360,2,0,Ragnarok,Chaos,3173,0,6e8ed130575c22a15b32af255b35348b_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1732876351,Crystal,176,0,DRK
Loty Coldwind,36521588,3,0,Twintania,Light,3033,0,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1732875080,Crystal,329,23,WHM
Prisma Tic,38791879,4,0,Cerberus,Chaos,2808,0,5220c35172bb26154c862a6d485e37b8_777c57311d510ca65dac3c1077dee435fc0.jpg?1732874132,Crystal,260,0,AST
Cor Rhaxar,26340812,5,6,Spriggan,Chaos,2750,299,f97aae4dc428e40f471590f0fd1c7d65_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1732875897,Crystal,217,5,AST
Snap Ringer,18714030,6,5,Omega,Chaos,2555,0,77577ce781d587b133c9c53da0974817_39e25ac3d737c46452305eefe324372cfc0.jpg?1732873919,Crystal,176,0,DNC
Shaivonte Alexander,55509042,7,0,Twintania,Light,2528,194,5d384254c762ebe1c6f41c30a765307c_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1732875320,Crystal,156,2,RDM
Moki Moki,14235486,8,17,Odin,Light,2274,380,82d3ef8d03fa7a6ddf4429f15fd296a2_644311b63b607133c989d7c1188467dafc0.jpg?1732874361,Crystal,167,12,DRG
Vai Zol,38270926,9,8,Odin,Light,2259,0,2e78b44195db83336b1acbe75927a864_644311b63b607133c989d7c1188467dafc0.jpg?1732873553,Crystal,273,9,RDM
Fiven Fiven,24996868,10,9,Lich,Light,2223,0,f574b4a1ff1aade4f34a98795138319b_7206469080400ed57a5373d0a9c55c59fc0.jpg?1732875823,Crystal,200,0,BTN
Lybel Alyborias,25836089,11,0,Louisoix,Chaos,2164,93,a86b680e6c4e5e23befaaaf535a158de_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1732874158,Crystal,274,20,DRK
Shino Yaru,38308969,12,10,Phoenix,Light,2098,0,0662727bb913ed7fe3009f3542ea1e64_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1732875189,Crystal,219,0,VPR
Milk Jds,10570379,13,32,Zodiark,Light,2000,494,cf8503b76a559329b409ac7cfe329e0c_c274370774c6bc3483cc8740805f41bcfc0.jpg?1732876227,Crystal,422,20,AST
Cliffe Zanza,36074329,14,12,Spriggan,Chaos,1991,0,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1732873487,Crystal,389,19,DRK
Hellfi Kyuten,29239534,15,13,Spriggan,Chaos,1955,0,d208716177266ccd139494605c8e27c1_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1732873379,Crystal,187,0,BTN
Enrei Esthule,16223299,16,14,Cerberus,Chaos,1929,0,075328fa236ca776da32524ca8bd395c_777c57311d510ca65dac3c1077dee435fc0.jpg?1732876623,Crystal,226,0,WAR
Miyu Edelfelt,21335430,17,15,Phoenix,Light,1911,0,ba690d74246b4d07f543f0d9516feec2_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1732874545,Crystal,244,0,WHM
Violin Solo,49452799,18,20,Louisoix,Chaos,1898,109,9fa3695a1636915772a5582f96fdaf59_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1732873472,Crystal,162,12,MNK
Lex'ander Wayfarer,18009481,19,16,Odin,Light,1897,0,0adfa03fe11940a91e3b6a2ed08ddb88_644311b63b607133c989d7c1188467dafc0.jpg?1732874141,Crystal,158,8,RPR
Meryll Enetari,24681550,20,30,Cerberus,Chaos,1849,281,f4fe16c70d7023e2101e19421c5abf1e_777c57311d510ca65dac3c1077dee435fc0.jpg?1732873360,Crystal,302,19,AST
Mei Ko,35150838,21,18,Louisoix,Chaos,1816,0,9e9f647c9095409b4ca77e89ca61322b_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1732875163,Crystal,461,40,NIN
Sweet Light,41777815,22,28,Spriggan,Chaos,1799,205,2e6808627bd2b8f0f5f0377d20cbbbc5_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1732876312,Crystal,175,7,AST
Doctor Zoidberg,9214410,23,19,Cerberus,Chaos,1790,0,40bc630c90e57d0ca265dd7fc809d5c8_777c57311d510ca65dac3c1077dee435fc0.jpg?1732875878,Crystal,95,0,WAR
Wwwwwwwwww Wwwwwwwwww,22934838,24,29,Odin,Light,1788,202,44b50a04ce7aed4e2c4699753f5b83bc_644311b63b607133c989d7c1188467dafc0.jpg?1732873990,Crystal,129,10,GNB
Strawberry Kea,31214992,25,0,Ragnarok,Chaos,1765,98,0828e8eb3fb4ba1470ad303dab621600_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1732873588,Crystal,121,2,DRG
Imy Pure,24943089,26,21,Cerberus,Chaos,1689,0,2e46879ac1baf7fc77ec2de872a0461c_777c57311d510ca65dac3c1077dee435fc0.jpg?1732876372,Crystal,250,24,SCH
