name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Suhr Zarek,21013113,1,0,Gilgamesh,Aether,5584,294,55489166c3a63b4108165dac86c449d1_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1660904663,Crystal,146,3,PLD
Sir Moon,17116119,2,0,Cactuar,Aether,4786,98,35721490b40b9de650ca6049c2c305f8_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1660904305,Crystal,185,1,DRG
Funkmaster Disconium,39174439,3,0,Sargatanas,Aether,4139,0,96fc1eb1014d59bcb1f11a409a99bdb3_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1660903407,Crystal,101,0,NIN
Rukaka Ruka,34081156,4,0,Midgardsormr,Aether,4101,0,32228868c24b05da69088fd2eddcfa9d_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1660905193,Crystal,323,0,BLM
Violent Destruction,15630676,5,0,Sargatanas,Aether,3913,0,c083f4cad1411099af3da0de289d0959_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1660903036,Crystal,468,0,GSM
Tomo Kote,38176817,6,0,Gilgamesh,Aether,3753,0,e5d7502ad7f21874552a4fc21553ee9e_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1660903037,Crystal,438,0,WAR
Umi Chan,15473566,7,0,Gilgamesh,Aether,3648,0,ee18d3050e87a31ae374dbae2b5e03cd_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1660902707,Crystal,104,0,SGE
Tabby Tabby,38158535,8,0,Gilgamesh,Aether,3475,0,084ffb5cd30aae349e5c214cdb6a61cd_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1660903581,Crystal,329,0,GNB
Vyii Revii,43303495,9,0,Gilgamesh,Aether,3472,0,762c89240df40c4d8a094663e8578ad0_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1660903134,Crystal,103,0,MNK
Farsa Aed,5068221,10,23,Midgardsormr,Aether,3468,366,176d431db8a76185fe97af104836ac24_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1660902390,Crystal,523,21,BRD
Serif Spiegel,1791314,11,0,Adamantoise,Aether,3458,100,ac0a0dda5f18422d576635299cd7a28f_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1660904563,Crystal,215,1,MNK
Micro Uryade,37487800,12,10,Sargatanas,Aether,3425,0,d9df4db31e4d391c99006db3caa4b5f9_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1660904734,Crystal,713,0,WAR
Zeke Ewoza,38693513,13,12,Sargatanas,Aether,3351,0,60aab73f86d002c9ca644555b577f1fe_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1660903042,Crystal,266,0,NIN
Verzell Varion,17766578,14,13,Adamantoise,Aether,3281,0,1b46876e1079227a2160ce2ccd4e3aa2_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1660902222,Crystal,88,0,DNC
Zadnor Sasquatch,32616815,15,14,Sargatanas,Aether,3269,0,1a436f99cce5b13112b9f9000f32fa21_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1660903042,Crystal,141,0,MCH
