name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Zetsu Kaiza,15922703,1,0,Jenova,Aether,3989,194,976656a732f9f9c5e7a1b68ece523bdf_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1663410448,Crystal,476,26,DRG
Rukaka Ruka,34081156,2,0,Cactuar,Aether,2957,90,32228868c24b05da69088fd2eddcfa9d_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1663410799,Crystal,168,7,PLD
Azalyn Xo,33695596,3,0,Gilgamesh,Aether,2852,96,0a7db8993a7f4f16561cc84a302eff7d_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1663410817,Crystal,124,7,NIN
Sir Moon,17116119,4,0,Cactuar,Aether,2175,291,35721490b40b9de650ca6049c2c305f8_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1663407909,Crystal,123,9,DRG
Komachi Chan,22706714,5,13,Faerie,Aether,1999,589,06fd95f3a412eeee32a0c93c6d9513cb_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1663410545,Crystal,102,6,WHM
Knin Alykel,9726390,6,5,Gilgamesh,Aether,1799,0,2af6f934ece0f4ec7e45cdf034ee13a5_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1663408272,Crystal,148,5,NIN
Funkmaster Disconium,39174439,7,18,Sargatanas,Aether,1697,404,96fc1eb1014d59bcb1f11a409a99bdb3_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1663409007,Crystal,81,6,NIN
American Hero,44163929,8,17,Sargatanas,Aether,1696,398,806fe0d7926801138ad67d6d4ad9d24b_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1663410828,Crystal,78,9,DRG
Echo Derp,24796730,9,6,Faerie,Aether,1683,0,40e3aa3e70759498a5fc4ebf0f986166_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1663409632,Crystal,130,6,SMN
Noga Cosnoh,12058107,10,7,Cactuar,Aether,1595,0,2ed29f4458018d1f538dd14b47de63b0_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1663411254,Crystal,265,19,SAM
Gala Aurora,41293767,11,10,Adamantoise,Aether,1559,61,7dc31b9a880ba3f36a3ef1208e0c5909_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1663409617,Crystal,292,13,SGE
M'ika Sfinx,36917542,12,0,Adamantoise,Aether,1536,124,57f3df10bcdd5c12cf7e5c0a389a46f8_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1663407760,Crystal,395,16,MCH
Sarah Montcroix,21257525,13,8,Siren,Aether,1509,0,9456eff7edd9ad83824c6ded6b9777c8_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1663408101,Crystal,216,5,NIN
Drathus Von'tenebrae,4217866,14,9,Jenova,Aether,1506,0,3fff0d48ad606c3dd770718289eef74b_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1663409041,Crystal,205,3,SGE
Original Ninomae,35808978,15,31,Adamantoise,Aether,1494,397,b244a7412043a7dd35bae3d62114182d_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1663409358,Crystal,107,5,SGE
Jacques Germain,27139416,16,22,Gilgamesh,Aether,1471,192,08935f7200e8330930f8d083587299e4_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1663410791,Crystal,125,10,DNC
Element Xi,9242054,17,11,Midgardsormr,Aether,1432,0,e9c05660979a34abc77a9848c786847f_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1663410461,Crystal,169,11,RDM
Celesse Archon,5403993,18,14,Midgardsormr,Aether,1408,0,46c05696a375eb66cab3503bea79e4e4_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1663410342,Crystal,117,0,RDM
Seruna Miyaru,8134842,19,15,Gilgamesh,Aether,1385,0,f022946d2d8441e36faee7b2b843a2ef_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1663408727,Crystal,187,7,SCH
Chamber Dragonmaid,13541400,20,16,Jenova,Aether,1299,0,50809f62bf09fe76c41e7f5e6f8fa8ca_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1663410293,Crystal,147,0,NIN
Jay Vermillion,20310837,21,19,Adamantoise,Aether,1289,0,ae2f157d9c523947744b038a73f77be6_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1663411065,Crystal,140,1,WAR
Oni Tonii,44676059,22,20,Midgardsormr,Aether,1287,0,1dcbc999964ff024318d6d7ffd6bea47_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1663408547,Crystal,125,2,SMN
Tomo Kote,38176817,23,21,Gilgamesh,Aether,1285,0,e5d7502ad7f21874552a4fc21553ee9e_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1663410523,Crystal,128,0,DRK
Salem Hawkstrom,29694217,24,44,Faerie,Aether,1283,389,bff5bac313fbce66b192f4f812d77662_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1663410382,Crystal,133,5,GNB
Roega Dayum,44789293,25,23,Adamantoise,Aether,1261,0,360c084fd7f1918d115609fb4c351a69_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1663408115,Crystal,64,0,MNK
Yuri Tsukihana,30386598,26,24,Jenova,Aether,1225,0,99095be4258299ff7d0d0ac0b6486022_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1663409022,Crystal,113,0,SAM
