name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Snap Ringer,18714030,1,0,Omega,Chaos,3075,0,77577ce781d587b133c9c53da0974817_39e25ac3d737c46452305eefe324372cfc0.jpg?1755769387,Ultima,194,0,SCH
Void Stellarvore,28691685,2,0,Raiden,Light,3070,0,79b02048d874bdc774a96223c423d519_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1755770371,Ultima,233,0,SAM
Miyu Edelfelt,21335430,3,0,Phoenix,Light,3052,0,ba690d74246b4d07f543f0d9516feec2_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1755771626,Ultima,285,0,SCH
Mei Ko,35150838,4,0,Louisoix,Chaos,3013,0,9e9f647c9095409b4ca77e89ca61322b_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1755771604,Ultima,314,11,PCT
Milk Jds,10570379,5,13,Zodiark,Light,3010,593,cf8503b76a559329b409ac7cfe329e0c_c274370774c6bc3483cc8740805f41bcfc0.jpg?1755769540,Ultima,267,35,SAM
Xen Thique,40172078,6,9,Odin,Light,3005,399,8930228f4df0c18feea28ebbb1c451f2_644311b63b607133c989d7c1188467dafc0.jpg?1755772346,Ultima,119,6,PCT
Prisma Tic,38791879,7,6,Cerberus,Chaos,2968,32,5220c35172bb26154c862a6d485e37b8_777c57311d510ca65dac3c1077dee435fc0.jpg?1755769324,Omega,293,23,SAM
Saboree Catboy,36051653,8,5,Spriggan,Chaos,2945,0,b61ec1080d608b5a83f30baef219dc02_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1755769858,Omega,341,31,SAM
Crow Xo,44749262,9,15,Zodiark,Light,2796,498,54e5719ccbdb45c6de28f017b4365207_c274370774c6bc3483cc8740805f41bcfc0.jpg?1755770489,Omega,78,5,VPR
Luca Natura,26126798,10,14,Omega,Chaos,2752,379,aee9a8f332f96a4c5a45923c0e82782a_39e25ac3d737c46452305eefe324372cfc0.jpg?1755771730,Omega,293,44,WAR
Cat Wife,21099767,11,7,Zodiark,Light,2724,0,76d1664265ae631c957cfab6c72cfba9_c274370774c6bc3483cc8740805f41bcfc0.jpg?1755771985,Omega,113,0,RDM
Mamiyama Kamimama,37371304,12,8,Spriggan,Chaos,2713,98,3c6fd6569d3dce40308c9a2a1f3c3bfa_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1755770666,Omega,137,13,PCT
Moki Moki,14235486,13,18,Odin,Light,2681,495,82d3ef8d03fa7a6ddf4429f15fd296a2_644311b63b607133c989d7c1188467dafc0.jpg?1755772800,Omega,308,26,DRG
Loty Coldwind,36521588,14,10,Twintania,Light,2571,0,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1755772136,Omega,264,11,WAR
Auelin Fae,18291844,15,11,Zodiark,Light,2542,0,2d6204db02c5efce86aca234fd6f1ce1_c274370774c6bc3483cc8740805f41bcfc0.jpg?1755772125,Omega,140,0,NIN
Vanilla Blossom,41496807,16,12,Moogle,Chaos,2508,0,b0e7d1b464d155d8791692fe2e47299d_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1755770817,Omega,179,0,MCH
Tsukuyo Ritlas,37800185,17,19,Odin,Light,2363,204,eca30840fe0bed8e80f620b5f57c49de_644311b63b607133c989d7c1188467dafc0.jpg?1755771165,Omega,242,10,RDM
Raiden Senpai,27238016,18,16,Zodiark,Light,2260,0,96a909af8d24d60f6d8173f8cc16facb_c274370774c6bc3483cc8740805f41bcfc0.jpg?1755772786,Omega,250,16,RDM
Fiven Fiven,24996868,19,21,Lich,Light,2244,208,f574b4a1ff1aade4f34a98795138319b_7206469080400ed57a5373d0a9c55c59fc0.jpg?1755771673,Omega,159,7,DRG
