name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Cliffe Zanza,36074329,1,0,Spriggan,Chaos,5088,0,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1789481524,Ultima,276,0,MNK
Mamiyama Kamimama,37371304,2,0,Spriggan,Chaos,4738,0,3c6fd6569d3dce40308c9a2a1f3c3bfa_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1789483536,Ultima,521,0,MNK
Scarlet Rose,26616217,3,0,Spriggan,Chaos,4270,0,96ad88f23a708e8d6e391f669986d57c_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1789482520,Ultima,575,0,PLD
Saboree Catboy,36051653,4,0,Spriggan,Chaos,3998,0,b61ec1080d608b5a83f30baef219dc02_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1789483477,Ultima,382,0,MNK
Deadrise Mutombo,31730694,5,0,Ragnarok,Chaos,3761,0,a382acb94313f23d966dd6d39d909bea_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1789482675,Ultima,277,0,RDM
Auelin Fae,18291844,6,0,Zodiark,Light,3725,0,2d6204db02c5efce86aca234fd6f1ce1_c274370774c6bc3483cc8740805f41bcfc0.jpg?1789482907,Ultima,164,0,UNK
Crow Kaien,44749262,7,0,Zodiark,Light,3652,0,54e5719ccbdb45c6de28f017b4365207_c274370774c6bc3483cc8740805f41bcfc0.jpg?1789481211,Ultima,73,0,BRD
Tsukuyo Ritlas,37800185,8,0,Odin,Light,3614,0,eca30840fe0bed8e80f620b5f57c49de_644311b63b607133c989d7c1188467dafc0.jpg?1789481729,Ultima,168,0,RDM
Loty Coldwind,36521588,9,0,Twintania,Light,3590,0,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1789484697,Ultima,428,0,MCH
Miyu Moon,58918526,10,0,Moogle,Chaos,3349,0,1abf5ce3756f6fa0d1c5be2cd39491bc_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1789483316,Ultima,138,0,SAM
