name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Shino Yaru,38308969,1,4,Phoenix,Light,3603,193,0662727bb913ed7fe3009f3542ea1e64_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1745921573,Crystal,131,2,UNK
Prisma Tic,38791879,2,1,Cerberus,Chaos,3515,0,5220c35172bb26154c862a6d485e37b8_777c57311d510ca65dac3c1077dee435fc0.jpg?1745921725,Crystal,196,0,SCH
Akari Tsuki,31005286,3,2,Louisoix,Chaos,3513,0,28e1cfaecfbf911dc3621f5de74642aa_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1745919900,Crystal,166,10,MNK
Loty Coldwind,36521588,4,3,Twintania,Light,3508,0,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1745923159,Crystal,411,9,WAR
Aura Sphere,30657353,5,0,Zodiark,Light,3378,0,6cc4a373eafbcbf88a340a52d95f133e_c274370774c6bc3483cc8740805f41bcfc0.jpg?1745922643,Crystal,268,17,SCH
Vai Zol,38270926,6,8,Odin,Light,2972,397,2e78b44195db83336b1acbe75927a864_644311b63b607133c989d7c1188467dafc0.jpg?1745921858,Crystal,156,6,RDM
Saboree Catboy,36051653,7,6,Spriggan,Chaos,2831,0,b61ec1080d608b5a83f30baef219dc02_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1745922673,Crystal,337,2,BTN
Dara Mactire,55642101,8,7,Louisoix,Chaos,2671,0,3c45e346e2828ca773eda7982c2291e1_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1745921736,Crystal,263,14,UNK
Ange Melrose,50267939,9,12,Omega,Chaos,2472,96,f2fb3057962bf3d28bcce976076f5368_39e25ac3d737c46452305eefe324372cfc0.jpg?1745922342,Crystal,376,4,RDM
Cliffe Zanza,36074329,10,9,Spriggan,Chaos,2426,0,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1745922692,Crystal,90,0,BLM
Mei Ko,35150838,11,10,Louisoix,Chaos,2418,0,9e9f647c9095409b4ca77e89ca61322b_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1745922722,Crystal,296,17,UNK
White Noise',47747214,12,11,Raiden,Light,2416,0,3bf617bec1a403388f9c3c43700db590_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1745922243,Crystal,141,5,PCT
Kaede Yumishi,54070516,13,0,Raiden,Light,2303,0,5d811f127e0fbf2c1fe988e910219758_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1745921441,Crystal,185,5,UNK
Cat Wife,21099767,14,0,Zodiark,Light,2278,0,76d1664265ae631c957cfab6c72cfba9_c274370774c6bc3483cc8740805f41bcfc0.jpg?1745921970,Crystal,76,0,SAM
Milk Jds,10570379,15,0,Zodiark,Light,2276,0,cf8503b76a559329b409ac7cfe329e0c_c274370774c6bc3483cc8740805f41bcfc0.jpg?1745920770,Crystal,255,17,PLD
Kal Tanavast,21949363,16,0,Omega,Chaos,2269,0,dfeeca71f35832d183f78245f29992f1_39e25ac3d737c46452305eefe324372cfc0.jpg?1745921663,Crystal,111,0,SCH
Void Stellarvore,28691685,17,0,Raiden,Light,2260,0,79b02048d874bdc774a96223c423d519_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1745923055,Crystal,222,0,SAM
Snap Ringer,18714030,18,0,Omega,Chaos,2158,0,77577ce781d587b133c9c53da0974817_39e25ac3d737c46452305eefe324372cfc0.jpg?1745921011,Crystal,107,0,BTN
Meryll Enetari,24681550,19,0,Cerberus,Chaos,2123,0,f4fe16c70d7023e2101e19421c5abf1e_777c57311d510ca65dac3c1077dee435fc0.jpg?1745920413,Crystal,299,2,WHM
