name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Suhr Zarek,21013113,1,0,Gilgamesh,Aether,1863,975,55489166c3a63b4108165dac86c449d1_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1667902420,Crystal,57,18,PLD
Lune Cr'est,2265644,2,3,Adamantoise,Aether,801,102,469aba5cd413b705142a9db68f73684e_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1667902059,Crystal,78,3,BRD
Revna Londor,24258558,3,2,Cactuar,Aether,713,0,fba25ed72613de033978f2e99c974234_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1667901885,Crystal,51,8,MCH
Nem Ui,41504905,4,0,Midgardsormr,Aether,598,0,7c053c6eaddb97e18809e919031a3daa_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1667901960,Crystal,49,5,AST
Violent Destruction,15630676,5,0,Sargatanas,Aether,498,0,c083f4cad1411099af3da0de289d0959_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1667901337,Crystal,56,10,DRK
Noga Cosnoh,12058107,6,0,Cactuar,Aether,412,0,2ed29f4458018d1f538dd14b47de63b0_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1667903505,Crystal,28,0,RPR
Highpeak Thunderstorm,44729199,7,0,Siren,Aether,403,0,39fec9b8eaf71c699797cd15ef87009b_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1667901684,Crystal,30,1,RPR
Kira Yuuji,33227091,8,0,Jenova,Aether,399,0,fd488041a7c9dbc5b2db455cb1f0bb68_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1667902362,Crystal,19,0,MCH
John Darksouls,32702843,9,0,Adamantoise,Aether,397,0,f1fbda91f49b5975e8a2cb80a74e40ad_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1667903948,Crystal,59,10,PLD
Regis Darsik,37234597,10,0,Gilgamesh,Aether,395,0,8703e463e2b8472f6a74401ba46ee3a6_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1667902979,Crystal,15,0,SMN
Radanis Luminacht,16920977,11,13,Sargatanas,Aether,308,12,b371d311f8b15d14c5d5b08dda36ab7f_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1667904132,Crystal,26,7,SCH
F'zula Alleal,8158413,12,11,Gilgamesh,Aether,300,0,dbc8d7057df4d58738303da52483bcfa_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1667903601,Crystal,35,3,BRD
Say So,37496286,13,12,Midgardsormr,Aether,298,0,9ff96347a5d80cd9ccb2de3bdfc90433_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1667901338,Crystal,32,4,SMN
Brian Ricardo,9364090,14,0,Adamantoise,Aether,204,0,c00688b4ac9b567c1a4de9d648fbbff4_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1667901254,Crystal,58,0,SGE
Heart Iceworth,36163531,15,0,Sargatanas,Aether,203,0,a0186b407947f0d5bf9c21f7d1998e1d_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1667902520,Crystal,36,0,SMN
Shai Ocean,44663718,16,41,Siren,Aether,203,203,b1f2d9cc268268988fae489c7cf72d56_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1667901599,Crystal,32,16,DRG
