name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Ni Xi,42307832,1,4,Jenova,Aether,1408,602,f7daf93ee9ef727ed5b5bfa683051922_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1681379620,Crystal,35,9,RPR
Amu Moo,28276994,2,1,Faerie,Aether,1406,0,80672270fca68b3d3fa2f4c0b220427a_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1681381295,Crystal,64,12,WHM
Medorii Tenosu,31992476,3,12,Gilgamesh,Aether,1190,690,2d7230bf79f29d3570cfdc7390506985_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1681380924,Crystal,104,15,DNC
Zokor Shamavokor,20729807,4,2,Faerie,Aether,1190,0,d435472193c35af508622c2650942175_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1681381658,Crystal,71,3,SCH
Moshu Kyoi,29734191,5,3,Faerie,Aether,1183,0,f4a525291a3b97456c5691081e44cefd_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1681380141,Crystal,35,0,MCH
Noga Cosnoh,12058107,6,5,Cactuar,Aether,698,0,2ed29f4458018d1f538dd14b47de63b0_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1681378512,Crystal,86,7,MNK
Atsuki Ou,31717078,7,6,Faerie,Aether,687,0,ddb78b7803c7b1abdd394fd46d117386_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1681378333,Crystal,83,0,MNK
Ed Wee,21335212,8,10,Midgardsormr,Aether,618,89,9b75f6e1c499f3ed9db2f92385375968_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1681379856,Crystal,109,12,WHM
Kestela August,24683361,9,7,Gilgamesh,Aether,595,0,17761792f1567b7dae5255a0f7677b00_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1681380050,Crystal,52,8,SMN
Neo Dymium,33030676,10,8,Siren,Aether,592,0,24be6098cf7acc2de169d92917d3299f_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1681378682,Crystal,69,0,RDM
Violent Destruction,15630676,11,9,Sargatanas,Aether,589,0,c083f4cad1411099af3da0de289d0959_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1681381661,Crystal,38,0,FSH
S'jay Sharks,18807626,12,11,Cactuar,Aether,508,0,68294efd5b1aeb5bd1a36477f7c0e3cf_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1681380792,Crystal,41,0,SMN
Yui Ren,34615369,13,32,Jenova,Aether,501,401,f33a9934026108afd52be2c8ad41670a_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1681381587,Crystal,65,5,WAR
Farsa Aed,5068221,14,13,Midgardsormr,Aether,497,0,176d431db8a76185fe97af104836ac24_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1681378956,Crystal,67,8,BLM
Jay Vermillion,20310837,15,14,Adamantoise,Aether,404,0,ae2f157d9c523947744b038a73f77be6_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1681378508,Crystal,28,0,GNB
Nikroulah Skysdotter,28270582,16,15,Adamantoise,Aether,402,0,8cf547fce0f3f534f6e1fca98767b070_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1681381842,Crystal,36,0,SMN
