name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Snap Ringer,18714030,1,0,Omega,Chaos,4249,0,77577ce781d587b133c9c53da0974817_39e25ac3d737c46452305eefe324372cfc0.jpg?1747129600,Crystal,182,4,BLM
Loty Coldwind,36521588,2,0,Twintania,Light,4149,0,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1747130077,Crystal,564,7,PLD
Shino Yaru,38308969,3,0,Phoenix,Light,3699,0,0662727bb913ed7fe3009f3542ea1e64_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1747131248,Crystal,132,0,UNK
Akari Tsuki,31005286,4,0,Louisoix,Chaos,3674,1,28e1cfaecfbf911dc3621f5de74642aa_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1747132911,Crystal,264,1,BLM
Prisma Tic,38791879,5,0,Cerberus,Chaos,3609,0,5220c35172bb26154c862a6d485e37b8_777c57311d510ca65dac3c1077dee435fc0.jpg?1747130193,Crystal,268,11,MNK
Cliffe Zanza,36074329,6,0,Spriggan,Chaos,3600,0,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1747131663,Crystal,151,0,DRK
White Noise',47747214,7,0,Raiden,Light,3495,0,3bf617bec1a403388f9c3c43700db590_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1747131140,Crystal,225,7,NIN
Saboree Catboy,36051653,8,0,Spriggan,Chaos,3429,0,b61ec1080d608b5a83f30baef219dc02_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1747129707,Crystal,462,8,SAM
Aura Sphere,30657353,9,0,Zodiark,Light,3378,0,6cc4a373eafbcbf88a340a52d95f133e_c274370774c6bc3483cc8740805f41bcfc0.jpg?1747129707,Crystal,356,0,AST
Vai Zol,38270926,10,0,Odin,Light,3244,0,2e78b44195db83336b1acbe75927a864_644311b63b607133c989d7c1188467dafc0.jpg?1747132599,Crystal,185,0,RDM
Void Stellarvore,28691685,11,0,Raiden,Light,3019,0,79b02048d874bdc774a96223c423d519_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1747130681,Crystal,271,0,WAR
