name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Milk Jds,10570379,1,0,Zodiark,Light,4495,0,cf8503b76a559329b409ac7cfe329e0c_c274370774c6bc3483cc8740805f41bcfc0.jpg?1734687988,Crystal,585,14,AST
Maarato Cookie,20349526,2,0,Twintania,Light,4464,0,dbab16598b86bb31b2eb96070f723572_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1734688197,Crystal,300,0,DRG
Saboree Catboy,36051653,3,0,Spriggan,Chaos,4104,0,b61ec1080d608b5a83f30baef219dc02_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1734690583,Crystal,667,12,SAM
Shaivonte Alexander,55509042,4,0,Twintania,Light,3894,0,5d384254c762ebe1c6f41c30a765307c_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1734690536,Crystal,199,0,RDM
Cliffe Zanza,36074329,5,0,Spriggan,Chaos,3757,0,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1734688258,Crystal,673,15,DRK
Ji Ri,55687703,6,0,Phantom,Chaos,3751,0,2ea1abc64e195e4caae3aa1b74fea530_f0a43d6e5eea19af337a176e9836acddfc0.jpg?1734689106,Crystal,155,0,RDM
Snap Ringer,18714030,7,0,Omega,Chaos,3665,0,77577ce781d587b133c9c53da0974817_39e25ac3d737c46452305eefe324372cfc0.jpg?1734689679,Crystal,225,0,RPR
Prisma Tic,38791879,8,0,Cerberus,Chaos,3539,0,5220c35172bb26154c862a6d485e37b8_777c57311d510ca65dac3c1077dee435fc0.jpg?1734690388,Crystal,349,13,SMN
Doctor Zafari,16879977,9,10,Cerberus,Chaos,3489,177,5a436bd301321720ffe4db8947a142a5_777c57311d510ca65dac3c1077dee435fc0.jpg?1734690463,Crystal,174,2,NIN
Miyu Edelfelt,21335430,10,9,Phoenix,Light,3406,0,ba690d74246b4d07f543f0d9516feec2_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1734690348,Crystal,296,0,WHM
Imy Pure,24943089,11,0,Cerberus,Chaos,3290,0,2e46879ac1baf7fc77ec2de872a0461c_777c57311d510ca65dac3c1077dee435fc0.jpg?1734687918,Crystal,445,0,AST
