name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Tomo Kote,38176817,1,0,Gilgamesh,Aether,4146,0,e5d7502ad7f21874552a4fc21553ee9e_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1693045678,Crystal,114,0,GNB
Kilometer Immorales,48368792,2,0,Faerie,Aether,2906,0,405161d87d55818784f8e2d2d7b259e3_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1693043416,Crystal,165,16,PLD
Bryn Creature,48133438,3,0,Siren,Aether,2573,0,1ae67fab78b36dc1a625cdf6f4b9383d_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1693045381,Crystal,127,3,WHM
Nanaya Shiki,46790422,4,0,Sargatanas,Aether,2273,1,ddaa72310af76fbf85ef9b09f69fa4cd_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1693042599,Crystal,180,10,GNB
Chae Jun,48926232,5,0,Jenova,Aether,2170,0,6867d2a0d98663fb110195743443e308_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1693043419,Crystal,185,0,BLM
Noga Cosnoh,12058107,6,0,Cactuar,Aether,2108,226,2ed29f4458018d1f538dd14b47de63b0_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1693043958,Crystal,341,17,RPR
Vivian Infinity,28047694,7,0,Jenova,Aether,1886,101,c83b9df632f78216eef2bc401df0981b_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1693045751,Crystal,123,1,ARM
John Darksouls,32702843,8,11,Adamantoise,Aether,1759,272,f1fbda91f49b5975e8a2cb80a74e40ad_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1693043081,Crystal,113,7,WAR
Thunderbina Loux,24258558,9,12,Cactuar,Aether,1699,296,fba25ed72613de033978f2e99c974234_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1693045057,Crystal,89,6,MNK
Mi Ly,37964161,10,8,Gilgamesh,Aether,1641,0,f3300c3e28b3c5b4a3767a587341831e_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1693045580,Crystal,168,3,AST
Makoi Yukihira,13527096,11,14,Gilgamesh,Aether,1611,320,bba4173a32e0089243efb4fcef6ab6e0_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1693045787,Crystal,60,10,MNK
