name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Cliffe Zanza,36074329,1,7,Spriggan,Chaos,1384,883,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1737798122,Crystal,40,11,MNK
Prisma Tic,38791879,2,1,Cerberus,Chaos,1378,92,5220c35172bb26154c862a6d485e37b8_777c57311d510ca65dac3c1077dee435fc0.jpg?1737801095,Crystal,60,2,AST
Mamiyama Kamimama,37371304,3,2,Spriggan,Chaos,1092,0,3c6fd6569d3dce40308c9a2a1f3c3bfa_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1737799694,Crystal,56,7,PLD
Vai Zol,38270926,4,3,Odin,Light,1089,299,2e78b44195db83336b1acbe75927a864_644311b63b607133c989d7c1188467dafc0.jpg?1737798025,Crystal,50,7,RDM
Saboree Catboy,36051653,5,10,Spriggan,Chaos,904,502,b61ec1080d608b5a83f30baef219dc02_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1737798615,Crystal,36,10,WAR
Meryll Enetari,24681550,6,5,Cerberus,Chaos,698,191,f4fe16c70d7023e2101e19421c5abf1e_777c57311d510ca65dac3c1077dee435fc0.jpg?1737798366,Crystal,94,30,DNC
Tsukuyo Ritlas,37800185,7,16,Odin,Light,601,305,eca30840fe0bed8e80f620b5f57c49de_644311b63b607133c989d7c1188467dafc0.jpg?1737800710,Crystal,40,5,RPR
Irmele Elandris,13301011,8,17,Odin,Light,600,396,545d79c172c687ee4ac495ceca89d9dd_644311b63b607133c989d7c1188467dafc0.jpg?1737799325,Crystal,52,8,WHM
Maarato Cookie,20349526,9,4,Twintania,Light,589,0,dbab16598b86bb31b2eb96070f723572_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1737798709,Crystal,53,10,BLM
Shino Yaru,38308969,10,8,Phoenix,Light,582,101,0662727bb913ed7fe3009f3542ea1e64_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1737800233,Crystal,44,2,GNB
Miyu Edelfelt,21335430,11,6,Phoenix,Light,504,0,ba690d74246b4d07f543f0d9516feec2_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1737799067,Crystal,74,11,BLM
Roy Dimgao,29524655,12,9,Omega,Chaos,403,0,320af7149c63c337e5826c2c2cc1bf37_39e25ac3d737c46452305eefe324372cfc0.jpg?1737797824,Crystal,53,0,RDM
Ange Melrose,50267939,13,11,Omega,Chaos,401,4,f2fb3057962bf3d28bcce976076f5368_39e25ac3d737c46452305eefe324372cfc0.jpg?1737800295,Crystal,83,19,DRG
Void Stellarvore,28691685,14,18,Raiden,Light,397,197,79b02048d874bdc774a96223c423d519_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1737798226,Crystal,49,15,SAM
Strom Valentine,19009916,15,12,Cerberus,Chaos,396,0,a8dc2ae24adfae999c388093e3e213e8_777c57311d510ca65dac3c1077dee435fc0.jpg?1737797653,Crystal,42,0,VPR
White Noise',47747214,16,14,Raiden,Light,393,93,3bf617bec1a403388f9c3c43700db590_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1737800675,Crystal,31,10,NIN
Taiya Li,41293767,17,13,Phoenix,Light,306,0,7dc31b9a880ba3f36a3ef1208e0c5909_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1737799423,Crystal,60,14,SMN
Loty Coldwind,36521588,18,27,Twintania,Light,304,204,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1737798951,Crystal,53,17,WAR
Misora Kaiatsa,25126040,19,15,Moogle,Chaos,297,0,80fa199452585ab77d14128509576300_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1737799584,Crystal,28,0,RDM
Yuripa Arashi,37731658,20,39,Shiva,Light,202,202,73ff0d0b3cc5f92ec79dabffa2bedf80_3fbff0e6b620e4d259dc427abc6574dafc0.jpg?1737799406,Crystal,43,12,FSH
Cannibal Shialabeouf,53456896,21,82,Twintania,Light,200,200,5792e846b98aef27573280690468554d_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1737799700,Crystal,61,22,WHM
Aya Ayane,41570933,22,43,Sagittarius,Chaos,199,199,987c1389de1f2b6552a2407735702553_44ca0844398b2d010d8cd4a31ddb023dfc0.jpg?1737799134,Crystal,65,30,UNK
Crowny Meowny,37433109,23,19,Phoenix,Light,199,0,8e5f217a46c4812e4af1b52ebc419e75_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1737800481,Crystal,50,2,WAR
White Flow,27405246,24,20,Shiva,Light,199,0,fb627f70a20185a985e94a697da7baa5_3fbff0e6b620e4d259dc427abc6574dafc0.jpg?1737797823,Crystal,25,0,NIN
Zanthel Allonde,39132688,25,21,Ragnarok,Chaos,198,0,80b4c3008402971e9ed4b2cfce3fa766_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1737799623,Crystal,34,0,AST
