name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Zetsu Kaiza,15922703,1,0,Jenova,Aether,5379,79,976656a732f9f9c5e7a1b68ece523bdf_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1664273534,Crystal,732,35,MNK
Funkmaster Disconium,39174439,2,0,Sargatanas,Aether,3842,100,96fc1eb1014d59bcb1f11a409a99bdb3_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1664273007,Crystal,113,1,NIN
Gala Aurora,41293767,3,0,Adamantoise,Aether,3401,0,7dc31b9a880ba3f36a3ef1208e0c5909_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1664272829,Crystal,414,12,GNB
Azalyn Xo,33695596,4,0,Gilgamesh,Aether,3340,0,0a7db8993a7f4f16561cc84a302eff7d_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1664272914,Crystal,186,9,NIN
Sir Moon,17116119,5,0,Cactuar,Aether,3276,0,35721490b40b9de650ca6049c2c305f8_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1664272193,Crystal,154,1,DRG
Komachi Chan,22706714,6,0,Faerie,Aether,3205,0,06fd95f3a412eeee32a0c93c6d9513cb_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1664272742,Crystal,170,0,GNB
Rukaka Ruka,34081156,7,0,Cactuar,Aether,2957,0,32228868c24b05da69088fd2eddcfa9d_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1664274704,Crystal,186,8,BLM
Legendary Leon,17439640,8,0,Sargatanas,Aether,2892,0,883456fffdcc9f88fb9843202c1fed42_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1664272726,Crystal,124,0,SMN
Noga Cosnoh,12058107,9,10,Cactuar,Aether,2577,190,2ed29f4458018d1f538dd14b47de63b0_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1664273893,Crystal,407,30,SMN
Sarah Montcroix,21257525,10,9,Siren,Aether,2532,0,9456eff7edd9ad83824c6ded6b9777c8_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1664272374,Crystal,286,4,MCH
American Hero,44163929,11,13,Sargatanas,Aether,2384,196,806fe0d7926801138ad67d6d4ad9d24b_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1664273723,Crystal,110,3,DRG
Willielmus Lannis,9961810,12,0,Siren,Aether,2296,96,dfcf8b0d9668568d9792c854be7cb44a_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1664272316,Crystal,222,3,SCH
Middle Ovoo,42303051,13,11,Midgardsormr,Aether,2249,0,6aed757cf45db44cab2f469a9e1bfd3b_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1664274614,Crystal,102,0,DRG
Knin Alykel,9726390,14,0,Gilgamesh,Aether,2096,0,2af6f934ece0f4ec7e45cdf034ee13a5_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1664274901,Crystal,161,0,NIN
M'ika Sfinx,36917542,15,0,Adamantoise,Aether,2029,0,57f3df10bcdd5c12cf7e5c0a389a46f8_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1664275360,Crystal,431,0,MCH
Reol Fencir,23655612,16,0,Adamantoise,Aether,2016,0,751ba89539efc5877cb5d444ff9705d8_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1664273315,Crystal,141,0,BLM
Jay Vermillion,20310837,17,0,Adamantoise,Aether,2003,0,ae2f157d9c523947744b038a73f77be6_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1664272821,Crystal,174,6,MNK
Haruka Shimizu,34615369,18,22,Jenova,Aether,1970,195,f33a9934026108afd52be2c8ad41670a_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1664274006,Crystal,141,19,DRG
Yuri Tsukihana,30386598,19,18,Jenova,Aether,1923,0,99095be4258299ff7d0d0ac0b6486022_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1664273076,Crystal,130,8,SAM
Original Ninomae,35808978,20,25,Adamantoise,Aether,1916,306,b244a7412043a7dd35bae3d62114182d_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1664272444,Crystal,115,4,SGE
Drathus Von'tenebrae,4217866,21,19,Jenova,Aether,1907,1,3fff0d48ad606c3dd770718289eef74b_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1664274183,Crystal,278,1,SGE
Brian Ricardo,9364090,22,20,Adamantoise,Aether,1876,0,c00688b4ac9b567c1a4de9d648fbbff4_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1664273255,Crystal,141,0,BRD
Element Xi,9242054,23,21,Midgardsormr,Aether,1823,0,e9c05660979a34abc77a9848c786847f_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1664274461,Crystal,306,0,RDM
Celesse Archon,5403993,24,0,Midgardsormr,Aether,1738,106,46c05696a375eb66cab3503bea79e4e4_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1664272978,Crystal,138,6,WHM
Echo Derp,24796730,25,23,Faerie,Aether,1683,0,40e3aa3e70759498a5fc4ebf0f986166_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1664274869,Crystal,136,0,GNB
Salem Hawkstrom,29694217,26,0,Faerie,Aether,1567,0,bff5bac313fbce66b192f4f812d77662_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1664273379,Crystal,163,1,DRK
Kaylah Coy,1577883,27,0,Gilgamesh,Aether,1524,0,be61e60d38cafaf8cd1b320b832675d0_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1664273997,Crystal,251,24,NIN
Regis Darsik,37234597,28,31,Gilgamesh,Aether,1522,29,8703e463e2b8472f6a74401ba46ee3a6_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1664274538,Crystal,182,12,SMN
Seruna Miyaru,8134842,29,28,Gilgamesh,Aether,1520,0,f022946d2d8441e36faee7b2b843a2ef_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1664273531,Crystal,298,21,SCH
Rami B',15739523,30,40,Adamantoise,Aether,1513,224,befb20f082c8c89541fe9026f5d57177_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1664274798,Crystal,105,11,NIN
Aiv Vindheart,44326246,31,29,Midgardsormr,Aether,1510,0,67486c7927379ae1f6720b5d998c0a18_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1664272016,Crystal,135,0,NIN
Tomo Kote,38176817,32,30,Gilgamesh,Aether,1501,0,e5d7502ad7f21874552a4fc21553ee9e_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1664272750,Crystal,131,0,SAM
Jacques Germain,27139416,33,32,Gilgamesh,Aether,1471,0,08935f7200e8330930f8d083587299e4_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1664275002,Crystal,135,0,DNC
Alpha Male,11305366,34,33,Cactuar,Aether,1428,0,e098447d3e83122ded7d0fbf77f045d7_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1664274544,Crystal,162,2,MCH
Fellcleave Fellcleave,36777414,35,34,Siren,Aether,1411,0,33f679bf05b38c6c8fe6e2b84d9b4d9a_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1664274907,Crystal,264,0,WAR
First Name,39082032,36,35,Gilgamesh,Aether,1399,0,f61b7a515f332494dbc997024a22504d_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1664273260,Crystal,311,5,GNB
Verzell Varion,17766578,37,36,Adamantoise,Aether,1395,0,1b46876e1079227a2160ce2ccd4e3aa2_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1664272889,Crystal,120,10,DNC
