name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Jay Vermillion,20310837,1,0,Adamantoise,Aether,5643,0,ae2f157d9c523947744b038a73f77be6_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1677751954,Crystal,256,0,MNK
Jay Verhundred,43607851,2,0,Adamantoise,Aether,5003,0,6fb8bbfadad1988c1cab071cf876eb5c_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1677750043,Crystal,208,0,MNK
Jay Versace,44414735,3,0,Adamantoise,Aether,3456,0,6cdcaead0c40aca4b8dad1bd88a8d473_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1677750230,Crystal,124,0,DRK
Eve Belle,24747433,4,0,Cactuar,Aether,3387,1,e186dbe1f678f84c9f94960d15dbfde3_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1677751113,Crystal,98,2,DRG
Ni Xi,42307832,5,0,Jenova,Aether,3279,0,f7daf93ee9ef727ed5b5bfa683051922_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1677752107,Crystal,93,0,SAM
Celia Leda,9656365,6,0,Midgardsormr,Aether,3248,0,851ffb273f9121f6db0428e3cf1554d0_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1677751745,Crystal,139,0,ALC
Amu Moo,28276994,7,0,Faerie,Aether,3077,0,80672270fca68b3d3fa2f4c0b220427a_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1677750939,Crystal,254,0,WHM
John Darksouls,32702843,8,0,Adamantoise,Aether,2710,0,f1fbda91f49b5975e8a2cb80a74e40ad_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1677751853,Crystal,321,0,PLD
Verzell Varion,17766578,9,0,Adamantoise,Aether,2599,0,1b46876e1079227a2160ce2ccd4e3aa2_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1677751919,Crystal,115,0,DNC
Noga Cosnoh,12058107,10,0,Cactuar,Aether,2572,0,2ed29f4458018d1f538dd14b47de63b0_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1677752749,Crystal,468,5,MNK
Revna Londor,24258558,11,14,Cactuar,Aether,2511,101,fba25ed72613de033978f2e99c974234_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1677752010,Crystal,308,2,MCH
Emma Sah'mae,34788325,12,11,Midgardsormr,Aether,2486,0,89781d7fe360793c4ed7316c7c3ddafb_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1677750879,Crystal,61,0,NIN
Auelin Fae,46455364,13,12,Sargatanas,Aether,2484,0,800a942d155d85db0c7935881cea1545_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1677753010,Crystal,110,0,WHM
Aellesa Menrae,30197048,14,13,Midgardsormr,Aether,2419,0,81e7585d0d06d799cfb64287fcb9db5b_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1677753380,Crystal,349,0,RDM
Awilix Enjoyer,46664362,15,0,Faerie,Aether,2399,0,f9961a9b657f66bd987bcea62827b90a_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1677751330,Crystal,112,0,DRG
Zeke Ewoza,38693513,16,0,Sargatanas,Aether,2378,0,60aab73f86d002c9ca644555b577f1fe_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1677751864,Crystal,267,0,NIN
Alba Sanare,22678236,17,0,Adamantoise,Aether,2354,0,9e9cbb3fa7c82f824b9b8d7499029b58_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1677752580,Crystal,417,2,BLM
Emah Sah'mae,20640929,18,0,Midgardsormr,Aether,2274,0,7749b8db0685830b9732b3ea97e5cc16_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1677752207,Crystal,96,0,SCH
Celesse Archon,5403993,19,24,Midgardsormr,Aether,2250,305,46c05696a375eb66cab3503bea79e4e4_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1677752018,Crystal,179,11,PLD
Merlin Emryss,9605720,20,0,Faerie,Aether,2171,95,87179f28ae17956a4d43567dadf6ea60_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1677751859,Crystal,206,8,BRD
Umi Chan,15473566,21,19,Gilgamesh,Aether,2082,0,ee18d3050e87a31ae374dbae2b5e03cd_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1677752009,Crystal,73,0,SGE
Shin Okusawa,31517299,22,21,Cactuar,Aether,1977,0,147d155f1720942c66dd0065cccaaca5_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1677750953,Crystal,200,1,WHM
Kinda Smol,43182596,23,22,Cactuar,Aether,1967,0,1dc4918b5370029e28bea595eaa6ddd3_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1677751952,Crystal,77,0,MCH
Farsa Aed,5068221,24,23,Midgardsormr,Aether,1966,0,176d431db8a76185fe97af104836ac24_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1677752913,Crystal,526,5,PLD
Seruna Miyaru,8134842,25,0,Midgardsormr,Aether,1937,0,f022946d2d8441e36faee7b2b843a2ef_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1677751200,Crystal,213,0,SCH
Ava Falafell,7835301,26,0,Cactuar,Aether,1817,0,037dd67f6ab82aadfe3e7b3e4973d525_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1677751771,Crystal,204,11,WHM
Munch- Lunch,29736851,27,0,Cactuar,Aether,1708,0,ff370497f334f348f9e023ce66c3caa3_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1677751113,Crystal,189,13,NIN
Patient Crystal,10075769,28,0,Cactuar,Aether,1699,0,63d9d0d26b0e283ff014d7caa41cfba8_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1677753117,Crystal,86,0,GNB
Tomo Kote,38176817,29,0,Gilgamesh,Aether,1698,0,e5d7502ad7f21874552a4fc21553ee9e_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1677753027,Crystal,63,0,WAR
Hourlysword Sorah,4913224,30,0,Cactuar,Aether,1691,0,598e197cd5ec249797bc7305f8fd87f0_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1677751405,Crystal,205,0,NIN
Regis Darsik,37234597,31,0,Gilgamesh,Aether,1660,0,8703e463e2b8472f6a74401ba46ee3a6_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1677751938,Crystal,191,0,SMN
Starry Nights,28973665,32,0,Jenova,Aether,1632,0,672ad80f0e544d8d58d6de3c8c7c0b92_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1677752838,Crystal,105,0,RPR
Nanaya Shiki,46790422,33,0,Sargatanas,Aether,1603,0,ddaa72310af76fbf85ef9b09f69fa4cd_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1677751672,Crystal,132,0,NIN
Alenora Wintersong,42967636,34,0,Adamantoise,Aether,1599,0,ed1d599894bc7afd3daf7ba4d07c1358_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1677751732,Crystal,178,2,BLM
Torahiko Mccloud,26807522,35,0,Adamantoise,Aether,1580,0,a545d29367f2c9719608cc566ffc05a8_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1677753000,Crystal,73,0,SMN
Alicia Evergarden,6723854,36,0,Midgardsormr,Aether,1540,0,cde5f4e5f8ff6437c343e482d775f0f0_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1677751241,Crystal,143,6,SMN
Puchi Komochi,41306774,37,0,Faerie,Aether,1539,0,596dad06d5f52d1c2de40ae7b8d9d44b_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1677753098,Crystal,94,0,DNC
Wmwmwmwmwmwmw Soikky,9472774,38,0,Sargatanas,Aether,1522,0,5ca5b5fc8e69aea8ad82df7fa206172f_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1677753005,Crystal,283,0,SAM
Jarad Dragonstone,10891324,39,0,Jenova,Aether,1519,0,c4b9560f2cb09fae3a1788f73a014bdc_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1677752299,Crystal,121,0,SGE
Xy Xx',42725250,40,0,Gilgamesh,Aether,1503,0,166a60a7c403f13c6dd234baa653edca_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1677751848,Crystal,83,0,BLM
Andros Lunari,38919488,41,0,Sargatanas,Aether,1500,0,8833f678967938d2e79b8d993021ce3f_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1677750577,Crystal,229,2,NIN
Ed Wee,21335212,42,52,Midgardsormr,Aether,1499,197,9b75f6e1c499f3ed9db2f92385375968_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1677752012,Crystal,183,9,MCH
Pets Please,46892542,43,42,Adamantoise,Aether,1480,0,61f83d6ce3e8fb9a6abb4eeffc712db0_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1677750301,Crystal,122,8,DRG
Ephiel Moore,5993659,44,43,Gilgamesh,Aether,1429,0,2a48e7e9078876e806d9c7a6cdcefe9b_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1677749953,Crystal,236,6,MCH
Frenzied Wolf,31592301,45,44,Midgardsormr,Aether,1416,0,49e563782595c687d16cb696f6d26b2c_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1677752558,Crystal,180,6,WAR
Telic Lynebloc,16263182,46,45,Cactuar,Aether,1414,0,2ed98594618915a96c0b32bdf2478222_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1677752909,Crystal,178,0,MNK
Shai Ocean,44663718,47,46,Siren,Aether,1400,0,b1f2d9cc268268988fae489c7cf72d56_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1677750507,Crystal,71,0,BLM
Laela Prismriver,1373063,48,54,Sargatanas,Aether,1374,98,ed2ce5e15107b8802d14a8db24b6d8e9_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1677752023,Crystal,88,1,ROG
Bou Bajiru,13360083,49,47,Gilgamesh,Aether,1371,0,6b1feb7d88a160e3c000eb6e7aa3f3ca_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1677753346,Crystal,139,1,BLM
Size Difference,33536390,50,48,Sargatanas,Aether,1371,0,770b5bd32a40e292765490f8e46eaf60_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1677751503,Crystal,82,0,NIN
Tightand Firm,41063348,51,73,Jenova,Aether,1351,298,c77dfe528138e5580ba3cb1d3ce1187c_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1677751219,Crystal,110,6,SMN
Burchir Zerzeiach,6555184,52,49,Faerie,Aether,1326,0,acda2a3f4b7ee3b3c177a26dd0fe521f_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1677752042,Crystal,136,0,GNB
Nap- Time,10325433,53,50,Gilgamesh,Aether,1326,0,fa62ee646d7a4d48d670435a4b28d6d1_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1677752381,Crystal,86,0,AST
Xiao Baobao,34864246,54,51,Gilgamesh,Aether,1307,0,b7292ab55f454a1e43ddd8b122b85c1f_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1677751743,Crystal,132,0,WHM
Vivian Infinity,28047694,55,53,Jenova,Aether,1280,0,c83b9df632f78216eef2bc401df0981b_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1677752411,Crystal,127,0,DRG
Lil' Moon,14737301,56,55,Gilgamesh,Aether,1230,0,ae358f1961a81768382378d20c13ae78_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1677753088,Crystal,86,0,WAR
Exponential Entropy,15632857,57,56,Faerie,Aether,1222,0,f4aea70e341da97927bc730e9ebbfd16_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1677750416,Crystal,85,0,BRD
Ebil Minalinsky,18847477,58,57,Cactuar,Aether,1219,0,6199d7a8f3b849c04e41c14b204e7ff8_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1677750678,Crystal,79,0,BRD
Sir Moon,17116119,59,58,Cactuar,Aether,1202,0,35721490b40b9de650ca6049c2c305f8_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1677750961,Crystal,48,0,DRG
Agreed Indeed,35442337,60,59,Cactuar,Aether,1201,0,420d1175f93ad013aa9ab84ae2d42209_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1677752937,Crystal,93,0,WHM
