name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Zetsu Kaiza,15922703,1,0,Jenova,Aether,3989,0,976656a732f9f9c5e7a1b68ece523bdf_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1663668463,Crystal,584,40,DRG
Komachi Chan,22706714,2,0,Faerie,Aether,3205,0,06fd95f3a412eeee32a0c93c6d9513cb_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1663670184,Crystal,151,15,DRG
Funkmaster Disconium,39174439,3,7,Sargatanas,Aether,2997,494,96fc1eb1014d59bcb1f11a409a99bdb3_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1663668207,Crystal,99,5,NIN
Rukaka Ruka,34081156,4,3,Cactuar,Aether,2957,0,32228868c24b05da69088fd2eddcfa9d_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1663669999,Crystal,168,0,PLD
Gala Aurora,41293767,5,6,Adamantoise,Aether,2901,271,7dc31b9a880ba3f36a3ef1208e0c5909_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1663669744,Crystal,340,15,SAM
Sir Moon,17116119,6,4,Cactuar,Aether,2879,0,35721490b40b9de650ca6049c2c305f8_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1663667914,Crystal,131,0,DRG
Azalyn Xo,33695596,7,5,Gilgamesh,Aether,2852,0,0a7db8993a7f4f16561cc84a302eff7d_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1663667286,Crystal,135,3,NIN
Knin Alykel,9726390,8,11,Gilgamesh,Aether,2096,297,2af6f934ece0f4ec7e45cdf034ee13a5_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1663667388,Crystal,161,13,NIN
M'ika Sfinx,36917542,9,8,Adamantoise,Aether,2029,0,57f3df10bcdd5c12cf7e5c0a389a46f8_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1663670560,Crystal,413,4,MCH
Drathus Von'tenebrae,4217866,10,16,Jenova,Aether,1898,310,3fff0d48ad606c3dd770718289eef74b_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1663667481,Crystal,248,12,MNK
Brian Ricardo,9364090,11,9,Adamantoise,Aether,1876,0,c00688b4ac9b567c1a4de9d648fbbff4_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1663670109,Crystal,141,0,WHM
Yuri Tsukihana,30386598,12,10,Jenova,Aether,1822,0,99095be4258299ff7d0d0ac0b6486022_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1663669001,Crystal,120,0,SAM
Haruka Shimizu,34615369,13,20,Jenova,Aether,1775,306,f33a9934026108afd52be2c8ad41670a_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1663669638,Crystal,101,11,NIN
American Hero,44163929,14,12,Sargatanas,Aether,1696,0,806fe0d7926801138ad67d6d4ad9d24b_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1663670028,Crystal,78,0,DRG
Echo Derp,24796730,15,13,Faerie,Aether,1683,0,40e3aa3e70759498a5fc4ebf0f986166_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1663670364,Crystal,136,0,WHM
