name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Crow Xo,44749262,1,3,Zodiark,Light,4000,400,54e5719ccbdb45c6de28f017b4365207_c274370774c6bc3483cc8740805f41bcfc0.jpg?1756719786,Ultima,96,5,SCH
Miyu Edelfelt,21335430,2,1,Phoenix,Light,3647,0,ba690d74246b4d07f543f0d9516feec2_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1756722584,Ultima,322,18,SCH
Vai Zol,38270926,3,7,Odin,Light,3613,398,2e78b44195db83336b1acbe75927a864_644311b63b607133c989d7c1188467dafc0.jpg?1756723095,Ultima,243,4,RDM
Moki Moki,14235486,4,2,Odin,Light,3611,0,82d3ef8d03fa7a6ddf4429f15fd296a2_644311b63b607133c989d7c1188467dafc0.jpg?1756722481,Ultima,395,4,VPR
Loty Coldwind,36521588,5,4,Twintania,Light,3496,0,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1756720809,Ultima,425,9,WAR
Slayn Lockmeier,43624360,6,5,Ragnarok,Chaos,3468,115,6e8ed130575c22a15b32af255b35348b_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1756720136,Ultima,211,5,BLM
Mei Ko,35150838,7,6,Louisoix,Chaos,3427,89,9e9f647c9095409b4ca77e89ca61322b_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1756722126,Ultima,432,11,PLD
Vanilla Blossom,41496807,8,17,Moogle,Chaos,3376,332,b0e7d1b464d155d8791692fe2e47299d_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1756719864,Ultima,328,17,ALC
Maarato Cookie,20349526,9,23,Twintania,Light,3243,281,dbab16598b86bb31b2eb96070f723572_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1756720179,Ultima,219,8,MCH
Auelin Fae,18291844,10,9,Zodiark,Light,3238,94,2d6204db02c5efce86aca234fd6f1ce1_c274370774c6bc3483cc8740805f41bcfc0.jpg?1756721264,Ultima,157,7,RDM
Raiden Senpai,27238016,11,8,Zodiark,Light,3212,0,96a909af8d24d60f6d8173f8cc16facb_c274370774c6bc3483cc8740805f41bcfc0.jpg?1756722530,Ultima,307,5,GSM
Cliffe Zanza,36074329,12,11,Spriggan,Chaos,3180,89,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1756720528,Ultima,475,11,MCH
Milk Jds,10570379,13,10,Zodiark,Light,3099,0,cf8503b76a559329b409ac7cfe329e0c_c274370774c6bc3483cc8740805f41bcfc0.jpg?1756721218,Ultima,355,0,PLD
Sice Seven,15008161,14,12,Moogle,Chaos,3085,3,23657ac0d29f4bc5667ef1e00cf528f8_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1756722096,Ultima,231,1,BRD
Snap Ringer,18714030,15,13,Omega,Chaos,3075,0,77577ce781d587b133c9c53da0974817_39e25ac3d737c46452305eefe324372cfc0.jpg?1756720265,Ultima,194,0,VPR
Void Stellarvore,28691685,16,14,Raiden,Light,3070,0,79b02048d874bdc774a96223c423d519_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1756723278,Ultima,233,0,SAM
Luca Natura,26126798,17,15,Omega,Chaos,3069,0,aee9a8f332f96a4c5a45923c0e82782a_39e25ac3d737c46452305eefe324372cfc0.jpg?1756720109,Ultima,426,0,WAR
Prisma Tic,38791879,18,16,Cerberus,Chaos,3063,0,5220c35172bb26154c862a6d485e37b8_777c57311d510ca65dac3c1077dee435fc0.jpg?1756720018,Ultima,304,0,SMN
Cat Wife,21099767,19,18,Zodiark,Light,3031,0,76d1664265ae631c957cfab6c72cfba9_c274370774c6bc3483cc8740805f41bcfc0.jpg?1756721801,Ultima,134,0,DRG
Claire Hart,4540427,20,19,Ragnarok,Chaos,3022,0,063274896aa445e2aa87e44be3be1981_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1756720727,Ultima,185,0,FSH
Saboree Catboy,36051653,21,20,Spriggan,Chaos,3014,0,b61ec1080d608b5a83f30baef219dc02_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1756721305,Ultima,528,0,SAM
Xen Thique,40172078,22,21,Odin,Light,3005,0,8930228f4df0c18feea28ebbb1c451f2_644311b63b607133c989d7c1188467dafc0.jpg?1756719801,Ultima,119,0,WHM
Shino Yaru,38308969,23,22,Phoenix,Light,2989,0,0662727bb913ed7fe3009f3542ea1e64_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1756720522,Omega,195,2,UNK
Yamizura Kumozuma,19652230,24,0,Twintania,Light,2888,0,24bbc9cebf09eb83efcbc272c3085fd1_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1756719861,Omega,242,2,SCH
Tsukuyo Ritlas,37800185,25,0,Odin,Light,2858,0,eca30840fe0bed8e80f620b5f57c49de_644311b63b607133c989d7c1188467dafc0.jpg?1756723154,Omega,441,9,SMN
