name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Milk Jds,10570379,1,0,Zodiark,Light,1497,195,cf8503b76a559329b409ac7cfe329e0c_c274370774c6bc3483cc8740805f41bcfc0.jpg?1760609992,Crystal,30,8,AST
Yuuki Ishikawa,58888106,2,0,Raiden,Light,1194,0,426836e5fd13115a49861ae9fa756918_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1760608011,Crystal,63,0,PCT
Cliffe Zanza,36074329,3,0,Spriggan,Chaos,1194,0,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1760608521,Crystal,24,0,BLM
Meryll Enetari,24681550,4,0,Cerberus,Chaos,1096,101,f4fe16c70d7023e2101e19421c5abf1e_777c57311d510ca65dac3c1077dee435fc0.jpg?1760609571,Crystal,24,1,DNC
Toki Isur,16811472,5,0,Lich,Light,992,99,0f38ca26bcfe5c4c064998df2afabe35_7206469080400ed57a5373d0a9c55c59fc0.jpg?1760609525,Crystal,41,8,SGE
Thor Strom,35911315,6,0,Cerberus,Chaos,891,0,3826da79ed71141aec290f69127b5c79_777c57311d510ca65dac3c1077dee435fc0.jpg?1760608934,Crystal,15,0,SCH
Void Stellarvore,28691685,7,0,Raiden,Light,884,0,79b02048d874bdc774a96223c423d519_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1760610410,Crystal,60,10,MCH
Vanilla Blossom,41496807,8,0,Moogle,Chaos,817,0,b0e7d1b464d155d8791692fe2e47299d_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1760609265,Crystal,48,0,BLM
Mei Ko,35150838,9,0,Louisoix,Chaos,803,0,9e9f647c9095409b4ca77e89ca61322b_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1760609158,Crystal,58,15,RPR
Marina Aihara,29978429,10,12,Zodiark,Light,795,98,5efa7f04908d73b3537e5b7b9264ac89_c274370774c6bc3483cc8740805f41bcfc0.jpg?1760610766,Crystal,73,5,DRK
Mahou Mahou,5924021,11,10,Odin,Light,706,0,4c6afcfde744ebab926aa3423b6c4064_644311b63b607133c989d7c1188467dafc0.jpg?1760610019,Crystal,32,0,GNB
Ciel Melrose,58478493,12,17,Cerberus,Chaos,699,197,2c7b597e2437a00ad9f0fc0439c68531_777c57311d510ca65dac3c1077dee435fc0.jpg?1760609456,Crystal,8,2,SAM
Xen Thique,40172078,13,11,Odin,Light,699,0,8930228f4df0c18feea28ebbb1c451f2_644311b63b607133c989d7c1188467dafc0.jpg?1760608654,Crystal,7,0,PCT
Ares Aster,23775255,14,13,Ragnarok,Chaos,695,0,af83635d9ae348ce2f1f18bd7f59657c_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1760608427,Crystal,71,1,UNK
Loty Coldwind,36521588,15,25,Twintania,Light,682,385,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1760608983,Crystal,20,7,WAR
Lex'ander Wayfarer,18009481,16,18,Odin,Light,603,104,0adfa03fe11940a91e3b6a2ed08ddb88_644311b63b607133c989d7c1188467dafc0.jpg?1760610838,Crystal,65,11,SAM
Pre Purify,55308031,17,14,Spriggan,Chaos,600,0,57e94aab3849d6d467b99e494b8621ed_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1760610175,Crystal,65,3,SMN
Sheidyn Windsor,30282791,18,15,Omega,Chaos,598,0,e3eaa192d0e2b6192580f940474cd0b5_39e25ac3d737c46452305eefe324372cfc0.jpg?1760610626,Crystal,42,8,SAM
Tsukuyo Ritlas,37800185,19,16,Odin,Light,598,0,eca30840fe0bed8e80f620b5f57c49de_644311b63b607133c989d7c1188467dafc0.jpg?1760609397,Crystal,15,0,RDM
Shino Yaru,38308969,20,19,Phoenix,Light,410,0,0662727bb913ed7fe3009f3542ea1e64_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1760608259,Crystal,11,0,UNK
Tei Tei,36611700,21,20,Odin,Light,405,0,21c224545e3d3af775a3d377c8e444bf_644311b63b607133c989d7c1188467dafc0.jpg?1760610572,Crystal,73,1,MNK
Doomballoon Dapingus,47578759,22,40,Alpha,Light,400,300,4a4c34260172eebb84eaf61edb344efa_6132295fcf5570fb8b0a944ef322a598fc0.jpg?1760611013,Crystal,54,8,SAM
Sweet Light,41777815,23,21,Spriggan,Chaos,399,0,2e6808627bd2b8f0f5f0377d20cbbbc5_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1760607729,Crystal,25,0,MCH
Pattinger Kersel,8183392,24,22,Raiden,Light,397,0,4fec5839fc0fc0bba3a80fc4e1910660_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1760608634,Crystal,110,17,BRD
Lsi Lsi,47353875,25,27,Lich,Light,394,192,792b3235fe2fbd35d956e856c210194f_7206469080400ed57a5373d0a9c55c59fc0.jpg?1760609089,Crystal,28,7,PCT
Sunie Dakwhil,12728791,26,23,Twintania,Light,305,0,4760f9b45bd6f71f83adbd97ab87eae3_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1760609925,Crystal,10,4,PLD
Myst Freyja,33906213,27,24,Omega,Chaos,300,0,240b879fd403fc16c04022b6075077ae_39e25ac3d737c46452305eefe324372cfc0.jpg?1760609000,Crystal,84,0,RDM
Sebruz Lunefeu,43940627,28,59,Phoenix,Light,300,300,c88d7d2e68c0d2714528ff7536825940_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1760610610,Crystal,40,7,AST
Kal Tanavast,21949363,29,26,Omega,Chaos,296,0,dfeeca71f35832d183f78245f29992f1_39e25ac3d737c46452305eefe324372cfc0.jpg?1760610206,Crystal,32,6,SCH
Strom Valentine,19009916,30,28,Cerberus,Chaos,202,0,a8dc2ae24adfae999c388093e3e213e8_777c57311d510ca65dac3c1077dee435fc0.jpg?1760609621,Crystal,3,0,VPR
Oh Ok,57655788,31,29,Raiden,Light,201,0,8b238baa4f705b6b7a26bd43bc1f9947_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1760609622,Crystal,36,1,RPR
Yamizura Kumozuma,19652230,32,30,Twintania,Light,200,0,24bbc9cebf09eb83efcbc272c3085fd1_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1760608181,Crystal,18,6,SCH
