name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Crystal Tourist,50957389,1,0,Adamantoise,Aether,3075,0,6fe84316d7c61d1bd01fb10f0f7c4cea_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1714296728,Crystal,146,0,UNK
Medoh Meshi,21944401,2,0,Jenova,Aether,3053,0,02a266bab02cb503b2c17d31583c183d_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1714299467,Crystal,322,0,UNK
Duck Lunari,25605118,3,0,Sargatanas,Aether,2991,0,b6bdf2aa319971a4d2d224d81798fdef_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1714297086,Crystal,332,0,UNK
Biden Lunari,32026935,4,0,Gilgamesh,Aether,2750,0,dd5e1efac72ff86a652b99f004433a6b_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1714298266,Crystal,133,0,UNK
Noga Cosnoh,12058107,5,0,Cactuar,Aether,2469,0,2ed29f4458018d1f538dd14b47de63b0_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1714299879,Crystal,474,3,UNK
Malevolent Kitten,52111672,6,0,Jenova,Aether,2364,0,68f7b84e02641d4b6bb345d85bff9951_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1714297745,Crystal,84,0,UNK
Micro Uryade,37487800,7,0,Sargatanas,Aether,2339,0,d9df4db31e4d391c99006db3caa4b5f9_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1714299097,Crystal,361,1,UNK
Mi Ly,37964161,8,0,Gilgamesh,Aether,2307,0,f3300c3e28b3c5b4a3767a587341831e_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1714299816,Crystal,133,0,UNK
The Silent,52232809,9,0,Cactuar,Aether,2288,0,f5bc63b77d7a7cab467ecdb1d4bcb5e7_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1714297802,Crystal,96,0,UNK
Uki Okawa,50106047,10,0,Adamantoise,Aether,2193,0,75e9983a4dd07e7e5de0ed1ac11a23fb_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1714300146,Crystal,193,2,UNK
Tohgado Megado,38365878,11,0,Adamantoise,Aether,2181,0,e24039a37310e592079a628de162cf3a_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1714297212,Crystal,150,0,UNK
Medori Tenosu,31992476,12,0,Jenova,Aether,2115,0,2d7230bf79f29d3570cfdc7390506985_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1714297748,Crystal,348,0,UNK
Seika Saruga,15900321,13,0,Siren,Aether,2113,0,50f07d198d5f00454c83b3174de7e0da_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1714297458,Crystal,96,0,UNK
Azalyn Lunari,33695596,14,0,Gilgamesh,Aether,2092,0,0a7db8993a7f4f16561cc84a302eff7d_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1714296996,Crystal,192,0,UNK
Ash Kitamura,28316663,15,0,Faerie,Aether,1963,0,1d4dc329a59b5b1e26a3423a11d1a751_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1714296818,Crystal,296,0,UNK
Charlotte Fleurdelis,35150838,16,0,Midgardsormr,Aether,1904,0,9e9f647c9095409b4ca77e89ca61322b_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1714297534,Crystal,245,0,UNK
Numelmel Numel,52299562,17,0,Midgardsormr,Aether,1704,0,d91b7bc926cbc60494a89e0f593a4893_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1714299012,Crystal,222,0,UNK
