name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Jay Vermillion,20310837,1,0,Adamantoise,Aether,3406,0,ae2f157d9c523947744b038a73f77be6_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1687256520,Crystal,185,0,MNK
Noga Cosnoh,12058107,2,3,Cactuar,Aether,2159,302,2ed29f4458018d1f538dd14b47de63b0_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1687256856,Crystal,216,14,BLM
Merlin Emryss,9605720,3,2,Faerie,Aether,2082,0,87179f28ae17956a4d43567dadf6ea60_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1687253911,Crystal,134,15,PLD
Hibibi Hime,21944401,4,0,Faerie,Aether,1977,392,02a266bab02cb503b2c17d31583c183d_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1687256439,Crystal,184,11,BRD
Aibertain Mando,32541700,5,11,Jenova,Aether,1799,495,8dec967ad48c9a703018a7445740a7f3_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1687257036,Crystal,108,18,MCH
Himiko Kuromiya,35800212,6,19,Gilgamesh,Aether,1725,614,7a339df97d3690951b893cd3197e71ac_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1687256404,Crystal,123,19,BLM
Zeke Ewoza,38693513,7,5,Sargatanas,Aether,1576,0,60aab73f86d002c9ca644555b577f1fe_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1687256534,Crystal,126,10,DRG
Agreed Indeed,35442337,8,7,Cactuar,Aether,1551,177,420d1175f93ad013aa9ab84ae2d42209_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1687256319,Crystal,114,8,MCH
Shin Okusawa,31517299,9,6,Cactuar,Aether,1506,0,147d155f1720942c66dd0065cccaaca5_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1687254280,Crystal,49,7,SMN
Andros Lunari,38919488,10,23,Sargatanas,Aether,1494,594,8833f678967938d2e79b8d993021ce3f_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1687254432,Crystal,150,16,NIN
Passing Assassin,43420754,11,8,Sargatanas,Aether,1367,0,ae4e3ad6fe593651e8f62ed2285b7997_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1687255088,Crystal,44,0,DNC
Perennial Herb,40264319,12,9,Sargatanas,Aether,1332,0,9a10c2b460a3e20e589f627e0d6d2cff_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1687256865,Crystal,113,0,DRK
Patient Crystal,10075769,13,10,Cactuar,Aether,1311,0,63d9d0d26b0e283ff014d7caa41cfba8_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1687253922,Crystal,46,0,GNB
Sarah Montcroix,21257525,14,12,Siren,Aether,1292,0,9456eff7edd9ad83824c6ded6b9777c8_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1687255668,Crystal,157,0,BLU
Radanis Luminacht,16920977,15,16,Sargatanas,Aether,1289,100,b371d311f8b15d14c5d5b08dda36ab7f_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1687254191,Crystal,157,1,ARM
Eve Belle,24747433,16,13,Cactuar,Aether,1286,0,e186dbe1f678f84c9f94960d15dbfde3_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1687253833,Crystal,47,0,DRG
Regis Darsik,37234597,17,14,Gilgamesh,Aether,1211,0,8703e463e2b8472f6a74401ba46ee3a6_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1687256880,Crystal,72,3,SMN
Bryn Creature,48133438,18,15,Siren,Aether,1200,0,1ae67fab78b36dc1a625cdf6f4b9383d_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1687255335,Crystal,92,0,SCH
Jarad Dragonstone,10891324,19,17,Jenova,Aether,1179,0,c4b9560f2cb09fae3a1788f73a014bdc_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1687256791,Crystal,310,20,MCH
Ed Wee,21335212,20,18,Midgardsormr,Aether,1122,0,9b75f6e1c499f3ed9db2f92385375968_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1687255390,Crystal,122,0,SCH
Doomballoon Dapingus,44483106,21,20,Midgardsormr,Aether,1104,0,be3913b04bddadaf6db4349337e18b1e_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1687257136,Crystal,47,0,SAM
Tomo Kote,38176817,22,21,Gilgamesh,Aether,958,0,e5d7502ad7f21874552a4fc21553ee9e_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1687255613,Crystal,49,0,DRK
Yuyuko Kitajima,10308693,23,22,Sargatanas,Aether,911,0,c68a5824cd716e8778afd8770a42c665_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1687254274,Crystal,108,0,WAR
Alenora Wintersong,42967636,24,28,Adamantoise,Aether,902,106,ed1d599894bc7afd3daf7ba4d07c1358_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1687256696,Crystal,40,3,BLM
Ruka Rukaka,34081156,25,24,Jenova,Aether,886,0,32228868c24b05da69088fd2eddcfa9d_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1687256703,Crystal,41,0,DRK
Celesse Archon,5403993,26,25,Midgardsormr,Aether,809,0,46c05696a375eb66cab3503bea79e4e4_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1687256863,Crystal,55,0,RDM
Alba Sanare,22678236,27,26,Adamantoise,Aether,799,0,9e9cbb3fa7c82f824b9b8d7499029b58_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1687254008,Crystal,52,5,BLM
Wmwmwmwmwmwmw Soikky,9472774,28,27,Sargatanas,Aether,797,0,5ca5b5fc8e69aea8ad82df7fa206172f_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1687254630,Crystal,67,0,WAR
Thunderbina Loux,24258558,29,0,Cactuar,Aether,728,0,fba25ed72613de033978f2e99c974234_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1687254898,Crystal,48,0,SGE
Nola Ustrina,1383977,30,0,Cactuar,Aether,704,0,fe0089ca21e248dc5546d2eae49f43ae_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1687255427,Crystal,58,3,GNB
Oi Chon,37332178,31,0,Faerie,Aether,703,0,81f65d42541eb17fb3c98df84a6dcf86_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1687255992,Crystal,104,0,SAM
Brycie Iclyn,13204334,32,0,Midgardsormr,Aether,701,0,fdae14a354fe2886d95fe898e8e97674_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1687254919,Crystal,44,0,MNK
Bean Sheqa,25412173,33,0,Siren,Aether,698,0,2da1be2ccbc5a5cfe2977727a9ab7132_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1687255827,Crystal,86,0,PLD
Frog Third,32556549,34,0,Adamantoise,Aether,696,0,3d02d317a157fdfc7cd02cbb9d7af5fe_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1687253816,Crystal,155,0,FSH
Salem Hawkstrom,29694217,35,40,Faerie,Aether,611,102,bff5bac313fbce66b192f4f812d77662_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1687255639,Crystal,121,4,DRK
John Darksouls,32702843,36,35,Adamantoise,Aether,610,0,f1fbda91f49b5975e8a2cb80a74e40ad_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1687254977,Crystal,68,0,PLD
Ruka Nanaboshi,31800706,37,42,Sargatanas,Aether,607,102,9cc143709473a3d92eaf75d2ed6a6fbe_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1687256767,Crystal,70,2,SAM
Original Dsi,35808978,38,36,Gilgamesh,Aether,607,0,b244a7412043a7dd35bae3d62114182d_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1687255779,Crystal,30,0,BRD
Farsa Aed,5068221,39,37,Midgardsormr,Aether,603,0,176d431db8a76185fe97af104836ac24_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1687253654,Crystal,69,0,PLD
Kare Thunderfist,38266103,40,38,Cactuar,Aether,597,0,7ce5076c857a0630e8b2db189ce734ab_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1687256962,Crystal,201,12,MNK
Shiho Hinomori,47976751,41,39,Faerie,Aether,595,0,d4af86e738c7507dd7e70ca6f84979d5_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1687253930,Crystal,90,0,SCH
Japanese Man,21779266,42,41,Jenova,Aether,507,0,6a73d0b0b07e7f82a2d91b9f53ce0a12_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1687254235,Crystal,78,0,MCH
Vivian Infinity,28047694,43,53,Jenova,Aether,501,100,c83b9df632f78216eef2bc401df0981b_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1687256578,Crystal,39,1,RPR
Zieg Feld,2892871,44,43,Cactuar,Aether,498,0,c9edf7ccfae76075e8419f96ba9f52ca_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1687254734,Crystal,95,0,MCH
Emma Sah'mae,34788325,45,44,Midgardsormr,Aether,493,0,89781d7fe360793c4ed7316c7c3ddafb_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1687256332,Crystal,25,0,SCH
Zyl Tsujirie,15186036,46,45,Cactuar,Aether,490,0,ca7c092874dc6fe39bb67a657160dbc2_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1687254465,Crystal,187,0,SAM
Shum One,31246227,47,46,Midgardsormr,Aether,489,0,6a9ab1154c9d9a712cc039f45837db6d_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1687253716,Crystal,202,15,BLM
Ashri Muran'khana,33095352,48,47,Gilgamesh,Aether,411,0,908a9ede0dccc29fa68ffdd5a275b1c6_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1687254899,Crystal,360,0,ALC
Silver Deeds,11519691,49,48,Cactuar,Aether,408,0,8d84bac8c0e8693bfa68303049fcc99f_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1687253922,Crystal,106,2,RPR
Serif Spiegel,1791314,50,49,Adamantoise,Aether,406,0,ac0a0dda5f18422d576635299cd7a28f_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1687256059,Crystal,107,0,DNC
S'jay Sharks,18807626,51,50,Cactuar,Aether,404,0,68294efd5b1aeb5bd1a36477f7c0e3cf_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1687254353,Crystal,29,0,SMN
Sui Crimes,40590826,52,51,Jenova,Aether,403,0,d9e20203d7e239844746a433c141e712_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1687253642,Crystal,217,0,SGE
The Hollow,18340572,53,75,Cactuar,Aether,403,203,aa4594008fba37b0df606c5c9a47756f_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1687257069,Crystal,82,2,DRK
Laraluna Lepus'prime,38038085,54,52,Adamantoise,Aether,402,0,2368543f3931aa8b997eb856d23061fd_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1687256950,Crystal,206,0,GNB
Awilix Enjoyer,46664362,55,54,Faerie,Aether,400,0,f9961a9b657f66bd987bcea62827b90a_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1687254803,Crystal,22,0,SAM
Ava Falafell,7835301,56,55,Cactuar,Aether,398,0,037dd67f6ab82aadfe3e7b3e4973d525_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1687254184,Crystal,60,0,WHM
Emah Sah'mae,20640929,57,56,Midgardsormr,Aether,398,0,7749b8db0685830b9732b3ea97e5cc16_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1687255445,Crystal,36,0,FSH
Small Damage,16462000,58,72,Cactuar,Aether,397,196,f43579c4e28a81e8df4a052498746ee6_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1687256435,Crystal,104,10,BLM
Zeltra Embres,47905649,59,57,Sargatanas,Aether,397,0,557af7fe259e99a60e9017892644d370_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1687255786,Crystal,51,0,MNK
K'rayzee Khlu,19817745,60,81,Adamantoise,Aether,397,198,c7abd26c56b0f904753a00e8df7e7524_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1687255682,Crystal,48,5,SCH
Annie Op,36750440,61,58,Midgardsormr,Aether,395,0,78df6a4b3eb60f864bb5f3a1f955a562_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1687255513,Crystal,79,0,RDM
Lynvara Stacia,14851122,62,59,Gilgamesh,Aether,394,1,fd42ad18aa9b597063b63ef5eec615fb_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1687254972,Crystal,87,6,WHM
Divining Perspective,28435486,63,60,Adamantoise,Aether,387,0,74100825065cf314125ef24775169e31_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1687255865,Crystal,154,0,AST
Rusheel Vasscus,2314921,64,61,Adamantoise,Aether,385,0,a4248cc27f1d518fee3b2b12da021669_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1687256959,Crystal,144,5,WHM
G'oemon Da'chad,47001853,65,62,Sargatanas,Aether,322,0,a1bd7446d21e32ba4bfb7a75eb6bff00_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1687255560,Crystal,37,0,SAM
Teysa Montgomery,6201712,66,63,Cactuar,Aether,302,0,eb51f53fb1f2b23ee171b4e92895e9b4_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1687254874,Crystal,93,1,DRG
Zauber Vormund,20615043,67,63,Gilgamesh,Aether,302,0,797226ce379ccb819e23918455ad870a_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1687256528,Crystal,92,0,BTN
Brian Ricardo,9364090,68,65,Adamantoise,Aether,302,0,c00688b4ac9b567c1a4de9d648fbbff4_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1687254994,Crystal,37,0,WHM
Votetokick Iambad,36848468,69,0,Jenova,Aether,301,301,e2901a58d72451bc7f00e66f8b1a8678_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1687255370,Crystal,88,11,SMN
Hana Melei,29007768,70,66,Midgardsormr,Aether,301,0,13b926c8681db5acd1088e5dec29a5e2_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1687256607,Crystal,60,0,WAR
Azure Root,26175645,71,67,Adamantoise,Aether,300,0,5f2571d75ead95a7f736ac05a2104d8c_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1687255331,Crystal,72,0,BLM
Aoi Kanzaki,47817981,72,68,Jenova,Aether,299,0,390ca9195a8b9c8299b2e2a36772c62f_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1687255599,Crystal,127,1,WHM
Keisero Starborn,12896259,73,69,Faerie,Aether,299,0,5ba28a0c95a9518982672c93320e024d_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1687256674,Crystal,65,0,WHM
Raphtalia Solari,8126326,74,70,Adamantoise,Aether,299,0,baeca36f0f50dbb796496ea18e58ee30_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1687254633,Crystal,45,0,SGE
