name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Crow Xo,44749262,1,0,Zodiark,Light,5771,104,54e5719ccbdb45c6de28f017b4365207_c274370774c6bc3483cc8740805f41bcfc0.jpg?1759053472,Ultima,156,3,SCH
Slayn Lockmeier,43624360,2,0,Ragnarok,Chaos,5582,0,6e8ed130575c22a15b32af255b35348b_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1759052343,Ultima,510,14,PCT
Cliffe Zanza,36074329,3,4,Spriggan,Chaos,5505,519,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1759053551,Ultima,628,18,MNK
Saboree Catboy,36051653,4,3,Spriggan,Chaos,5381,0,b61ec1080d608b5a83f30baef219dc02_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1759052446,Ultima,800,8,MNK
Sice Seven,15008161,5,0,Moogle,Chaos,4982,0,23657ac0d29f4bc5667ef1e00cf528f8_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1759054896,Ultima,327,13,BRD
Loty Coldwind,36521588,6,0,Twintania,Light,4838,0,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1759054971,Ultima,716,7,WAR
Milk Jds,10570379,7,0,Zodiark,Light,4403,0,cf8503b76a559329b409ac7cfe329e0c_c274370774c6bc3483cc8740805f41bcfc0.jpg?1759053828,Ultima,588,13,PCT
Vai Zol,38270926,8,0,Odin,Light,4114,0,2e78b44195db83336b1acbe75927a864_644311b63b607133c989d7c1188467dafc0.jpg?1759052492,Ultima,357,2,RDM
Raiden Senpai,27238016,9,0,Zodiark,Light,4078,0,96a909af8d24d60f6d8173f8cc16facb_c274370774c6bc3483cc8740805f41bcfc0.jpg?1759052913,Ultima,381,0,PCT
Fiven Fiven,24996868,10,0,Lich,Light,4077,0,f574b4a1ff1aade4f34a98795138319b_7206469080400ed57a5373d0a9c55c59fc0.jpg?1759052247,Ultima,436,0,GSM
Vanilla Blossom,41496807,11,0,Moogle,Chaos,4076,0,b0e7d1b464d155d8791692fe2e47299d_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1759054597,Ultima,481,0,PLD
Shino Yaru,38308969,12,13,Phoenix,Light,3992,93,0662727bb913ed7fe3009f3542ea1e64_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1759055648,Ultima,258,2,UNK
Akari Tsuki,31005286,13,12,Louisoix,Chaos,3988,0,28e1cfaecfbf911dc3621f5de74642aa_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1759054276,Ultima,263,0,RDM
Miyu Edelfelt,21335430,14,0,Phoenix,Light,3647,0,ba690d74246b4d07f543f0d9516feec2_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1759053634,Ultima,532,0,SCH
Moki Moki,14235486,15,0,Odin,Light,3611,0,82d3ef8d03fa7a6ddf4429f15fd296a2_644311b63b607133c989d7c1188467dafc0.jpg?1759055630,Ultima,410,0,DRG
Prisma Tic,38791879,16,0,Cerberus,Chaos,3561,0,5220c35172bb26154c862a6d485e37b8_777c57311d510ca65dac3c1077dee435fc0.jpg?1759053314,Ultima,371,9,AST
Blue Cat,47356852,17,0,Twintania,Light,3539,0,fc9492796dbee9f84ae010350ec7759c_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1759053137,Ultima,457,0,DNC
Maarato Cookie,20349526,18,0,Twintania,Light,3485,0,dbab16598b86bb31b2eb96070f723572_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1759052812,Ultima,295,0,NIN
Strom Valentine,19009916,19,0,Cerberus,Chaos,3466,0,a8dc2ae24adfae999c388093e3e213e8_777c57311d510ca65dac3c1077dee435fc0.jpg?1759054126,Ultima,202,0,RDM
