name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Crow Xo,44749262,1,0,Zodiark,Light,1312,0,54e5719ccbdb45c6de28f017b4365207_c274370774c6bc3483cc8740805f41bcfc0.jpg?1777633303,Crystal,44,7,BRD
Shimori Bunihara,35166011,2,0,Raiden,Light,1083,0,c44c8fc68c230b1051ec35a527afe9ed_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1777634563,Crystal,36,0,SMN
Snap Ringer,18714030,3,6,Omega,Chaos,892,196,77577ce781d587b133c9c53da0974817_39e25ac3d737c46452305eefe324372cfc0.jpg?1777632174,Crystal,35,11,AST
Saboree Catboy,36051653,4,3,Spriggan,Chaos,889,0,b61ec1080d608b5a83f30baef219dc02_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1777635124,Crystal,44,2,MNK
Scarlet Rose,26616217,5,4,Spriggan,Chaos,806,100,96ad88f23a708e8d6e391f669986d57c_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1777632975,Crystal,45,5,PLD
Lybel Alyborias,25836089,6,10,Louisoix,Chaos,708,302,a86b680e6c4e5e23befaaaf535a158de_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1777632968,Crystal,31,3,VPR
Lucy Lumi,35150838,7,8,Louisoix,Chaos,705,194,9e9f647c9095409b4ca77e89ca61322b_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1777634798,Crystal,48,13,DRG
Cliffe Zanza,36074329,8,5,Spriggan,Chaos,701,0,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1777635195,Crystal,36,5,RPR
Blue Cat,47356852,9,7,Twintania,Light,598,0,fc9492796dbee9f84ae010350ec7759c_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1777632257,Crystal,6,0,VPR
Cat Wife,21099767,10,9,Zodiark,Light,500,0,76d1664265ae631c957cfab6c72cfba9_c274370774c6bc3483cc8740805f41bcfc0.jpg?1777633204,Crystal,4,0,SMN
