name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Raiden Thorne,27238016,1,3,Zodiark,Light,2053,571,96a909af8d24d60f6d8173f8cc16facb_c274370774c6bc3483cc8740805f41bcfc0.jpg?1766828588,Omega,97,22,MCH
Moki Moki,14235486,2,5,Odin,Light,1976,579,82d3ef8d03fa7a6ddf4429f15fd296a2_644311b63b607133c989d7c1188467dafc0.jpg?1766828551,Omega,56,14,MNK
Saboree Catboy,36051653,3,1,Spriggan,Chaos,1686,100,b61ec1080d608b5a83f30baef219dc02_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1766829070,Omega,76,2,MNK
Miyu Edelfelt,21335430,4,6,Phoenix,Light,1580,298,ba690d74246b4d07f543f0d9516feec2_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1766828670,Omega,96,6,MCH
Cliffe Zanza,36074329,5,4,Spriggan,Chaos,1532,100,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1766831928,Omega,53,2,RDM
Loty Coldwind,36521588,6,2,Twintania,Light,1487,0,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1766828646,Crystal,96,10,WAR
Akari Tsuki,31005286,7,0,Louisoix,Chaos,1416,290,28e1cfaecfbf911dc3621f5de74642aa_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1766831610,Crystal,33,7,MNK
Void Stellarvore,28691685,8,0,Raiden,Light,1101,0,79b02048d874bdc774a96223c423d519_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1766831525,Crystal,49,14,WAR
Milk Jds,10570379,9,0,Zodiark,Light,1100,0,cf8503b76a559329b409ac7cfe329e0c_c274370774c6bc3483cc8740805f41bcfc0.jpg?1766830872,Crystal,57,0,AST
Toki Isur,16811472,10,12,Lich,Light,1090,195,0f38ca26bcfe5c4c064998df2afabe35_7206469080400ed57a5373d0a9c55c59fc0.jpg?1766830747,Crystal,44,9,AST
Tsukuyo Ritlas,37800185,11,13,Odin,Light,995,106,eca30840fe0bed8e80f620b5f57c49de_644311b63b607133c989d7c1188467dafc0.jpg?1766830557,Crystal,46,5,RDM
Marci Sidekick,41408431,12,10,Zodiark,Light,907,0,a9c3b41a05dec1fd191fe80f38009aa5_c274370774c6bc3483cc8740805f41bcfc0.jpg?1766830977,Crystal,34,0,DRG
Dalik Mathis,9537863,13,11,Ragnarok,Chaos,907,0,fd4dde44208527cc20e58ba589d51f01_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1766831952,Crystal,33,0,GNB
Mahou Mahou,5924021,14,18,Odin,Light,901,110,4c6afcfde744ebab926aa3423b6c4064_644311b63b607133c989d7c1188467dafc0.jpg?1766831768,Crystal,45,10,GNB
Ange Melrose,50267939,15,17,Omega,Chaos,899,101,f2fb3057962bf3d28bcce976076f5368_39e25ac3d737c46452305eefe324372cfc0.jpg?1766830082,Crystal,55,6,PLD
Meryll Enetari,24681550,16,14,Cerberus,Chaos,888,0,f4fe16c70d7023e2101e19421c5abf1e_777c57311d510ca65dac3c1077dee435fc0.jpg?1766829742,Crystal,98,13,DNC
Cat Wife,21099767,17,15,Zodiark,Light,811,0,76d1664265ae631c957cfab6c72cfba9_c274370774c6bc3483cc8740805f41bcfc0.jpg?1766830687,Crystal,36,0,PLD
Lex'ander Wayfarer,18009481,18,27,Odin,Light,808,403,0adfa03fe11940a91e3b6a2ed08ddb88_644311b63b607133c989d7c1188467dafc0.jpg?1766828644,Crystal,79,21,SAM
Vai Zol,38270926,19,16,Odin,Light,802,0,2e78b44195db83336b1acbe75927a864_644311b63b607133c989d7c1188467dafc0.jpg?1766829402,Crystal,42,0,RDM
Imy Pure,24943089,20,22,Cerberus,Chaos,790,193,2e46879ac1baf7fc77ec2de872a0461c_777c57311d510ca65dac3c1077dee435fc0.jpg?1766829485,Crystal,80,9,SCH
Xen Thique,40172078,21,23,Odin,Light,705,199,8930228f4df0c18feea28ebbb1c451f2_644311b63b607133c989d7c1188467dafc0.jpg?1766830481,Crystal,42,14,GNB
Prisma Tic,38791879,22,21,Cerberus,Chaos,704,104,5220c35172bb26154c862a6d485e37b8_777c57311d510ca65dac3c1077dee435fc0.jpg?1766829384,Crystal,92,17,AST
Mei Ko,35150838,23,19,Louisoix,Chaos,697,0,9e9f647c9095409b4ca77e89ca61322b_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1766830472,Crystal,104,10,BRD
Makoto Kurusu,52868514,24,20,Alpha,Light,695,0,8fbea6f85d026acc9443dee5147a6a0c_6132295fcf5570fb8b0a944ef322a598fc0.jpg?1766828693,Crystal,102,10,AST
Maki Hatake,58256956,25,49,Omega,Chaos,604,504,f65bf40d95342ebe3141def95c5232bc_39e25ac3d737c46452305eefe324372cfc0.jpg?1766829295,Crystal,114,8,BRD
Wwwwwwwwww Wwwwwwwwww,22934838,26,24,Odin,Light,602,98,44b50a04ce7aed4e2c4699753f5b83bc_644311b63b607133c989d7c1188467dafc0.jpg?1766830074,Crystal,60,3,GNB
Mamiyama Kamimama,37371304,27,87,Spriggan,Chaos,599,599,3c6fd6569d3dce40308c9a2a1f3c3bfa_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1766828677,Crystal,30,17,SCH
Yamizura Kumozuma,19652230,28,46,Twintania,Light,597,398,24bbc9cebf09eb83efcbc272c3085fd1_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1766830954,Crystal,12,7,SCH
Zot To,18725302,29,42,Cerberus,Chaos,501,300,852c16bac4fe7f528a8653c65704e818_777c57311d510ca65dac3c1077dee435fc0.jpg?1766829635,Crystal,38,8,PLD
Sunie Dakwhil,12728791,30,25,Twintania,Light,500,0,4760f9b45bd6f71f83adbd97ab87eae3_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1766831272,Crystal,72,5,DNC
Sheidyn Windsor,30282791,31,26,Omega,Chaos,494,0,e3eaa192d0e2b6192580f940474cd0b5_39e25ac3d737c46452305eefe324372cfc0.jpg?1766829130,Crystal,101,21,SAM
