name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Medoh Meshi,21944401,1,0,Jenova,Aether,2153,0,02a266bab02cb503b2c17d31583c183d_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1712224956,Crystal,128,8,UNK
Noga Cosnoh,12058107,2,0,Cactuar,Aether,2108,0,2ed29f4458018d1f538dd14b47de63b0_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1712223394,Crystal,188,10,UNK
Mi Ly,37964161,3,4,Gilgamesh,Aether,2011,593,f3300c3e28b3c5b4a3767a587341831e_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1712226666,Crystal,99,10,UNK
Ash Kitamura,28316663,4,3,Faerie,Aether,1660,0,1d4dc329a59b5b1e26a3423a11d1a751_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1712224932,Crystal,166,13,UNK
Medori Tenosu,31992476,5,0,Jenova,Aether,1296,0,2d7230bf79f29d3570cfdc7390506985_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1712226042,Crystal,198,15,UNK
Duck Lunari,25605118,6,0,Sargatanas,Aether,1199,397,b6bdf2aa319971a4d2d224d81798fdef_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1712225137,Crystal,93,5,UNK
Biden Uchiha,32026935,7,8,Gilgamesh,Aether,1191,397,dd5e1efac72ff86a652b99f004433a6b_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1712224523,Crystal,45,6,UNK
Agreed Indeed,35442337,8,15,Cactuar,Aether,1079,481,420d1175f93ad013aa9ab84ae2d42209_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1712223702,Crystal,78,9,UNK
Asa Yoru,52325989,9,28,Midgardsormr,Aether,1003,705,3b4d246ed62f6463eac81f761463e1b3_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1712223708,Crystal,76,10,UNK
Tohgado Megado,38365878,10,9,Adamantoise,Aether,1002,223,e24039a37310e592079a628de162cf3a_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1712223704,Crystal,126,14,UNK
Enci Strife,36002166,11,7,Jenova,Aether,798,0,b1e5bd3cb3d657df070c72cee1cda12e_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1712223673,Crystal,50,0,UNK
Toromi Hearts,35364417,12,10,Cactuar,Aether,698,0,37bd020f1e0e47f1ea8d94f4ebb5ccb3_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1712224422,Crystal,56,1,UNK
Micro Uryade,37487800,13,11,Sargatanas,Aether,687,0,d9df4db31e4d391c99006db3caa4b5f9_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1712223508,Crystal,88,10,UNK
