name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Milk Jds,10570379,1,0,Zodiark,Light,2358,102,cf8503b76a559329b409ac7cfe329e0c_c274370774c6bc3483cc8740805f41bcfc0.jpg?1761299793,Omega,102,4,SMN
Void Stellarvore,28691685,2,0,Raiden,Light,2280,296,79b02048d874bdc774a96223c423d519_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1761301423,Omega,94,6,SAM
Mei Ko,35150838,3,4,Louisoix,Chaos,2167,280,9e9f647c9095409b4ca77e89ca61322b_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1761299234,Omega,161,9,SCH
Xen Thique,40172078,4,3,Odin,Light,1910,0,8930228f4df0c18feea28ebbb1c451f2_644311b63b607133c989d7c1188467dafc0.jpg?1761299619,Omega,40,0,SCH
Lex'ander Wayfarer,18009481,5,15,Odin,Light,1896,699,0adfa03fe11940a91e3b6a2ed08ddb88_644311b63b607133c989d7c1188467dafc0.jpg?1761300574,Omega,117,12,SAM
Shino Yaru,45204973,6,5,Sagittarius,Chaos,1672,0,90dbabecf3d9dea9b5f87d063ac9bf43_44ca0844398b2d010d8cd4a31ddb023dfc0.jpg?1761302226,Omega,69,0,UNK
Cliffe Zanza,36074329,7,16,Spriggan,Chaos,1597,403,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1761299638,Omega,28,4,MNK
Yuuki Ishikawa,58888106,8,6,Raiden,Light,1588,0,426836e5fd13115a49861ae9fa756918_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1761302345,Omega,69,0,MNK
Meryll Enetari,24681550,9,7,Cerberus,Chaos,1483,0,f4fe16c70d7023e2101e19421c5abf1e_777c57311d510ca65dac3c1077dee435fc0.jpg?1761300957,Crystal,71,15,AST
Toki Isur,16811472,10,8,Lich,Light,1469,0,0f38ca26bcfe5c4c064998df2afabe35_7206469080400ed57a5373d0a9c55c59fc0.jpg?1761300994,Crystal,95,2,GNB
Vanilla Blossom,41496807,11,9,Moogle,Chaos,1410,0,b0e7d1b464d155d8791692fe2e47299d_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1761301900,Crystal,73,0,WAR
Marina Aihara,29978429,12,10,Zodiark,Light,1398,0,5efa7f04908d73b3537e5b7b9264ac89_c274370774c6bc3483cc8740805f41bcfc0.jpg?1761299059,Crystal,89,4,BRD
Loty Coldwind,36521588,13,11,Twintania,Light,1373,0,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1761300183,Crystal,29,0,WAR
Yui Kagetsu,20526312,14,27,Ragnarok,Chaos,1332,620,f97aa9810fbf6fffbd6e98e5c53725d6_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1761301233,Crystal,87,13,UNK
Akari Tsuki,31005286,15,12,Louisoix,Chaos,1282,0,28e1cfaecfbf911dc3621f5de74642aa_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1761302125,Crystal,15,0,MNK
Kal Tanavast,21949363,16,13,Omega,Chaos,1212,0,dfeeca71f35832d183f78245f29992f1_39e25ac3d737c46452305eefe324372cfc0.jpg?1761302096,Crystal,60,0,BRD
Sunie Dakwhil,12728791,17,14,Twintania,Light,1199,0,4760f9b45bd6f71f83adbd97ab87eae3_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1761300687,Crystal,52,5,DNC
Tay Talenath,45740169,18,0,Raiden,Light,1082,87,b2fa0c7222f7e3ebe117f24a200e11d8_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1761302113,Crystal,67,8,WAR
Ten Gil,17217146,19,17,Louisoix,Chaos,1000,0,884fcae1e61228d09798c630a2c827fb_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1761299379,Crystal,84,0,VPR
Kimbi Aoe,24693270,20,19,Shiva,Light,994,0,67e0ddfb70faf5725a971d086cfdce61_3fbff0e6b620e4d259dc427abc6574dafc0.jpg?1761300586,Crystal,70,0,NIN
Thor Strom,35911315,21,20,Cerberus,Chaos,988,0,3826da79ed71141aec290f69127b5c79_777c57311d510ca65dac3c1077dee435fc0.jpg?1761300134,Crystal,16,0,SCH
Your Fault,57180276,22,21,Odin,Light,987,0,b52aaca8aeae996561b72f3a6cde3c4a_644311b63b607133c989d7c1188467dafc0.jpg?1761300673,Crystal,38,1,ACN
Sweet Light,41777815,23,28,Spriggan,Chaos,924,218,2e6808627bd2b8f0f5f0377d20cbbbc5_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1761300902,Crystal,45,7,AST
Doomballoon Dapingus,47578759,24,22,Alpha,Light,913,0,4a4c34260172eebb84eaf61edb344efa_6132295fcf5570fb8b0a944ef322a598fc0.jpg?1761301606,Crystal,83,12,SAM
Strong Mental,55163402,25,23,Odin,Light,894,0,77fea633d67a3d6c2d76d77254297289_644311b63b607133c989d7c1188467dafc0.jpg?1761299232,Crystal,67,0,GNB
Tsukuyo Ritlas,37800185,26,24,Odin,Light,805,0,eca30840fe0bed8e80f620b5f57c49de_644311b63b607133c989d7c1188467dafc0.jpg?1761298995,Crystal,40,0,SMN
Ange Melrose,50267939,27,25,Omega,Chaos,803,0,f2fb3057962bf3d28bcce976076f5368_39e25ac3d737c46452305eefe324372cfc0.jpg?1761300687,Crystal,35,0,SAM
Pattinger Kersel,8183392,28,26,Raiden,Light,797,0,4fec5839fc0fc0bba3a80fc4e1910660_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1761301031,Crystal,232,7,PCT
