name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Cliffe Zanza,36074329,1,0,Spriggan,Chaos,4393,0,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1769510739,Ultima,270,0,DRK
Loty Coldwind,36521588,2,0,Twintania,Light,4068,0,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1769508348,Ultima,255,11,BRD
Lucy Lumi,35150838,3,0,Louisoix,Chaos,3862,0,9e9f647c9095409b4ca77e89ca61322b_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1769508402,Ultima,506,8,PCT
Saboree Catboy,36051653,4,0,Spriggan,Chaos,3657,104,b61ec1080d608b5a83f30baef219dc02_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1769508980,Ultima,412,7,MCH
Void Stellarvore,28691685,5,0,Raiden,Light,3413,0,79b02048d874bdc774a96223c423d519_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1769510041,Ultima,208,0,WAR
Cat Wife,21099767,6,0,Zodiark,Light,3171,0,76d1664265ae631c957cfab6c72cfba9_c274370774c6bc3483cc8740805f41bcfc0.jpg?1769509455,Ultima,180,0,RDM
Crow Xo,44749262,7,0,Zodiark,Light,3085,0,54e5719ccbdb45c6de28f017b4365207_c274370774c6bc3483cc8740805f41bcfc0.jpg?1769508478,Ultima,89,1,RDM
Claire Hart,4540427,8,0,Ragnarok,Chaos,3022,0,063274896aa445e2aa87e44be3be1981_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1769508092,Ultima,95,0,AST
Milk Jds,10570379,9,0,Zodiark,Light,3021,0,cf8503b76a559329b409ac7cfe329e0c_c274370774c6bc3483cc8740805f41bcfc0.jpg?1769508712,Ultima,182,3,DRK
Tsukuyo Ritlas,37800185,10,0,Odin,Light,2951,0,eca30840fe0bed8e80f620b5f57c49de_644311b63b607133c989d7c1188467dafc0.jpg?1769507609,Omega,253,6,RDM
Moki Moki,14235486,11,0,Odin,Light,2849,0,82d3ef8d03fa7a6ddf4429f15fd296a2_644311b63b607133c989d7c1188467dafc0.jpg?1769509088,Omega,139,0,MNK
Miyu Edelfelt,21335430,12,0,Phoenix,Light,2814,0,ba690d74246b4d07f543f0d9516feec2_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1769508671,Omega,291,17,SMN
Raiden Thorne,27238016,13,0,Zodiark,Light,2740,0,96a909af8d24d60f6d8173f8cc16facb_c274370774c6bc3483cc8740805f41bcfc0.jpg?1769509218,Omega,374,8,BLM
