name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Mamiyama Kamimama,37371304,1,0,Spriggan,Chaos,3808,0,3c6fd6569d3dce40308c9a2a1f3c3bfa_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1779714544,Ultima,140,0,PCT
Crow Kaien,44749262,2,0,Zodiark,Light,3573,0,54e5719ccbdb45c6de28f017b4365207_c274370774c6bc3483cc8740805f41bcfc0.jpg?1779715937,Ultima,133,0,BLM
Saboree Catboy,36051653,3,0,Spriggan,Chaos,3501,0,b61ec1080d608b5a83f30baef219dc02_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1779715362,Ultima,358,14,MNK
Cliffe Zanza,36074329,4,5,Spriggan,Chaos,3490,99,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1779716210,Ultima,260,1,MNK
Moki Moki,14235486,5,4,Odin,Light,3452,0,82d3ef8d03fa7a6ddf4429f15fd296a2_644311b63b607133c989d7c1188467dafc0.jpg?1779713753,Ultima,118,21,DRG
Lybel Alyborias,25836089,6,0,Louisoix,Chaos,3366,0,a86b680e6c4e5e23befaaaf535a158de_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1779714065,Ultima,239,15,RPR
Lucy Lumi,35150838,7,0,Louisoix,Chaos,3095,0,9e9f647c9095409b4ca77e89ca61322b_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1779715888,Ultima,434,19,PCT
Claire Hart,4540427,8,0,Ragnarok,Chaos,3083,0,063274896aa445e2aa87e44be3be1981_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1779714731,Ultima,106,0,SGE
Miyu Moon,58918526,9,11,Moogle,Chaos,3047,267,1abf5ce3756f6fa0d1c5be2cd39491bc_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1779715059,Ultima,129,21,SAM
Miyu Edelfelt,21335430,10,0,Phoenix,Light,2912,99,ba690d74246b4d07f543f0d9516feec2_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1779714915,Omega,260,13,MCH
Lex'ander Wayfarer,18009481,11,9,Odin,Light,2864,0,0adfa03fe11940a91e3b6a2ed08ddb88_644311b63b607133c989d7c1188467dafc0.jpg?1779713094,Omega,177,0,DRK
Meryll Enetari,24681550,12,0,Cerberus,Chaos,2734,0,f4fe16c70d7023e2101e19421c5abf1e_777c57311d510ca65dac3c1077dee435fc0.jpg?1779716156,Omega,275,5,DNC
Loty Coldwind,36521588,13,19,Twintania,Light,2644,497,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1779713697,Omega,226,9,WAR
Raiden Thorne,27238016,14,23,Zodiark,Light,2539,585,96a909af8d24d60f6d8173f8cc16facb_c274370774c6bc3483cc8740805f41bcfc0.jpg?1779715282,Omega,81,10,BRD
Akari Tsuki,31005286,15,13,Louisoix,Chaos,2474,0,28e1cfaecfbf911dc3621f5de74642aa_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1779716029,Omega,123,9,SGE
Tsukuyo Ritlas,37800185,16,14,Odin,Light,2437,0,eca30840fe0bed8e80f620b5f57c49de_644311b63b607133c989d7c1188467dafc0.jpg?1779715307,Omega,87,0,RDM
Scarlet Rose,26616217,17,15,Spriggan,Chaos,2405,0,96ad88f23a708e8d6e391f669986d57c_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1779714623,Omega,195,0,PLD
Vai Zol,38270926,18,16,Odin,Light,2386,0,2e78b44195db83336b1acbe75927a864_644311b63b607133c989d7c1188467dafc0.jpg?1779713787,Omega,166,0,RDM
Aura Sphere,30657353,19,17,Zodiark,Light,2358,0,6cc4a373eafbcbf88a340a52d95f133e_c274370774c6bc3483cc8740805f41bcfc0.jpg?1779716494,Omega,245,9,SAM
Toni Kroos,52385787,20,18,Twintania,Light,2295,0,51ea95d392db97feb9c9d09ad8b50a58_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1779713559,Omega,186,0,AST
Taiya Li,41293767,21,20,Phoenix,Light,2061,0,7dc31b9a880ba3f36a3ef1208e0c5909_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1779715159,Omega,127,2,MNK
Big Catfish,47870008,22,21,Cerberus,Chaos,2010,7,e1145112395cac897fb817226feefc06_777c57311d510ca65dac3c1077dee435fc0.jpg?1779715112,Omega,128,3,SGE
Xen Thique,40172078,23,26,Odin,Light,2002,96,8930228f4df0c18feea28ebbb1c451f2_644311b63b607133c989d7c1188467dafc0.jpg?1779715155,Omega,79,1,SCH
Yamizura Kumozuma,19652230,24,27,Twintania,Light,1968,98,24bbc9cebf09eb83efcbc272c3085fd1_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1779714110,Omega,78,1,SCH
Blue Cat,47356852,25,22,Twintania,Light,1960,0,fc9492796dbee9f84ae010350ec7759c_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1779716598,Omega,172,5,GNB
Shia Sun,1754600,26,24,Odin,Light,1948,0,7550981ba488e5ebe919aa3cb39efbfa_644311b63b607133c989d7c1188467dafc0.jpg?1779715873,Omega,117,1,AST
Lylia Venis,13391767,27,28,Moogle,Chaos,1917,110,79af70239d663a69f312f0788f3cf927_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1779716459,Omega,88,3,CUL
Tyra Kett,26531277,28,25,Spriggan,Chaos,1907,0,101b7ec48bba5c5e5b34fda1316c57bc_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1779715957,Omega,238,8,DRG
Marci Sidekick,41408431,29,37,Zodiark,Light,1901,401,a9c3b41a05dec1fd191fe80f38009aa5_c274370774c6bc3483cc8740805f41bcfc0.jpg?1779714910,Omega,55,7,DRK
Tei Tei,36611700,30,29,Odin,Light,1799,0,21c224545e3d3af775a3d377c8e444bf_644311b63b607133c989d7c1188467dafc0.jpg?1779714102,Omega,235,9,AST
Aurora Maou,26517539,31,30,Louisoix,Chaos,1781,0,433a49b5cc43b35afac03d97c50262f9_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1779715779,Omega,198,10,GNB
Kyouko Owo,25629243,32,31,Louisoix,Chaos,1760,0,4fbeb17208a00397ad05eebfc2d20d2f_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1779715779,Omega,96,0,MNK
Tarutella Goldfish,4235488,33,32,Phoenix,Light,1728,0,f269741c27ca22c02db955557e7283fa_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1779716274,Omega,181,0,DNC
