name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Noga Cosnoh,12058107,1,3,Cactuar,Aether,597,399,2ed29f4458018d1f538dd14b47de63b0_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1680862080,Crystal,34,5,SAM
Jay Vermillion,20310837,2,5,Adamantoise,Aether,404,304,ae2f157d9c523947744b038a73f77be6_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1680861638,Crystal,28,4,MNK
San Za,29526979,3,1,Cactuar,Aether,397,0,63263c4a5f9488c7c73e49af0fc87bfb_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1680861663,Crystal,19,2,MNK
Nsa Hokage,35052856,4,2,Cactuar,Aether,199,0,55bea30745a2489621ebae3dc6791c8c_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1680860011,Crystal,26,3,SMN
Kestela August,24683361,5,4,Gilgamesh,Aether,100,0,17761792f1567b7dae5255a0f7677b00_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1680860675,Crystal,30,0,SMN
Ruka Rukaka,34081156,6,10,Jenova,Aether,100,100,32228868c24b05da69088fd2eddcfa9d_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1680859943,Crystal,29,1,MNK
S'jay Sharks,18807626,7,6,Cactuar,Aether,100,0,68294efd5b1aeb5bd1a36477f7c0e3cf_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1680861469,Crystal,26,5,RPR
Amu Moo,28276994,8,23,Faerie,Aether,100,100,80672270fca68b3d3fa2f4c0b220427a_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1680862905,Crystal,23,6,SCH
Laela Prismriver,1373063,9,25,Sargatanas,Aether,100,100,ed2ce5e15107b8802d14a8db24b6d8e9_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1680863438,Crystal,18,6,BLU
Wesley Jones,1889356,10,7,Cactuar,Aether,100,0,c4a88479464a989ef34af35a3b16ac8b_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1680859966,Crystal,12,0,BLM
Zylche Lux,29450525,11,8,Midgardsormr,Aether,0,0,93563c4293a9dad517d5155c1f091e51_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1680862625,Diamond,52,11,BLM
