name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Jet Vermillion,50169213,1,0,Adamantoise,Aether,2567,0,969bede73be97218c58c658d33e58a68_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1707301302,Crystal,88,0,UNK
Merlin Emryss,9605720,2,0,Faerie,Aether,2250,0,87179f28ae17956a4d43567dadf6ea60_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1707301773,Crystal,98,0,UNK
Yuelia Divinus,47241149,3,0,Cactuar,Aether,1997,0,7e3254e1ebb89846dac1e4ec3fb1751a_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1707300954,Crystal,163,0,UNK
Noga Cosnoh,12058107,4,0,Cactuar,Aether,1903,0,2ed29f4458018d1f538dd14b47de63b0_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1707299883,Crystal,204,0,UNK
Say So,37496286,5,0,Midgardsormr,Aether,1788,0,9ff96347a5d80cd9ccb2de3bdfc90433_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1707300591,Crystal,72,0,UNK
Sena Yehn,45889375,6,0,Adamantoise,Aether,1781,0,51a0c92192dd2a74b4baba06f531d30f_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1707298689,Crystal,50,0,UNK
Jay Vermillion,20310837,7,0,Adamantoise,Aether,1596,0,ae2f157d9c523947744b038a73f77be6_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1707301481,Crystal,59,0,UNK
Mac Arena,21560395,8,0,Adamantoise,Aether,1406,0,30fa962580974874808d1a8b67407ebb_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1707301744,Crystal,89,0,UNK
Akari Tsuki,46655701,9,0,Adamantoise,Aether,1403,0,08f7ffe45c1b134f99ea040b39ee2bdd_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1707298324,Crystal,85,0,UNK
Tohgado Megado,38365878,10,0,Adamantoise,Aether,1329,0,e24039a37310e592079a628de162cf3a_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1707301437,Crystal,113,0,UNK
Vestelle Sawyer,30059169,11,0,Gilgamesh,Aether,1307,0,50a4717edb70c3c6c8abc8867e4b37b8_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1707299067,Crystal,84,0,UNK
Pache Knowledge,50500136,12,0,Adamantoise,Aether,1282,0,ce18ddc82c5f6518e72fdd555b80a4ff_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1707298324,Crystal,60,0,UNK
Mi Ly,37964161,13,0,Gilgamesh,Aether,1274,0,f3300c3e28b3c5b4a3767a587341831e_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1707299162,Crystal,100,0,UNK
Unagi Box,34773273,14,0,Adamantoise,Aether,1270,0,05a513d02b60c767bfb83440ab2d406b_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1707300700,Crystal,214,0,UNK
Neo Dymium,33030676,15,0,Siren,Aether,1204,0,24be6098cf7acc2de169d92917d3299f_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1707299972,Crystal,111,0,UNK
Agreed Indeed,35442337,16,0,Cactuar,Aether,1198,0,420d1175f93ad013aa9ab84ae2d42209_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1707300532,Crystal,106,0,UNK
Tomo Kote,38176817,17,0,Gilgamesh,Aether,1076,0,e5d7502ad7f21874552a4fc21553ee9e_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1707298968,Crystal,37,0,UNK
Silanah Sylphrena,45709349,18,0,Midgardsormr,Aether,997,0,353d000e66ebf6b7715ff5998504f784_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1707299090,Crystal,68,0,UNK
G'oemon Da'chad,47001853,19,0,Sargatanas,Aether,995,0,a1bd7446d21e32ba4bfb7a75eb6bff00_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1707301339,Crystal,36,0,UNK
S'jay Sharks,18807626,20,0,Cactuar,Aether,906,0,68294efd5b1aeb5bd1a36477f7c0e3cf_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1707301390,Crystal,54,0,UNK
Gala Arborea,41293767,21,0,Adamantoise,Aether,905,0,7dc31b9a880ba3f36a3ef1208e0c5909_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1707298982,Crystal,62,0,UNK
Original Dsi,35808978,22,0,Gilgamesh,Aether,895,0,b244a7412043a7dd35bae3d62114182d_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1707301745,Crystal,31,0,UNK
Ellie Titis,36865882,23,0,Midgardsormr,Aether,881,0,71601f63eddfe2db7e4ec2213790102c_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1707300852,Crystal,48,0,UNK
Fat Cat',39235895,24,0,Faerie,Aether,805,0,b5e5b9251e1d34a0e4a218bdaa795d78_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1707301055,Crystal,85,0,UNK
Alice Valencia,29202491,25,0,Sargatanas,Aether,804,0,960d9499704935997ec21dbdf1eecb6f_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1707299172,Crystal,36,0,UNK
Aibertain Mando,32541700,26,0,Jenova,Aether,789,0,8dec967ad48c9a703018a7445740a7f3_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1707301871,Crystal,153,0,UNK
Shum One,31246227,27,0,Midgardsormr,Aether,708,0,6a9ab1154c9d9a712cc039f45837db6d_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1707299711,Crystal,58,0,UNK
Wmwmwmwmwmwmw Soikky,9472774,28,0,Sargatanas,Aether,701,0,5ca5b5fc8e69aea8ad82df7fa206172f_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1707301840,Crystal,151,0,UNK
Zeke Ewoza,38693513,29,0,Sargatanas,Aether,697,0,60aab73f86d002c9ca644555b577f1fe_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1707300947,Crystal,66,0,UNK
Bryn Creature,48133438,30,0,Siren,Aether,691,0,1ae67fab78b36dc1a625cdf6f4b9383d_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1707300599,Crystal,20,0,UNK
Sarah Montcroix,21257525,31,0,Siren,Aether,684,0,9456eff7edd9ad83824c6ded6b9777c8_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1707301051,Crystal,77,0,UNK
Uki Yo,50106047,32,0,Adamantoise,Aether,605,0,75e9983a4dd07e7e5de0ed1ac11a23fb_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1707299965,Crystal,54,0,UNK
Ilara Whiskeyjack,47009900,33,0,Sargatanas,Aether,601,0,5eca4932368f73566d179a0d078de914_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1707299586,Crystal,29,0,UNK
In'a Simulation,49942258,34,0,Adamantoise,Aether,600,0,e17355ef417bbd1efbd9e2b10fdf173c_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1707298625,Crystal,29,0,UNK
