name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Amu Moo,28276994,1,0,Faerie,Aether,2103,0,80672270fca68b3d3fa2f4c0b220427a_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1682761028,Crystal,121,0,PLD
Ed Wee,21335212,2,0,Midgardsormr,Aether,1690,0,9b75f6e1c499f3ed9db2f92385375968_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1682760943,Crystal,192,0,SMN
Jay Vermillion,20310837,3,0,Adamantoise,Aether,1604,0,ae2f157d9c523947744b038a73f77be6_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1682762084,Crystal,57,0,MNK
Violent Destruction,15630676,4,0,Sargatanas,Aether,1581,0,c083f4cad1411099af3da0de289d0959_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1682762010,Crystal,52,0,WAR
Noga Cosnoh,12058107,5,0,Cactuar,Aether,1540,0,2ed29f4458018d1f538dd14b47de63b0_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1682762537,Crystal,192,0,BLM
Ni Xi,42307832,6,0,Jenova,Aether,1511,0,f7daf93ee9ef727ed5b5bfa683051922_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1682762020,Crystal,37,0,RPR
Slayer Candidate,40429991,7,0,Cactuar,Aether,1191,0,45aab1c0abe54fc9308c626042c03d51_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1682762700,Crystal,65,0,SMN
Medorii Tenosu,31992476,8,0,Gilgamesh,Aether,1190,0,2d7230bf79f29d3570cfdc7390506985_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1682762822,Crystal,112,0,MNK
Zokor Shamavokor,20729807,9,0,Faerie,Aether,1190,0,d435472193c35af508622c2650942175_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1682763984,Crystal,72,0,SGE
Moshu Kyoi,29734191,10,0,Faerie,Aether,1183,0,f4a525291a3b97456c5691081e44cefd_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1682761033,Crystal,42,0,BLM
Yuyuko Kitajima,10308693,11,0,Sargatanas,Aether,1098,0,c68a5824cd716e8778afd8770a42c665_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1682762161,Crystal,65,0,MNK
Kestela August,24683361,12,0,Gilgamesh,Aether,995,0,17761792f1567b7dae5255a0f7677b00_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1682761723,Crystal,85,0,MNK
Jarad Dragonstone,10891324,13,0,Jenova,Aether,972,0,c4b9560f2cb09fae3a1788f73a014bdc_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1682761828,Crystal,165,0,BRD
Yui Ren,34615369,14,0,Jenova,Aether,900,0,f33a9934026108afd52be2c8ad41670a_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1682763099,Crystal,80,0,GNB
S'jay Sharks,18807626,15,0,Cactuar,Aether,808,0,68294efd5b1aeb5bd1a36477f7c0e3cf_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1682762639,Crystal,45,0,AST
Medorii Tenosu,29508541,16,0,Faerie,Aether,805,0,5def8bb2b3d1f58744159c4573a0a794_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1682762912,Crystal,58,0,AST
Celesse Archon,5403993,17,0,Midgardsormr,Aether,800,0,46c05696a375eb66cab3503bea79e4e4_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1682761085,Crystal,95,0,WHM
Sinstrel Muran'khana,25262853,18,0,Gilgamesh,Aether,780,0,d545659ea751574fc6154a59f6744ad6_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1682763112,Crystal,41,0,DRG
Original Dsi,35808978,19,0,Gilgamesh,Aether,696,0,b244a7412043a7dd35bae3d62114182d_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1682762450,Crystal,98,0,WHM
Ashri Muran'khana,33095352,20,0,Gilgamesh,Aether,695,0,908a9ede0dccc29fa68ffdd5a275b1c6_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1682761093,Crystal,126,0,PLD
Doomballoon Dapingus,44483106,21,0,Midgardsormr,Aether,689,0,be3913b04bddadaf6db4349337e18b1e_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1682761924,Crystal,73,0,SAM
Atsuki Ou,31717078,22,0,Faerie,Aether,687,0,ddb78b7803c7b1abdd394fd46d117386_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1682760731,Crystal,83,0,SCH
Starry Nights,28973665,23,0,Jenova,Aether,599,0,672ad80f0e544d8d58d6de3c8c7c0b92_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1682760764,Crystal,35,0,CRP
Azure Carmine,47052555,24,0,Siren,Aether,593,0,9fd7922c48ed816c7fa67a06a297f5e6_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1682762791,Crystal,60,0,SAM
Neo Dymium,33030676,25,0,Siren,Aether,592,0,24be6098cf7acc2de169d92917d3299f_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1682761380,Crystal,73,0,RDM
Leon Nightbane,24304759,26,0,Cactuar,Aether,502,0,230fb00f4e0307283f16d0bcef33f884_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1682763434,Crystal,284,0,SCH
