name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Loty Coldwind,36521588,1,0,Twintania,Light,2233,387,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1749550542,Crystal,112,13,WAR
Crow Xo,44749262,2,0,Zodiark,Light,1871,184,54e5719ccbdb45c6de28f017b4365207_c274370774c6bc3483cc8740805f41bcfc0.jpg?1749548834,Crystal,49,3,AST
Cliffe Zanza,36074329,3,0,Spriggan,Chaos,1711,203,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1749552127,Crystal,137,2,BLM
Prisma Tic,38791879,4,0,Cerberus,Chaos,1431,0,5220c35172bb26154c862a6d485e37b8_777c57311d510ca65dac3c1077dee435fc0.jpg?1749549325,Crystal,131,12,SMN
Vai Zol,38270926,5,0,Odin,Light,1289,0,2e78b44195db83336b1acbe75927a864_644311b63b607133c989d7c1188467dafc0.jpg?1749549487,Crystal,53,0,RDM
Xen Thique,40172078,6,8,Odin,Light,1203,205,8930228f4df0c18feea28ebbb1c451f2_644311b63b607133c989d7c1188467dafc0.jpg?1749549887,Crystal,69,8,SCH
Mei Ko,35150838,7,6,Louisoix,Chaos,1179,0,9e9f647c9095409b4ca77e89ca61322b_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1749548865,Crystal,167,8,UNK
Imy Pure,24943089,8,7,Cerberus,Chaos,1003,3,2e46879ac1baf7fc77ec2de872a0461c_777c57311d510ca65dac3c1077dee435fc0.jpg?1749551887,Crystal,39,5,DRK
Taiya Li,41293767,9,0,Phoenix,Light,978,0,7dc31b9a880ba3f36a3ef1208e0c5909_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1749552076,Crystal,49,0,BTN
Vanilla Blossom,41496807,10,0,Moogle,Chaos,888,0,b0e7d1b464d155d8791692fe2e47299d_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1749551329,Crystal,51,0,GSM
