name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Cliffe Zanza,36074329,1,0,Spriggan,Chaos,827,0,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1766054579,Crystal,12,0,DRK
Akari Tsuki,31005286,2,0,Louisoix,Chaos,618,0,28e1cfaecfbf911dc3621f5de74642aa_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1766051464,Crystal,8,0,MNK
Crow Xo,44749262,3,0,Zodiark,Light,399,0,54e5719ccbdb45c6de28f017b4365207_c274370774c6bc3483cc8740805f41bcfc0.jpg?1766054020,Crystal,6,0,NIN
Miyu Edelfelt,21335430,4,0,Phoenix,Light,302,0,ba690d74246b4d07f543f0d9516feec2_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1766052523,Crystal,5,0,SMN
Mei Ko,35150838,5,0,Louisoix,Chaos,207,0,9e9f647c9095409b4ca77e89ca61322b_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1766051444,Crystal,9,0,SCH
Marci Sidekick,41408431,6,5,Zodiark,Light,201,0,a9c3b41a05dec1fd191fe80f38009aa5_c274370774c6bc3483cc8740805f41bcfc0.jpg?1766052416,Crystal,5,0,BLM
Meryll Enetari,24681550,7,0,Cerberus,Chaos,195,0,f4fe16c70d7023e2101e19421c5abf1e_777c57311d510ca65dac3c1077dee435fc0.jpg?1766052765,Crystal,9,0,DNC
Loty Coldwind,36521588,8,0,Twintania,Light,195,0,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1766051524,Crystal,3,0,WAR
Void Stellarvore,28691685,9,0,Raiden,Light,191,0,79b02048d874bdc774a96223c423d519_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1766051911,Crystal,2,0,WAR
Milk Jds,10570379,10,0,Zodiark,Light,102,0,cf8503b76a559329b409ac7cfe329e0c_c274370774c6bc3483cc8740805f41bcfc0.jpg?1766051553,Crystal,4,0,BLM
Raiden Thorne,27238016,11,0,Zodiark,Light,100,0,96a909af8d24d60f6d8173f8cc16facb_c274370774c6bc3483cc8740805f41bcfc0.jpg?1766051251,Crystal,16,0,NIN
Saboree Catboy,36051653,12,0,Spriggan,Chaos,100,0,b61ec1080d608b5a83f30baef219dc02_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1766052899,Crystal,10,0,PLD
Vai Zol,38270926,13,116,Odin,Light,100,0,2e78b44195db83336b1acbe75927a864_644311b63b607133c989d7c1188467dafc0.jpg?1766051369,Crystal,0,0,RDM
Sweet Light,41777815,14,0,Spriggan,Chaos,0,0,2e6808627bd2b8f0f5f0377d20cbbbc5_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1766053474,Diamond,8,0,WHM
Shia Sun,1754600,15,0,Odin,Light,0,0,7550981ba488e5ebe919aa3cb39efbfa_644311b63b607133c989d7c1188467dafc0.jpg?1766053748,Diamond,13,0,DRG
Prisma Tic,38791879,16,0,Cerberus,Chaos,0,0,5220c35172bb26154c862a6d485e37b8_777c57311d510ca65dac3c1077dee435fc0.jpg?1766052340,Diamond,6,0,SAM
Tsukuyo Ritlas,37800185,17,0,Odin,Light,0,0,eca30840fe0bed8e80f620b5f57c49de_644311b63b607133c989d7c1188467dafc0.jpg?1766054664,Diamond,4,0,RDM
Vanilla Blossom,41496807,18,0,Moogle,Chaos,0,0,b0e7d1b464d155d8791692fe2e47299d_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1766053983,Diamond,8,0,SMN
A'dyalani Sato,10026278,19,0,Odin,Light,0,0,d072994a22af88090aecf6e5a3b85c36_644311b63b607133c989d7c1188467dafc0.jpg?1766051594,Diamond,7,0,WHM
Ange Melrose,50267939,20,0,Omega,Chaos,0,0,f2fb3057962bf3d28bcce976076f5368_39e25ac3d737c46452305eefe324372cfc0.jpg?1766054648,Diamond,5,0,SAM
Maru Tani,58799026,21,0,Alpha,Light,0,0,b632027978294d1f77f2347d48fc3704_6132295fcf5570fb8b0a944ef322a598fc0.jpg?1766054405,Diamond,3,0,ACN
Toki Isur,16811472,21,0,Lich,Light,0,0,0f38ca26bcfe5c4c064998df2afabe35_7206469080400ed57a5373d0a9c55c59fc0.jpg?1766051276,Diamond,3,0,AST
Wife Cat,53116356,21,0,Zodiark,Light,0,0,a1b8c7dc5afdfd7cf3b24ae49dabffe9_c274370774c6bc3483cc8740805f41bcfc0.jpg?1766052641,Diamond,3,0,DRK
Franziska Hatia,6541981,24,41,Moogle,Chaos,0,0,3346d7c134c0675bdb576962512a264b_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1766052248,Diamond,45,29,SGE
Makoto Kurusu,52868514,25,8,Alpha,Light,0,0,8fbea6f85d026acc9443dee5147a6a0c_6132295fcf5570fb8b0a944ef322a598fc0.jpg?1766053611,Diamond,18,13,SMN
Neo Baka,38597003,26,0,Alpha,Light,0,0,0f9cb5aa64102380c9bd9028cd78b8d1_6132295fcf5570fb8b0a944ef322a598fc0.jpg?1766053046,Diamond,12,0,SCH
Memento Mo'ri,1641495,27,1,Ragnarok,Chaos,0,0,86323bce84189061b1d71ff1dc25266a_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1766053812,Diamond,6,3,MCH
Phaey Yeon,58326616,28,0,Moogle,Chaos,0,0,6497d439e55c80c0156c198e7f135c78_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1766051832,Diamond,3,0,UNK
Sice Seven,15008161,29,0,Moogle,Chaos,0,0,23657ac0d29f4bc5667ef1e00cf528f8_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1766054085,Diamond,1,0,BRD
Farnese Fellcleave,24419493,30,88,Cerberus,Chaos,0,0,dcec016c4a6cd9a2bd3a2b73183f5a65_777c57311d510ca65dac3c1077dee435fc0.jpg?1766051492,Diamond,48,19,DRK
Roy Dimgao,29524655,31,0,Omega,Chaos,0,0,320af7149c63c337e5826c2c2cc1bf37_39e25ac3d737c46452305eefe324372cfc0.jpg?1766052710,Diamond,36,0,RDM
Laurie Adorable,48647813,32,3,Spriggan,Chaos,0,0,cae3f1cbe01c3d143b588c054809c02b_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1766053208,Diamond,4,4,WHM
Syhmnia Kalasar,36709513,33,0,Omega,Chaos,0,0,f57de97ef058ea29ce68635416e5388d_39e25ac3d737c46452305eefe324372cfc0.jpg?1766053840,Diamond,1,0,RPR
Senra Locke,39793250,34,0,Sagittarius,Chaos,0,0,4119dcf22656228778f1a70d9c734a44_44ca0844398b2d010d8cd4a31ddb023dfc0.jpg?1766053538,Diamond,0,0,WAR
