name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Milk Jds,10570379,1,0,Zodiark,Light,4080,0,cf8503b76a559329b409ac7cfe329e0c_c274370774c6bc3483cc8740805f41bcfc0.jpg?1741602741,Crystal,155,0,RPR
Cliffe Zanza,36074329,2,0,Spriggan,Chaos,4040,0,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1741600582,Crystal,158,6,MNK
Saboree Catboy,36051653,3,0,Spriggan,Chaos,3611,0,b61ec1080d608b5a83f30baef219dc02_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1741599317,Crystal,621,14,MNK
Moki Moki,14235486,4,0,Odin,Light,3537,0,82d3ef8d03fa7a6ddf4429f15fd296a2_644311b63b607133c989d7c1188467dafc0.jpg?1741600107,Crystal,360,10,GNB
Tsukuyo Ritlas,37800185,5,0,Odin,Light,3392,0,eca30840fe0bed8e80f620b5f57c49de_644311b63b607133c989d7c1188467dafc0.jpg?1741602659,Crystal,259,0,RDM
Eblana Dublinn,52298207,6,12,Alpha,Light,3326,298,96c6a1ff48dda118ae7f0c91d6c72353_6132295fcf5570fb8b0a944ef322a598fc0.jpg?1741599380,Crystal,107,3,DRG
Farnese Fellcleave,24419493,7,6,Cerberus,Chaos,3232,0,dcec016c4a6cd9a2bd3a2b73183f5a65_777c57311d510ca65dac3c1077dee435fc0.jpg?1741601693,Crystal,107,0,AST
Misora Kaiatsa,25126040,8,7,Moogle,Chaos,3180,0,80fa199452585ab77d14128509576300_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1741602119,Crystal,231,0,RDM
Tora Tora,47196016,9,8,Odin,Light,3153,0,6e978054777e93d657aa58ae97d863a9_644311b63b607133c989d7c1188467dafc0.jpg?1741602496,Crystal,200,0,UNK
Mamiyama Kamimama,37371304,10,9,Spriggan,Chaos,3087,0,3c6fd6569d3dce40308c9a2a1f3c3bfa_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1741602799,Crystal,283,0,WAR
Miyu Edelfelt,21335430,11,10,Phoenix,Light,3069,0,ba690d74246b4d07f543f0d9516feec2_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1741600000,Crystal,173,0,AST
Loty Coldwind,36521588,12,11,Twintania,Light,3059,0,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1741601148,Crystal,479,10,WAR
Maarato Cookie,20349526,13,0,Twintania,Light,3027,0,dbab16598b86bb31b2eb96070f723572_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1741599557,Crystal,323,3,BLM
Dragonlife Saijax,29449285,14,0,Moogle,Chaos,3009,0,3c08546d3793d12f77cc0b00d3a3af5b_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1741600519,Crystal,79,0,SAM
Prisma Tic,38791879,15,0,Cerberus,Chaos,2908,0,5220c35172bb26154c862a6d485e37b8_777c57311d510ca65dac3c1077dee435fc0.jpg?1741600420,Crystal,373,2,SCH
Taiya Li,41293767,16,0,Phoenix,Light,2740,0,7dc31b9a880ba3f36a3ef1208e0c5909_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1741602652,Crystal,340,2,SMN
Slayn Lockmeier,43624360,17,0,Ragnarok,Chaos,2687,0,6e8ed130575c22a15b32af255b35348b_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1741600697,Crystal,137,1,NIN
Strawberry Kea,31214992,18,0,Ragnarok,Chaos,2589,0,0828e8eb3fb4ba1470ad303dab621600_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1741602447,Crystal,115,0,MNK
Vai Zol,38270926,19,0,Odin,Light,2565,0,2e78b44195db83336b1acbe75927a864_644311b63b607133c989d7c1188467dafc0.jpg?1741600105,Crystal,316,0,RDM
Skibidibanban Fazbear,53396892,20,0,Omega,Chaos,2516,0,0505abf5c382f678f2ef2c4cc0ed45d6_39e25ac3d737c46452305eefe324372cfc0.jpg?1741602880,Crystal,150,0,BLM
Cat Wife,21099767,21,0,Zodiark,Light,2395,0,76d1664265ae631c957cfab6c72cfba9_c274370774c6bc3483cc8740805f41bcfc0.jpg?1741601957,Crystal,54,0,RDM
Void Stellarvore,28691685,22,0,Raiden,Light,2361,0,79b02048d874bdc774a96223c423d519_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1741599979,Crystal,161,0,SAM
Vanilla Blossom,41496807,23,0,Moogle,Chaos,2308,0,b0e7d1b464d155d8791692fe2e47299d_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1741601300,Crystal,107,0,ARM
Luca Natura,26126798,24,0,Omega,Chaos,2293,0,aee9a8f332f96a4c5a45923c0e82782a_39e25ac3d737c46452305eefe324372cfc0.jpg?1741600093,Crystal,244,0,NIN
Akari Tsuki,31005286,25,0,Louisoix,Chaos,2271,0,28e1cfaecfbf911dc3621f5de74642aa_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1741601424,Crystal,160,0,MNK
