name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Loty Coldwind,36521588,1,0,Twintania,Light,3495,288,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1767436020,Ultima,177,5,SMN
Moki Moki,14235486,2,0,Odin,Light,2849,0,82d3ef8d03fa7a6ddf4429f15fd296a2_644311b63b607133c989d7c1188467dafc0.jpg?1767436508,Omega,138,9,MNK
Miyu Edelfelt,21335430,3,6,Phoenix,Light,2814,191,ba690d74246b4d07f543f0d9516feec2_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1767434818,Omega,167,21,SMN
Saboree Catboy,36051653,4,3,Spriggan,Chaos,2758,0,b61ec1080d608b5a83f30baef219dc02_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1767436208,Omega,110,0,SAM
Raiden Thorne,27238016,5,4,Zodiark,Light,2740,0,96a909af8d24d60f6d8173f8cc16facb_c274370774c6bc3483cc8740805f41bcfc0.jpg?1767435989,Omega,246,13,DRG
Cliffe Zanza,36074329,6,5,Spriggan,Chaos,2700,0,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1767433935,Omega,169,8,DRK
Akari Tsuki,31005286,7,0,Louisoix,Chaos,2638,300,28e1cfaecfbf911dc3621f5de74642aa_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1767433310,Omega,72,7,MCH
Void Stellarvore,28691685,8,0,Raiden,Light,2254,3,79b02048d874bdc774a96223c423d519_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1767434011,Omega,146,5,RPR
Mamiyama Kamimama,37371304,9,0,Spriggan,Chaos,2147,0,3c6fd6569d3dce40308c9a2a1f3c3bfa_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1767433397,Omega,124,0,RDM
Tsukuyo Ritlas,37800185,10,0,Odin,Light,2082,0,eca30840fe0bed8e80f620b5f57c49de_644311b63b607133c989d7c1188467dafc0.jpg?1767434434,Omega,81,8,SMN
Prisma Tic,38791879,11,0,Cerberus,Chaos,2059,0,5220c35172bb26154c862a6d485e37b8_777c57311d510ca65dac3c1077dee435fc0.jpg?1767436593,Omega,153,0,SAM
Crow Xo,44749262,12,0,Zodiark,Light,1976,97,54e5719ccbdb45c6de28f017b4365207_c274370774c6bc3483cc8740805f41bcfc0.jpg?1767433771,Omega,57,6,PCT
Ange Melrose,50267939,13,0,Omega,Chaos,1806,0,f2fb3057962bf3d28bcce976076f5368_39e25ac3d737c46452305eefe324372cfc0.jpg?1767435494,Omega,127,13,SAM
Deadrise Mutombo,31730694,14,0,Ragnarok,Chaos,1708,0,a382acb94313f23d966dd6d39d909bea_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1767434183,Omega,126,4,NIN
Not Marci,51672179,15,0,Louisoix,Chaos,1682,0,b6c4338b1daa8161914134b74ee784f0_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1767433901,Omega,70,0,DRG
Mei Ko,35150838,16,0,Louisoix,Chaos,1657,0,9e9f647c9095409b4ca77e89ca61322b_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1767434697,Omega,268,24,SGE
Shia Sun,1754600,17,24,Odin,Light,1611,377,7550981ba488e5ebe919aa3cb39efbfa_644311b63b607133c989d7c1188467dafc0.jpg?1767434075,Omega,143,9,FSH
Shino Yaru,38308969,18,31,Phoenix,Light,1596,590,0662727bb913ed7fe3009f3542ea1e64_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1767434828,Omega,56,29,UNK
Lex'ander Wayfarer,18009481,19,17,Odin,Light,1511,2,0adfa03fe11940a91e3b6a2ed08ddb88_644311b63b607133c989d7c1188467dafc0.jpg?1767435522,Omega,206,34,VPR
Doomballoon Dapingus,47578759,20,18,Alpha,Light,1482,0,4a4c34260172eebb84eaf61edb344efa_6132295fcf5570fb8b0a944ef322a598fc0.jpg?1767435356,Crystal,53,0,SAM
Xen Thique,40172078,21,19,Odin,Light,1420,0,8930228f4df0c18feea28ebbb1c451f2_644311b63b607133c989d7c1188467dafc0.jpg?1767436459,Crystal,162,21,WHM
My Fault,28777606,22,20,Odin,Light,1391,0,0d7f75966254f60b69463e0d39afbfeb_644311b63b607133c989d7c1188467dafc0.jpg?1767436494,Crystal,88,0,UNK
Cleave Age,8618043,23,21,Cerberus,Chaos,1305,0,be127ac560fb8f7cfb5f31ff1d832b19_777c57311d510ca65dac3c1077dee435fc0.jpg?1767433782,Crystal,153,14,MCH
Vanilla Blossom,41496807,24,22,Moogle,Chaos,1297,0,b0e7d1b464d155d8791692fe2e47299d_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1767435506,Crystal,86,0,CRP
Delzor Waka,40194085,25,33,Odin,Light,1291,299,bde30c4caff355f65cf9761727b12725_644311b63b607133c989d7c1188467dafc0.jpg?1767433384,Crystal,202,11,GSM
Mahou Mahou,5924021,26,23,Odin,Light,1288,0,4c6afcfde744ebab926aa3423b6c4064_644311b63b607133c989d7c1188467dafc0.jpg?1767435769,Crystal,130,20,WAR
Claire Hart,4540427,27,34,Ragnarok,Chaos,1246,292,063274896aa445e2aa87e44be3be1981_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1767436404,Crystal,46,8,MNK
Sunie Dakwhil,12728791,28,25,Twintania,Light,1189,1,4760f9b45bd6f71f83adbd97ab87eae3_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1767435319,Crystal,107,4,DNC
Toki Isur,16811472,29,26,Lich,Light,1109,0,0f38ca26bcfe5c4c064998df2afabe35_7206469080400ed57a5373d0a9c55c59fc0.jpg?1767436342,Crystal,100,0,SAM
Sice Seven,15008161,30,27,Moogle,Chaos,1108,0,23657ac0d29f4bc5667ef1e00cf528f8_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1767434169,Crystal,48,0,AST
Milk Jds,10570379,31,28,Zodiark,Light,1100,0,cf8503b76a559329b409ac7cfe329e0c_c274370774c6bc3483cc8740805f41bcfc0.jpg?1767435238,Crystal,67,0,DRG
Pre Purify,55308031,32,29,Spriggan,Chaos,1034,0,57e94aab3849d6d467b99e494b8621ed_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1767434027,Crystal,45,0,SGE
Cat Wife,21099767,33,30,Zodiark,Light,1015,0,76d1664265ae631c957cfab6c72cfba9_c274370774c6bc3483cc8740805f41bcfc0.jpg?1767435922,Crystal,76,8,DRG
Melinoe Mei,52244848,34,45,Odin,Light,1009,402,f2f35dd3d3f7ed2ab1eaf11e0291525a_644311b63b607133c989d7c1188467dafc0.jpg?1767434996,Crystal,63,6,UNK
Resilla Frostflow,14658770,35,32,Cerberus,Chaos,997,0,00a4e6250beb98b5644c87cffe8b7f4f_777c57311d510ca65dac3c1077dee435fc0.jpg?1767433516,Crystal,63,0,BRD
Zot To,18725302,36,40,Cerberus,Chaos,979,98,852c16bac4fe7f528a8653c65704e818_777c57311d510ca65dac3c1077dee435fc0.jpg?1767433835,Crystal,82,14,MNK
Imy Pure,24943089,37,35,Cerberus,Chaos,911,0,2e46879ac1baf7fc77ec2de872a0461c_777c57311d510ca65dac3c1077dee435fc0.jpg?1767433941,Crystal,152,22,RPR
Dalik Mathis,9537863,38,36,Ragnarok,Chaos,907,0,fd4dde44208527cc20e58ba589d51f01_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1767434116,Crystal,55,0,PLD
Vai Zol,38270926,39,37,Odin,Light,903,0,2e78b44195db83336b1acbe75927a864_644311b63b607133c989d7c1188467dafc0.jpg?1767434584,Crystal,72,6,RDM
Strawberry Kea,31214992,40,52,Ragnarok,Chaos,900,298,0828e8eb3fb4ba1470ad303dab621600_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1767433780,Crystal,25,11,MNK
Kitashi Kurel,57457596,41,38,Zodiark,Light,899,0,759aea1481bd6cb72e3423ca3ebe2529_c274370774c6bc3483cc8740805f41bcfc0.jpg?1767435757,Crystal,176,12,UNK
