name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Zetsu Kaiza,15922703,1,0,Jenova,Aether,5455,0,976656a732f9f9c5e7a1b68ece523bdf_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1664620052,Crystal,767,9,DRG
Funkmaster Disconium,39174439,2,0,Sargatanas,Aether,4128,0,96fc1eb1014d59bcb1f11a409a99bdb3_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1664618607,Crystal,122,1,NIN
Rukaka Ruka,34081156,3,4,Cactuar,Aether,3655,308,32228868c24b05da69088fd2eddcfa9d_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1664619314,Crystal,238,19,PLD
Gala Aurora,41293767,4,3,Adamantoise,Aether,3401,0,7dc31b9a880ba3f36a3ef1208e0c5909_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1664617694,Crystal,439,5,GNB
Azalyn Xo,33695596,5,0,Gilgamesh,Aether,3340,0,0a7db8993a7f4f16561cc84a302eff7d_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1664617504,Crystal,207,2,DRG
Sir Moon,17116119,6,0,Cactuar,Aether,3276,0,35721490b40b9de650ca6049c2c305f8_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1664617981,Crystal,154,0,DRG
Komachi Chan,22706714,7,0,Faerie,Aether,3205,0,06fd95f3a412eeee32a0c93c6d9513cb_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1664620531,Crystal,170,0,DRG
Legendary Leon,17439640,8,0,Sargatanas,Aether,2892,0,883456fffdcc9f88fb9843202c1fed42_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1664619041,Crystal,124,0,SMN
Noga Cosnoh,12058107,9,0,Cactuar,Aether,2688,111,2ed29f4458018d1f538dd14b47de63b0_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1664619762,Crystal,472,22,NIN
Verzell Varion,17766578,10,25,Adamantoise,Aether,2578,708,1b46876e1079227a2160ce2ccd4e3aa2_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1664618616,Crystal,136,10,DNC
Sarah Montcroix,21257525,11,10,Siren,Aether,2532,0,9456eff7edd9ad83824c6ded6b9777c8_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1664618408,Crystal,288,2,WHM
American Hero,44163929,12,11,Sargatanas,Aether,2384,0,806fe0d7926801138ad67d6d4ad9d24b_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1664619323,Crystal,111,0,DRG
Middle Ovoo,42303051,13,12,Midgardsormr,Aether,2351,0,6aed757cf45db44cab2f469a9e1bfd3b_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1664620214,Crystal,106,1,DRG
Willielmus Lannis,9961810,14,13,Siren,Aether,2296,0,dfcf8b0d9668568d9792c854be7cb44a_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1664617700,Crystal,242,4,SGE
Jay Vermillion,20310837,15,14,Adamantoise,Aether,2202,0,ae2f157d9c523947744b038a73f77be6_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1664619142,Crystal,184,6,MNK
Haruka Shimizu,34615369,16,15,Jenova,Aether,2167,0,f33a9934026108afd52be2c8ad41670a_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1664619322,Crystal,153,0,SAM
Yuri Tsukihana,30386598,17,16,Jenova,Aether,2134,0,99095be4258299ff7d0d0ac0b6486022_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1664618685,Crystal,139,6,SAM
Knin Alykel,9726390,18,17,Gilgamesh,Aether,2096,0,2af6f934ece0f4ec7e45cdf034ee13a5_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1664618863,Crystal,161,0,NIN
M'ika Sfinx,36917542,19,18,Adamantoise,Aether,2029,0,57f3df10bcdd5c12cf7e5c0a389a46f8_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1664620960,Crystal,437,4,MCH
