name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Sir Moon,17116119,1,0,Cactuar,Aether,2602,0,35721490b40b9de650ca6049c2c305f8_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1672135661,Crystal,56,0,DRG
Suhr Zarek,21013113,2,0,Gilgamesh,Aether,2059,0,55489166c3a63b4108165dac86c449d1_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1672133857,Crystal,73,0,DNC
S'jay Sharks,18807626,3,0,Cactuar,Aether,1989,0,68294efd5b1aeb5bd1a36477f7c0e3cf_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1672135229,Crystal,58,0,RDM
Revna Londor,24258558,4,0,Cactuar,Aether,1869,0,fba25ed72613de033978f2e99c974234_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1672134671,Crystal,105,0,SMN
Highpeak Thunderstorm,44729199,5,0,Siren,Aether,1317,0,39fec9b8eaf71c699797cd15ef87009b_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1672136126,Crystal,59,0,DRK
Regis Darsik,37234597,6,0,Gilgamesh,Aether,1293,0,8703e463e2b8472f6a74401ba46ee3a6_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1672135303,Crystal,33,0,SMN
Jay Verhundred,43607851,7,0,Adamantoise,Aether,1096,0,6fb8bbfadad1988c1cab071cf876eb5c_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1672134032,Crystal,26,0,MNK
John Darksouls,32702843,8,0,Adamantoise,Aether,888,0,f1fbda91f49b5975e8a2cb80a74e40ad_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1672136102,Crystal,89,0,PLD
F'zula Alleal,8158413,9,0,Gilgamesh,Aether,821,0,dbc8d7057df4d58738303da52483bcfa_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1672136748,Crystal,53,0,BRD
Lune Cr'est,2265644,10,0,Adamantoise,Aether,801,0,469aba5cd413b705142a9db68f73684e_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1672136113,Crystal,95,0,MIN
Violent Destruction,15630676,11,0,Sargatanas,Aether,700,0,c083f4cad1411099af3da0de289d0959_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1672136569,Crystal,101,0,DRK
Celesse Archon,5403993,12,0,Midgardsormr,Aether,699,0,46c05696a375eb66cab3503bea79e4e4_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1672136649,Crystal,33,0,RDM
Brian Ricardo,9364090,13,0,Adamantoise,Aether,620,0,c00688b4ac9b567c1a4de9d648fbbff4_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1672134762,Crystal,77,0,DNC
Munch- Lunch,29736851,14,0,Cactuar,Aether,602,0,ff370497f334f348f9e023ce66c3caa3_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1672135134,Crystal,44,0,SMN
