name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Loty Coldwind,36521588,1,0,Twintania,Light,3495,0,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1767694421,Ultima,179,0,SMN
Saboree Catboy,36051653,2,0,Spriggan,Chaos,3030,75,b61ec1080d608b5a83f30baef219dc02_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1767693924,Ultima,129,2,VPR
Cat Wife,21099767,3,10,Zodiark,Light,2969,681,76d1664265ae631c957cfab6c72cfba9_c274370774c6bc3483cc8740805f41bcfc0.jpg?1767693261,Omega,123,11,RDM
Moki Moki,14235486,4,3,Odin,Light,2849,0,82d3ef8d03fa7a6ddf4429f15fd296a2_644311b63b607133c989d7c1188467dafc0.jpg?1767694298,Omega,139,0,MNK
Miyu Edelfelt,21335430,5,4,Phoenix,Light,2814,0,ba690d74246b4d07f543f0d9516feec2_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1767695577,Omega,202,0,MCH
Cliffe Zanza,36074329,6,5,Spriggan,Chaos,2801,0,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1767695117,Omega,215,18,SMN
Crow Xo,44749262,7,8,Zodiark,Light,2793,409,54e5719ccbdb45c6de28f017b4365207_c274370774c6bc3483cc8740805f41bcfc0.jpg?1767695819,Omega,66,4,AST
Raiden Thorne,27238016,8,6,Zodiark,Light,2740,0,96a909af8d24d60f6d8173f8cc16facb_c274370774c6bc3483cc8740805f41bcfc0.jpg?1767693139,Omega,292,22,MNK
Tsukuyo Ritlas,37800185,9,11,Odin,Light,2670,393,eca30840fe0bed8e80f620b5f57c49de_644311b63b607133c989d7c1188467dafc0.jpg?1767694131,Omega,104,6,VPR
Akari Tsuki,31005286,10,7,Louisoix,Chaos,2638,0,28e1cfaecfbf911dc3621f5de74642aa_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1767695321,Omega,78,0,MNK
Void Stellarvore,28691685,11,9,Raiden,Light,2355,0,79b02048d874bdc774a96223c423d519_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1767694470,Omega,168,2,WAR
Mamiyama Kamimama,37371304,12,0,Spriggan,Chaos,2148,1,3c6fd6569d3dce40308c9a2a1f3c3bfa_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1767694365,Omega,130,6,SCH
Prisma Tic,38791879,13,0,Cerberus,Chaos,2059,0,5220c35172bb26154c862a6d485e37b8_777c57311d510ca65dac3c1077dee435fc0.jpg?1767695496,Omega,179,10,SAM
Mei Ko,35150838,14,0,Louisoix,Chaos,2058,0,9e9f647c9095409b4ca77e89ca61322b_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1767695114,Omega,323,9,MNK
Shia Sun,1754600,15,0,Odin,Light,2001,0,7550981ba488e5ebe919aa3cb39efbfa_644311b63b607133c989d7c1188467dafc0.jpg?1767693927,Omega,159,0,AST
Vanilla Blossom,41496807,16,0,Moogle,Chaos,1994,0,b0e7d1b464d155d8791692fe2e47299d_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1767696142,Omega,112,0,SAM
Ange Melrose,50267939,17,0,Omega,Chaos,1806,0,f2fb3057962bf3d28bcce976076f5368_39e25ac3d737c46452305eefe324372cfc0.jpg?1767693803,Omega,149,4,BRD
Deadrise Mutombo,31730694,18,0,Ragnarok,Chaos,1708,0,a382acb94313f23d966dd6d39d909bea_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1767696319,Omega,130,3,NIN
Kitashi Kurel,57457596,19,0,Zodiark,Light,1686,0,759aea1481bd6cb72e3423ca3ebe2529_c274370774c6bc3483cc8740805f41bcfc0.jpg?1767694815,Omega,229,17,UNK
Not Marci,51672179,20,0,Louisoix,Chaos,1682,0,b6c4338b1daa8161914134b74ee784f0_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1767693101,Omega,70,0,DRG
Lex'ander Wayfarer,18009481,21,0,Odin,Light,1606,0,0adfa03fe11940a91e3b6a2ed08ddb88_644311b63b607133c989d7c1188467dafc0.jpg?1767693715,Omega,261,31,SAM
Shino Yaru,38308969,22,0,Phoenix,Light,1596,0,0662727bb913ed7fe3009f3542ea1e64_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1767693698,Omega,61,0,UNK
Strawberry Kea,31214992,23,40,Ragnarok,Chaos,1590,485,0828e8eb3fb4ba1470ad303dab621600_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1767693852,Omega,49,10,VPR
Snap Ringer,18714030,24,23,Omega,Chaos,1519,0,77577ce781d587b133c9c53da0974817_39e25ac3d737c46452305eefe324372cfc0.jpg?1767694503,Omega,57,0,FSH
Milk Jds,10570379,25,37,Zodiark,Light,1514,400,cf8503b76a559329b409ac7cfe329e0c_c274370774c6bc3483cc8740805f41bcfc0.jpg?1767694742,Omega,88,16,WAR
Dalik Mathis,9537863,26,24,Ragnarok,Chaos,1506,0,fd4dde44208527cc20e58ba589d51f01_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1767695500,Omega,77,0,PLD
Doomballoon Dapingus,47578759,27,25,Alpha,Light,1502,0,4a4c34260172eebb84eaf61edb344efa_6132295fcf5570fb8b0a944ef322a598fc0.jpg?1767696163,Omega,67,2,SAM
Xen Thique,40172078,28,26,Odin,Light,1420,0,8930228f4df0c18feea28ebbb1c451f2_644311b63b607133c989d7c1188467dafc0.jpg?1767695794,Crystal,169,0,SGE
Miyu Moon,58918526,29,27,Moogle,Chaos,1414,0,1abf5ce3756f6fa0d1c5be2cd39491bc_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1767695926,Crystal,39,0,SAM
My Fault,28777606,30,28,Odin,Light,1391,0,0d7f75966254f60b69463e0d39afbfeb_644311b63b607133c989d7c1188467dafc0.jpg?1767693066,Crystal,90,1,UNK
Cleave Age,8618043,31,29,Cerberus,Chaos,1305,0,be127ac560fb8f7cfb5f31ff1d832b19_777c57311d510ca65dac3c1077dee435fc0.jpg?1767692982,Crystal,190,12,MCH
Delzor Waka,40194085,32,30,Odin,Light,1291,0,bde30c4caff355f65cf9761727b12725_644311b63b607133c989d7c1188467dafc0.jpg?1767695815,Crystal,239,11,VPR
Sheidyn Windsor,30282791,33,31,Omega,Chaos,1288,0,e3eaa192d0e2b6192580f940474cd0b5_39e25ac3d737c46452305eefe324372cfc0.jpg?1767695208,Crystal,175,2,SAM
Mahou Mahou,5924021,34,32,Odin,Light,1288,0,4c6afcfde744ebab926aa3423b6c4064_644311b63b607133c989d7c1188467dafc0.jpg?1767692852,Crystal,134,4,BLM
Claire Hart,4540427,35,33,Ragnarok,Chaos,1246,0,063274896aa445e2aa87e44be3be1981_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1767694436,Crystal,47,1,VPR
Maarato Cookie,20349526,36,34,Twintania,Light,1191,0,dbab16598b86bb31b2eb96070f723572_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1767694163,Crystal,73,13,NIN
Sunie Dakwhil,12728791,37,35,Twintania,Light,1189,0,4760f9b45bd6f71f83adbd97ab87eae3_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1767695049,Crystal,127,10,BRD
Vai Zol,38270926,38,36,Odin,Light,1123,0,2e78b44195db83336b1acbe75927a864_644311b63b607133c989d7c1188467dafc0.jpg?1767694811,Crystal,83,0,RDM
Toki Isur,16811472,39,38,Lich,Light,1109,0,0f38ca26bcfe5c4c064998df2afabe35_7206469080400ed57a5373d0a9c55c59fc0.jpg?1767695365,Crystal,129,13,WAR
Sice Seven,15008161,40,39,Moogle,Chaos,1108,0,23657ac0d29f4bc5667ef1e00cf528f8_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1767695490,Crystal,52,0,AST
Lyrai Z'ers,3847871,41,52,Moogle,Chaos,1103,392,c985924645fd211dd83800d5b210f8d9_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1767694894,Crystal,243,16,PCT
Zot To,18725302,42,41,Cerberus,Chaos,1081,0,852c16bac4fe7f528a8653c65704e818_777c57311d510ca65dac3c1077dee435fc0.jpg?1767695142,Crystal,101,1,RPR
Pre Purify,55308031,43,42,Spriggan,Chaos,1037,0,57e94aab3849d6d467b99e494b8621ed_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1767695922,Crystal,61,0,PCT
Melinoe Mei,52244848,44,43,Odin,Light,1009,0,f2f35dd3d3f7ed2ab1eaf11e0291525a_644311b63b607133c989d7c1188467dafc0.jpg?1767696343,Crystal,64,0,UNK
Resilla Frostflow,14658770,45,44,Cerberus,Chaos,998,0,00a4e6250beb98b5644c87cffe8b7f4f_777c57311d510ca65dac3c1077dee435fc0.jpg?1767696014,Crystal,69,0,VPR
Kimbi Aoe,24693270,46,72,Shiva,Light,991,488,67e0ddfb70faf5725a971d086cfdce61_3fbff0e6b620e4d259dc427abc6574dafc0.jpg?1767694392,Crystal,241,14,MCH
Marain Kousaka,12028721,47,58,Omega,Chaos,916,299,8eb57b43eb58ce6e50b90ee79ccb7cd7_39e25ac3d737c46452305eefe324372cfc0.jpg?1767694896,Crystal,105,3,CUL
Imy Pure,24943089,48,45,Cerberus,Chaos,911,0,2e46879ac1baf7fc77ec2de872a0461c_777c57311d510ca65dac3c1077dee435fc0.jpg?1767696231,Crystal,212,18,RPR
Strom Valentine,19009916,49,46,Cerberus,Chaos,906,0,a8dc2ae24adfae999c388093e3e213e8_777c57311d510ca65dac3c1077dee435fc0.jpg?1767696039,Crystal,35,0,RDM
Katsumi Seikatsu,22390699,50,63,Cerberus,Chaos,892,290,6d28bab002e7518fa4a7d1d2056acc43_777c57311d510ca65dac3c1077dee435fc0.jpg?1767693694,Crystal,99,10,GNB
Sweet Light,41777815,51,76,Spriggan,Chaos,889,394,2e6808627bd2b8f0f5f0377d20cbbbc5_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1767695902,Crystal,67,7,WHM
Meryll Enetari,24681550,52,47,Cerberus,Chaos,888,0,f4fe16c70d7023e2101e19421c5abf1e_777c57311d510ca65dac3c1077dee435fc0.jpg?1767694240,Crystal,223,14,DNC
Lsi Lsi,47353875,53,48,Lich,Light,824,0,792b3235fe2fbd35d956e856c210194f_7206469080400ed57a5373d0a9c55c59fc0.jpg?1767694123,Crystal,47,0,PCT
Astra L-wind,59277519,54,49,Omega,Chaos,805,0,85dd0c219e9fd0335ae5466e4d341957_39e25ac3d737c46452305eefe324372cfc0.jpg?1767693372,Crystal,234,0,DRK
Fiven Fiven,24996868,55,50,Lich,Light,805,0,f574b4a1ff1aade4f34a98795138319b_7206469080400ed57a5373d0a9c55c59fc0.jpg?1767695621,Crystal,40,0,DRG
Zero Healing,44863819,56,51,Sagittarius,Chaos,796,0,3f8efd81fd72f70185da3fe8fb462865_44ca0844398b2d010d8cd4a31ddb023dfc0.jpg?1767695402,Crystal,54,0,DRK
Yamizura Kumozuma,19652230,57,53,Twintania,Light,707,0,24bbc9cebf09eb83efcbc272c3085fd1_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1767693925,Crystal,49,0,SCH
Farnese Shieldmaiden,24419493,58,54,Cerberus,Chaos,705,0,dcec016c4a6cd9a2bd3a2b73183f5a65_777c57311d510ca65dac3c1077dee435fc0.jpg?1767693991,Crystal,81,0,DRK
Memento Mo'ri,1641495,59,55,Ragnarok,Chaos,697,0,86323bce84189061b1d71ff1dc25266a_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1767694167,Crystal,117,0,SMN
Zhinna Maya,8219011,60,116,Odin,Light,695,496,b96bc839d3db0d26e61bf4b24282c925_644311b63b607133c989d7c1188467dafc0.jpg?1767695819,Crystal,126,12,WAR
Makoto Kurusu,52868514,61,56,Alpha,Light,695,0,8fbea6f85d026acc9443dee5147a6a0c_6132295fcf5570fb8b0a944ef322a598fc0.jpg?1767693305,Crystal,123,0,SGE
Zayla Lici,52292388,62,57,Shiva,Light,682,0,297469abea049ff5cfb98af6fe45176f_3fbff0e6b620e4d259dc427abc6574dafc0.jpg?1767694028,Crystal,78,0,DRG
A'dyalani Sato,10026278,63,74,Odin,Light,612,116,d072994a22af88090aecf6e5a3b85c36_644311b63b607133c989d7c1188467dafc0.jpg?1767696021,Crystal,246,10,MCH
Based Miqote,46487952,64,59,Twintania,Light,606,0,5e2bb42e554586a20b050b7fd3f88e26_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1767695211,Crystal,143,4,UNK
Maki Hatake,58256956,65,60,Omega,Chaos,604,0,f65bf40d95342ebe3141def95c5232bc_39e25ac3d737c46452305eefe324372cfc0.jpg?1767694606,Crystal,114,0,WHM
Ase Escadora,42603487,66,61,Alpha,Light,604,0,78626e6cf6f07875d5ac9527a5bd0c4d_6132295fcf5570fb8b0a944ef322a598fc0.jpg?1767695047,Crystal,32,0,DRG
Wwwwwwwwww Wwwwwwwwww,22934838,67,62,Odin,Light,603,1,44b50a04ce7aed4e2c4699753f5b83bc_644311b63b607133c989d7c1188467dafc0.jpg?1767695202,Crystal,110,6,RDM
Ovan Armor,21476660,68,64,Ragnarok,Chaos,602,0,dadd1004951e6b33de2be205a18bb3cc_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1767694286,Crystal,30,2,SAM
Chrizp Bacon,36384036,69,65,Twintania,Light,599,0,70d8a7be00f886b4053e18b555f41c88_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1767695598,Crystal,100,0,GNB
