name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Xy Xx',42725250,1,9,Gilgamesh,Aether,401,301,166a60a7c403f13c6dd234baa653edca_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1673863323,Crystal,37,4,DRG
Say So,37496286,2,5,Midgardsormr,Aether,305,205,9ff96347a5d80cd9ccb2de3bdfc90433_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1673864578,Crystal,61,4,DRG
John Darksouls,32702843,3,1,Adamantoise,Aether,303,0,f1fbda91f49b5975e8a2cb80a74e40ad_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1673861784,Crystal,34,5,PLD
Noga Cosnoh,12058107,4,2,Cactuar,Aether,300,100,2ed29f4458018d1f538dd14b47de63b0_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1673863305,Crystal,39,5,RDM
Agreed Indeed,35442337,5,20,Cactuar,Aether,299,299,420d1175f93ad013aa9ab84ae2d42209_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1673862492,Crystal,34,5,SGE
She On,28935528,6,32,Midgardsormr,Aether,298,298,d8410abb22d7e8619d8da55abd3b911b_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1673863584,Crystal,20,8,SAM
S'jay Sharks,18807626,7,12,Cactuar,Aether,200,100,68294efd5b1aeb5bd1a36477f7c0e3cf_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1673862052,Crystal,24,1,WHM
Zokor Shamavokor,20729807,8,25,Faerie,Aether,199,199,d435472193c35af508622c2650942175_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1673863042,Crystal,20,7,SGE
Regis Darsik,37234597,9,15,Gilgamesh,Aether,199,99,8703e463e2b8472f6a74401ba46ee3a6_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1673862076,Crystal,18,1,SMN
Aydan Jinh,16413223,10,7,Faerie,Aether,198,98,60473c8d12093a8f0e0d149b6f389a04_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1673863215,Crystal,42,1,BRD
Kythla Arulaq,21323483,11,47,Midgardsormr,Aether,100,100,570486fe21e6ce433607ba441ff401ef_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1673862510,Crystal,103,26,BLM
Fimm Prisa,6670487,12,39,Adamantoise,Aether,100,100,0b94444727ad1d9917b42ef3000f1dbb_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1673863997,Crystal,82,13,DRG
Riv Er,45926205,13,3,Jenova,Aether,100,0,ba6fce0b15cc1ba3ad6d2a90646e6382_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1673862969,Crystal,75,0,WHM
Fey Feyh,45543594,14,62,Adamantoise,Aether,100,100,20c452c2672f737fcc5d2ab91aa1198b_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1673863059,Crystal,65,8,DNC
Darling Miia,34966972,15,4,Gilgamesh,Aether,100,0,56d195743c2abbd30ed3a11bde7954e6_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1673863696,Crystal,60,0,NIN
Fatal Chan,17261302,16,6,Sargatanas,Aether,100,0,895eeb440a443936c6dd099e2fb0328d_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1673862139,Crystal,43,0,BTN
Karagol Lepshtain,38765581,17,0,Midgardsormr,Aether,100,100,bf41a8c8cf07d344ece9083a7f7aab62_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1673864341,Crystal,39,21,GNB
Kira Yuuji,33227091,17,8,Jenova,Aether,100,0,fd488041a7c9dbc5b2db455cb1f0bb68_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1673863492,Crystal,39,3,MCH
Zeke Ewoza,38693513,19,18,Sargatanas,Aether,100,100,60aab73f86d002c9ca644555b577f1fe_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1673863394,Crystal,36,3,NIN
Ephiel Moore,5993659,20,10,Gilgamesh,Aether,100,0,2a48e7e9078876e806d9c7a6cdcefe9b_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1673864299,Crystal,34,2,WHM
Kinda Smol,43182596,21,19,Cactuar,Aether,100,100,1dc4918b5370029e28bea595eaa6ddd3_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1673862067,Crystal,33,3,DRG
Sarah Montcroix,21257525,22,10,Siren,Aether,100,0,9456eff7edd9ad83824c6ded6b9777c8_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1673862502,Crystal,32,0,MNK
Zero Netrask,12757666,23,59,Siren,Aether,100,100,2c1a8758968ab4206e1df06b2c0f6354_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1673863258,Crystal,27,15,RPR
Nem Ui,41504905,24,82,Midgardsormr,Aether,100,100,7c053c6eaddb97e18809e919031a3daa_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1673864499,Crystal,25,15,AST
Tomo Kote,38176817,25,13,Gilgamesh,Aether,100,0,e5d7502ad7f21874552a4fc21553ee9e_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1673862227,Crystal,20,0,SAM
Sir Moon,17116119,26,14,Cactuar,Aether,100,0,35721490b40b9de650ca6049c2c305f8_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1673863475,Crystal,19,1,DRG
Jay Verhundred,43607851,27,21,Adamantoise,Aether,100,100,6fb8bbfadad1988c1cab071cf876eb5c_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1673863387,Crystal,16,2,MNK
Joe G',11050370,28,0,Gilgamesh,Aether,100,0,3170974d9cd42e717d673aec59ac0010_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1673861816,Crystal,13,0,SMN
Eclaire De'luna,33066060,29,0,Adamantoise,Aether,0,0,26b20f2c38a1575a725c54e7497f638b_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1673864373,Diamond,65,23,CRP
Farsa Aed,5068221,30,16,Midgardsormr,Aether,0,0,176d431db8a76185fe97af104836ac24_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1673863391,Diamond,48,2,PLD
Kestela August,24683361,31,72,Gilgamesh,Aether,0,0,17761792f1567b7dae5255a0f7677b00_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1673863746,Diamond,39,24,FSH
Brian Ricardo,9364090,32,17,Adamantoise,Aether,0,0,c00688b4ac9b567c1a4de9d648fbbff4_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1673865197,Diamond,36,0,AST
Ruka Rukaka,34081156,33,0,Jenova,Aether,0,0,32228868c24b05da69088fd2eddcfa9d_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1673862764,Diamond,12,9,DRG
Yusaris Remnevald,2973869,34,22,Gilgamesh,Aether,0,0,7095bb65546373d22835596f52a21bdc_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1673863212,Diamond,66,7,NIN
Zyl Tsujirie,15186036,35,0,Cactuar,Aether,0,0,ca7c092874dc6fe39bb67a657160dbc2_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1673863428,Diamond,35,24,WHM
Ni Xi,42307832,36,53,Jenova,Aether,0,0,f7daf93ee9ef727ed5b5bfa683051922_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1673863217,Diamond,8,3,WAR
Auelin Fae,46455364,37,0,Sargatanas,Aether,0,0,800a942d155d85db0c7935881cea1545_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1673865262,Diamond,43,13,SMN
Alba Sanare,22678236,38,36,Adamantoise,Aether,0,0,9e9cbb3fa7c82f824b9b8d7499029b58_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1673862760,Diamond,40,12,BLM
Shin Okusawa,31517299,39,100,Cactuar,Aether,0,0,147d155f1720942c66dd0065cccaaca5_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1673865186,Diamond,39,9,DNC
Mimu Syndrome,18625577,40,64,Jenova,Aether,0,0,10a32d0ead74045926c16bb736cabd9f_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1673864207,Diamond,35,6,RPR
Munch- Lunch,29736851,41,23,Cactuar,Aether,0,0,ff370497f334f348f9e023ce66c3caa3_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1673863865,Diamond,23,1,MNK
Sofia Vali,30413144,42,24,Gilgamesh,Aether,0,0,54d52e2acb095db70bb5f7a1838ce627_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1673863028,Diamond,17,0,BRD
Lux Mas,23065843,43,26,Sargatanas,Aether,0,0,88a2ca0abf69b95b8d6893d740e04615_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1673862240,Diamond,92,17,RDM
Nephry Lemuri,35998784,44,27,Faerie,Aether,0,0,866871a6c94548b6f495d930247b2479_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1673862326,Diamond,68,2,SGE
Azure Root,26175645,45,40,Adamantoise,Aether,0,0,5f2571d75ead95a7f736ac05a2104d8c_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1673864214,Diamond,63,20,MNK
Willow Aerofang,871613,46,28,Cactuar,Aether,0,0,3f7a6db0fc7bb1c368c227bf2fae0e08_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1673865042,Diamond,53,0,NIN
