name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Tomo Kote,38176817,1,0,Gilgamesh,Aether,4147,1,e5d7502ad7f21874552a4fc21553ee9e_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1693217645,Crystal,115,1,NIN
Kilometer Immorales,48368792,2,0,Faerie,Aether,2906,0,405161d87d55818784f8e2d2d7b259e3_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1693216214,Crystal,173,0,WHM
Bryn Creature,48133438,3,0,Siren,Aether,2573,0,1ae67fab78b36dc1a625cdf6f4b9383d_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1693216395,Crystal,133,3,SGE
Jay Vermillion,20310837,4,9,Adamantoise,Aether,2512,696,ae2f157d9c523947744b038a73f77be6_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1693218197,Crystal,86,17,DRK
Nanaya Shiki,46790422,5,4,Sargatanas,Aether,2273,0,ddaa72310af76fbf85ef9b09f69fa4cd_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1693215671,Crystal,188,8,GNB
Chae Jun,48926232,6,5,Jenova,Aether,2170,0,6867d2a0d98663fb110195743443e308_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1693216222,Crystal,185,0,RDM
Noga Cosnoh,12058107,7,6,Cactuar,Aether,2108,0,2ed29f4458018d1f538dd14b47de63b0_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1693215854,Crystal,365,12,SGE
Vivian Infinity,28047694,8,7,Jenova,Aether,1887,0,c83b9df632f78216eef2bc401df0981b_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1693215275,Crystal,128,0,RDM
Mi Ly,37964161,9,8,Gilgamesh,Aether,1840,0,f3300c3e28b3c5b4a3767a587341831e_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1693217237,Crystal,182,2,BLM
John Darksouls,32702843,10,0,Adamantoise,Aether,1759,0,f1fbda91f49b5975e8a2cb80a74e40ad_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1693218463,Crystal,113,0,WAR
Thunderbina Loux,24258558,11,0,Cactuar,Aether,1699,0,fba25ed72613de033978f2e99c974234_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1693215614,Crystal,89,0,SMN
Makoi Yukihira,13527096,12,0,Gilgamesh,Aether,1611,0,bba4173a32e0089243efb4fcef6ab6e0_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1693216151,Crystal,60,0,MNK
Violent Destruction,15630676,13,0,Sargatanas,Aether,1593,0,c083f4cad1411099af3da0de289d0959_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1693215426,Crystal,210,0,WAR
Micro Uryade,37487800,14,0,Sargatanas,Aether,1581,0,d9df4db31e4d391c99006db3caa4b5f9_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1693215797,Crystal,70,0,WHM
Ice Flamingo,29302725,15,0,Siren,Aether,1495,0,61e82ae51c5f49e3167c99cb16ef2424_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1693217040,Crystal,92,0,SAM
Gala Aurora,41293767,16,0,Adamantoise,Aether,1479,0,7dc31b9a880ba3f36a3ef1208e0c5909_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1693217481,Crystal,143,0,MNK
Merlin Emryss,9605720,17,19,Faerie,Aether,1415,191,87179f28ae17956a4d43567dadf6ea60_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1693216126,Crystal,123,5,PLD
Alba Sanare,22678236,18,34,Adamantoise,Aether,1371,382,9e9cbb3fa7c82f824b9b8d7499029b58_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1693216124,Crystal,84,13,BLM
Nola Ustrina,1383977,19,17,Cactuar,Aether,1303,0,fe0089ca21e248dc5546d2eae49f43ae_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1693216875,Crystal,36,0,GNB
Mei Chan,37701772,20,21,Jenova,Aether,1284,98,6556e8c3419560ebdea0a25201d43122_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1693218096,Crystal,78,1,SAM
Norma Jeannie,28105106,21,18,Jenova,Aether,1272,0,bff6f64f1e9dd700a962c74db4bf4812_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1693218745,Crystal,40,0,MNK
Alenora Wintersong,42967636,22,20,Adamantoise,Aether,1209,0,ed1d599894bc7afd3daf7ba4d07c1358_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1693218389,Crystal,34,0,GNB
Neo Dymium,33030676,23,22,Siren,Aether,1183,0,24be6098cf7acc2de169d92917d3299f_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1693215262,Crystal,204,3,DRG
Zeke Ewoza,38693513,24,23,Sargatanas,Aether,1177,0,60aab73f86d002c9ca644555b577f1fe_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1693215311,Crystal,71,0,DRG
Triple Weave,43430221,25,30,Gilgamesh,Aether,1134,104,448e541af9e0729692ff03a5909af4e2_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1693218198,Crystal,102,11,AST
Mason's Falls,48974651,26,24,Cactuar,Aether,1114,0,0270ee099a816a3f867287a0d699d33b_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1693217829,Crystal,167,3,SMN
