name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Lybel Alyborias,25836089,1,0,Louisoix,Chaos,3081,0,a86b680e6c4e5e23befaaaf535a158de_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1778757537,Ultima,198,0,RPR
Cliffe Zanza,36074329,2,0,Spriggan,Chaos,2923,0,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1778757390,Omega,166,0,NIN
Crow Xo,44749262,3,0,Zodiark,Light,2672,0,54e5719ccbdb45c6de28f017b4365207_c274370774c6bc3483cc8740805f41bcfc0.jpg?1778757565,Omega,101,6,NIN
Saboree Catboy,36051653,4,6,Spriggan,Chaos,2571,275,b61ec1080d608b5a83f30baef219dc02_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1778759181,Omega,259,24,MIN
Scarlet Rose,26616217,5,4,Spriggan,Chaos,2405,0,96ad88f23a708e8d6e391f669986d57c_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1778757023,Omega,181,16,PLD
Aura Sphere,30657353,6,5,Zodiark,Light,2358,0,6cc4a373eafbcbf88a340a52d95f133e_c274370774c6bc3483cc8740805f41bcfc0.jpg?1778757565,Omega,86,0,PLD
Toni Kroos,52385787,7,0,Twintania,Light,2295,0,51ea95d392db97feb9c9d09ad8b50a58_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1778759559,Omega,186,0,AST
Akari Tsuki,31005286,8,9,Louisoix,Chaos,2194,198,28e1cfaecfbf911dc3621f5de74642aa_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1778756956,Omega,79,5,MNK
Lucy Lumi,35150838,9,8,Louisoix,Chaos,2055,0,9e9f647c9095409b4ca77e89ca61322b_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1778758088,Omega,204,36,RPR
Loty Coldwind,36521588,10,11,Twintania,Light,2024,197,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1778759697,Omega,169,10,WAR
Tyra Kett,26531277,11,10,Spriggan,Chaos,1907,0,101b7ec48bba5c5e5b34fda1316c57bc_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1778759459,Omega,130,9,DRG
Kyouko Owo,25629243,12,0,Louisoix,Chaos,1760,0,4fbeb17208a00397ad05eebfc2d20d2f_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1778757636,Omega,95,0,WHM
