name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Shino Yaru,45204973,1,0,Sagittarius,Chaos,2958,0,90dbabecf3d9dea9b5f87d063ac9bf43_44ca0844398b2d010d8cd4a31ddb023dfc0.jpg?1744540594,Crystal,112,0,UNK
Saboree Catboy,36051653,2,0,Spriggan,Chaos,2748,0,b61ec1080d608b5a83f30baef219dc02_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1744537620,Crystal,220,24,SMN
Loty Coldwind,36521588,3,5,Twintania,Light,2555,559,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1744537407,Crystal,245,22,WAR
Cliffe Zanza,36074329,4,3,Spriggan,Chaos,2426,100,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1744537304,Crystal,90,1,RDM
Void Stellarvore,28691685,5,7,Raiden,Light,2156,291,79b02048d874bdc774a96223c423d519_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1744537610,Crystal,163,10,GNB
Vai Zol,38270926,6,4,Odin,Light,2088,0,2e78b44195db83336b1acbe75927a864_644311b63b607133c989d7c1188467dafc0.jpg?1744538490,Crystal,98,7,RDM
Dara Mactire,55642101,7,11,Louisoix,Chaos,2010,311,3c45e346e2828ca773eda7982c2291e1_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1744537450,Crystal,124,18,UNK
Prisma Tic,38791879,8,6,Cerberus,Chaos,1882,0,5220c35172bb26154c862a6d485e37b8_777c57311d510ca65dac3c1077dee435fc0.jpg?1744539076,Crystal,84,5,SAM
Milk Jds,10570379,9,8,Zodiark,Light,1863,0,cf8503b76a559329b409ac7cfe329e0c_c274370774c6bc3483cc8740805f41bcfc0.jpg?1744539317,Crystal,159,0,GNB
Maarato Cookie,20349526,10,9,Twintania,Light,1801,0,dbab16598b86bb31b2eb96070f723572_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1744538809,Crystal,80,0,DNC
Natural Harmonia,49027274,11,10,Odin,Light,1776,0,782c87b43d61d94a5612e09075c50513_644311b63b607133c989d7c1188467dafc0.jpg?1744539957,Crystal,241,0,DRK
Ares Aster,23775255,12,0,Ragnarok,Chaos,1621,0,af83635d9ae348ce2f1f18bd7f59657c_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1744538760,Crystal,290,13,UNK
Aura Sphere,30657353,13,0,Zodiark,Light,1563,0,6cc4a373eafbcbf88a340a52d95f133e_c274370774c6bc3483cc8740805f41bcfc0.jpg?1744540150,Crystal,131,0,SCH
Selin Naari,16360751,14,24,Cerberus,Chaos,1561,394,fb2c3681e2cb33bdcd7894d5aad0b9ec_777c57311d510ca65dac3c1077dee435fc0.jpg?1744539225,Crystal,97,7,DRG
Myst Freyja,33906213,15,14,Omega,Chaos,1489,0,240b879fd403fc16c04022b6075077ae_39e25ac3d737c46452305eefe324372cfc0.jpg?1744539597,Crystal,114,8,WAR
Jun Moxiao,40533777,16,15,Odin,Light,1410,0,9f41b7adf0a59849ae35b17cdace2b32_644311b63b607133c989d7c1188467dafc0.jpg?1744538682,Crystal,64,0,RPR
Crow Xo,44749262,17,16,Zodiark,Light,1392,0,54e5719ccbdb45c6de28f017b4365207_c274370774c6bc3483cc8740805f41bcfc0.jpg?1744540520,Crystal,38,0,SCH
Tarutella Goldfish,4235488,18,17,Phoenix,Light,1390,0,f269741c27ca22c02db955557e7283fa_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1744537963,Crystal,61,0,DNC
Yamizura Kumozuma,19652230,19,18,Twintania,Light,1388,0,24bbc9cebf09eb83efcbc272c3085fd1_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1744537687,Crystal,86,0,SCH
Sarah Pelepas,36390152,20,19,Twintania,Light,1307,0,4d98b4ef01ccfc9df166d83a5771a4ea_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1744537560,Crystal,140,0,FSH
Kaede Yumishi,54070516,21,20,Raiden,Light,1291,0,5d811f127e0fbf2c1fe988e910219758_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1744539321,Crystal,125,28,UNK
Meryll Enetari,24681550,22,21,Cerberus,Chaos,1267,0,f4fe16c70d7023e2101e19421c5abf1e_777c57311d510ca65dac3c1077dee435fc0.jpg?1744539458,Crystal,180,1,WAR
Ange Melrose,50267939,23,22,Omega,Chaos,1208,0,f2fb3057962bf3d28bcce976076f5368_39e25ac3d737c46452305eefe324372cfc0.jpg?1744540409,Crystal,170,12,SMN
Uki Yo,50895216,24,23,Louisoix,Chaos,1183,0,01c8c27039448a796053947550cced8a_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1744540276,Crystal,97,0,DRK
Veera Vermillion,36611700,25,26,Odin,Light,1183,94,21c224545e3d3af775a3d377c8e444bf_644311b63b607133c989d7c1188467dafc0.jpg?1744537793,Crystal,80,6,WHM
Feo Berroa,41354890,26,25,Lich,Light,1096,0,c76798db748407647b1576e76a827155_7206469080400ed57a5373d0a9c55c59fc0.jpg?1744540263,Crystal,94,0,NIN
Goon God,57040528,27,0,Raiden,Light,999,0,be22ea6495edc42417f99d58b879b506_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1744538629,Crystal,69,0,MNK
Luca Natura,26126798,28,0,Omega,Chaos,991,0,aee9a8f332f96a4c5a45923c0e82782a_39e25ac3d737c46452305eefe324372cfc0.jpg?1744537385,Crystal,100,0,GSM
Sophia Ariadne,11431073,29,0,Odin,Light,989,0,f4329ddf82a418a6e12f1ba978bc1523_644311b63b607133c989d7c1188467dafc0.jpg?1744539017,Crystal,92,0,WHM
Strom Valentine,19009916,30,0,Cerberus,Chaos,916,0,a8dc2ae24adfae999c388093e3e213e8_777c57311d510ca65dac3c1077dee435fc0.jpg?1744537549,Crystal,63,0,ARM
Playing-on Arch-btw,46757217,31,0,Phantom,Chaos,904,0,664e056460beb67247688f1e7b4fbb0f_f0a43d6e5eea19af337a176e9836acddfc0.jpg?1744538090,Crystal,68,2,RDM
Resilla Frostflow,14658770,32,0,Cerberus,Chaos,899,0,00a4e6250beb98b5644c87cffe8b7f4f_777c57311d510ca65dac3c1077dee435fc0.jpg?1744539159,Crystal,48,0,DNC
Taiya Li,41293767,33,0,Phoenix,Light,819,0,7dc31b9a880ba3f36a3ef1208e0c5909_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1744538035,Crystal,64,4,SMN
Savi Zizo,36020595,34,0,Phoenix,Light,802,0,654a4334b8f77ad31212ae883d8c8df4_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1744539260,Crystal,210,19,MCH
Based Miqote,46487952,35,0,Twintania,Light,796,0,5e2bb42e554586a20b050b7fd3f88e26_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1744540445,Crystal,94,11,SMN
Veil Walker,54006107,36,0,Alpha,Light,795,0,b5abc5738b59f6074b0f6ea804fdfa05_6132295fcf5570fb8b0a944ef322a598fc0.jpg?1744537702,Crystal,349,19,AST
Sheidyn Windsor,30282791,37,0,Omega,Chaos,793,0,e3eaa192d0e2b6192580f940474cd0b5_39e25ac3d737c46452305eefe324372cfc0.jpg?1744539370,Crystal,159,11,SAM
Vanilla Blossom,41496807,38,0,Moogle,Chaos,729,0,b0e7d1b464d155d8791692fe2e47299d_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1744540518,Crystal,105,3,WAR
Palico Diaries,44892764,39,41,Alpha,Light,708,6,7c0988ecb99fb13e8510e5b4675bed62_6132295fcf5570fb8b0a944ef322a598fc0.jpg?1744539785,Crystal,212,10,RDM
Cleave Age,8618043,40,39,Cerberus,Chaos,704,0,be127ac560fb8f7cfb5f31ff1d832b19_777c57311d510ca65dac3c1077dee435fc0.jpg?1744540555,Crystal,166,21,DRG
Menshir Astraea,34431346,41,40,Zodiark,Light,704,0,507b72595cc70908de27c417ce578372_c274370774c6bc3483cc8740805f41bcfc0.jpg?1744539150,Crystal,44,5,BRD
Dune'a Echa,18874167,42,58,Raiden,Light,702,298,11846587e71e79d6908ce9c5216a37b0_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1744537756,Crystal,65,10,SCH
Memento Mo'ri,1641495,43,42,Ragnarok,Chaos,692,0,86323bce84189061b1d71ff1dc25266a_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1744538898,Crystal,84,0,WHM
Sotek Scherwil,486374,44,43,Twintania,Light,692,0,c881840c18d6c9fc415801f5f8240174_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1744538312,Crystal,30,0,RDM
Tyr Neriak,19006698,45,57,Omega,Chaos,689,207,efc48a1823652a4394af9af66ed7359d_39e25ac3d737c46452305eefe324372cfc0.jpg?1744540443,Crystal,24,2,UNK
Brian Ricardo,19883847,46,44,Ragnarok,Chaos,688,0,37b0c97cd1ddc0f966d9e223e20f4f7b_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1744538431,Crystal,57,0,MNK
Imy Pure,24943089,47,51,Cerberus,Chaos,603,100,2e46879ac1baf7fc77ec2de872a0461c_777c57311d510ca65dac3c1077dee435fc0.jpg?1744538947,Crystal,85,1,BSM
Xiex Xie,40733160,48,45,Zodiark,Light,603,0,f253e0943a65dac103a6dfd764a01f52_c274370774c6bc3483cc8740805f41bcfc0.jpg?1744539828,Crystal,17,0,BTN
Snap Ringer,18714030,49,46,Omega,Chaos,602,0,77577ce781d587b133c9c53da0974817_39e25ac3d737c46452305eefe324372cfc0.jpg?1744540588,Crystal,47,0,WHM
Kal Tanavast,21949363,50,170,Omega,Chaos,598,598,dfeeca71f35832d183f78245f29992f1_39e25ac3d737c46452305eefe324372cfc0.jpg?1744538260,Crystal,33,9,SCH
Altrios Alrun,37280856,51,47,Odin,Light,594,0,eed006603ff3859a7471671dcb9c221c_644311b63b607133c989d7c1188467dafc0.jpg?1744538814,Crystal,75,0,MCH
Isca Mog,32212471,52,48,Zodiark,Light,593,0,e47f3ccc4bd8599193929766ab0abd2c_c274370774c6bc3483cc8740805f41bcfc0.jpg?1744540633,Crystal,45,4,PLD
Marain Kousaka,12028721,53,64,Omega,Chaos,584,187,8eb57b43eb58ce6e50b90ee79ccb7cd7_39e25ac3d737c46452305eefe324372cfc0.jpg?1744539372,Crystal,57,6,WHM
Wwwwwwwwww Wwwwwwwwww,22934838,54,49,Odin,Light,506,0,44b50a04ce7aed4e2c4699753f5b83bc_644311b63b607133c989d7c1188467dafc0.jpg?1744540043,Crystal,44,0,PLD
Epiphany Eruyt,23090429,55,50,Lich,Light,504,0,eff479ee1ea70675f2380b47f87b2c8e_7206469080400ed57a5373d0a9c55c59fc0.jpg?1744538274,Crystal,88,0,WHM
Xanthe Hati,28239197,56,71,Sagittarius,Chaos,502,202,9bf816bfcd7f963908af59458b5500c9_44ca0844398b2d010d8cd4a31ddb023dfc0.jpg?1744539684,Crystal,79,19,NIN
Tay Talenath,45740169,57,52,Raiden,Light,501,0,b2fa0c7222f7e3ebe117f24a200e11d8_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1744539633,Crystal,186,12,SCH
Lex'ander Wayfarer,18009481,58,53,Odin,Light,501,0,0adfa03fe11940a91e3b6a2ed08ddb88_644311b63b607133c989d7c1188467dafc0.jpg?1744538467,Crystal,24,0,NIN
Myu Chan,18934023,59,54,Phantom,Chaos,501,0,d18928a56635fe843e164f68bf70b056_f0a43d6e5eea19af337a176e9836acddfc0.jpg?1744539075,Crystal,17,0,MNK
Aries Shion,46449428,60,206,Ragnarok,Chaos,499,499,f7f27c87a16b5950097c24479dd76a92_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1744538016,Crystal,59,19,UNK
Serafina Cocoapuff,25837428,61,55,Lich,Light,493,0,f9bd8dac7fce1eed6efbdcd5302cbe5c_7206469080400ed57a5373d0a9c55c59fc0.jpg?1744537721,Crystal,55,0,DRK
White Noise',47747214,62,56,Raiden,Light,490,0,3bf617bec1a403388f9c3c43700db590_a370664d98f658f4ed4e620f378f73cdfc0.jpg?1744537648,Crystal,46,0,NIN
Syn Strauss,2163455,63,93,Cerberus,Chaos,404,304,885cbf820c5a8a5a567d9a7cce07a30e_777c57311d510ca65dac3c1077dee435fc0.jpg?1744540187,Crystal,304,6,BRD
Noctis Lucis-caellum,44086893,64,59,Shiva,Light,403,0,d7d3e4a43d7d52f423959e37bf92770f_3fbff0e6b620e4d259dc427abc6574dafc0.jpg?1744539706,Crystal,179,0,RPR
Tyra Kett,26531277,65,60,Spriggan,Chaos,403,0,101b7ec48bba5c5e5b34fda1316c57bc_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1744537798,Crystal,52,0,VPR
Ceoh Shife,32511071,66,61,Ragnarok,Chaos,401,0,10ccb88d08b50a86f2f3c8037aedbac2_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1744539290,Crystal,82,0,MNK
Glyceri Chosuti,30338174,67,62,Moogle,Chaos,400,0,6d93c9241424e92e6f0351d35d8b6eaa_d7a9d5f85a29d6278ec1c7adc2c8d242fc0.jpg?1744539352,Crystal,60,0,SGE
