name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Jay Verhundred,43607851,1,0,Adamantoise,Aether,3295,0,6fb8bbfadad1988c1cab071cf876eb5c_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1675333730,Crystal,142,0,MNK
Celia Leda,9656365,2,0,Midgardsormr,Aether,3248,0,851ffb273f9121f6db0428e3cf1554d0_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1675331660,Crystal,139,0,MCH
John Darksouls,32702843,3,0,Adamantoise,Aether,2192,196,f1fbda91f49b5975e8a2cb80a74e40ad_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1675333814,Crystal,204,8,PLD
Emah Sah'mae,20640929,4,7,Midgardsormr,Aether,2081,302,7749b8db0685830b9732b3ea97e5cc16_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1675333832,Crystal,93,5,SCH
Jay Vermillion,20310837,5,23,Adamantoise,Aether,2003,901,ae2f157d9c523947744b038a73f77be6_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1675332822,Crystal,97,29,MNK
Umi Chan,15473566,6,4,Gilgamesh,Aether,1982,0,ee18d3050e87a31ae374dbae2b5e03cd_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1675331044,Crystal,67,0,SGE
Eve Belle,24747433,7,5,Cactuar,Aether,1924,0,e186dbe1f678f84c9f94960d15dbfde3_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1675333825,Crystal,72,0,DRG
Zeke Ewoza,38693513,8,6,Sargatanas,Aether,1875,0,60aab73f86d002c9ca644555b577f1fe_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1675332695,Crystal,167,1,NIN
Patient Crystal,10075769,9,11,Cactuar,Aether,1699,299,63d9d0d26b0e283ff014d7caa41cfba8_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1675332102,Crystal,56,5,GNB
Jarad Dragonstone,10891324,10,8,Jenova,Aether,1519,0,c4b9560f2cb09fae3a1788f73a014bdc_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1675333210,Crystal,121,0,DNC
Merlin Emryss,9605720,11,9,Faerie,Aether,1517,0,87179f28ae17956a4d43567dadf6ea60_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1675333166,Crystal,75,0,BLM
Xy Xx',42725250,12,10,Gilgamesh,Aether,1503,0,166a60a7c403f13c6dd234baa653edca_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1675333119,Crystal,81,0,NIN
Tomo Kote,38176817,13,17,Gilgamesh,Aether,1402,197,e5d7502ad7f21874552a4fc21553ee9e_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1675332820,Crystal,60,7,PLD
Kinda Smol,43182596,14,12,Cactuar,Aether,1385,0,1dc4918b5370029e28bea595eaa6ddd3_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1675332752,Crystal,64,0,MCH
Celesse Archon,5403993,15,13,Midgardsormr,Aether,1373,0,46c05696a375eb66cab3503bea79e4e4_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1675330854,Crystal,74,0,RDM
Alba Sanare,22678236,16,14,Adamantoise,Aether,1294,5,9e9cbb3fa7c82f824b9b8d7499029b58_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1675330922,Crystal,123,5,BLM
Ni Xi,42307832,17,15,Jenova,Aether,1286,0,f7daf93ee9ef727ed5b5bfa683051922_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1675331700,Crystal,28,0,SCH
Regis Darsik,37234597,18,16,Gilgamesh,Aether,1285,0,8703e463e2b8472f6a74401ba46ee3a6_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1675330589,Crystal,103,0,SMN
Sir Moon,17116119,19,18,Cactuar,Aether,1202,0,35721490b40b9de650ca6049c2c305f8_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1675330846,Crystal,48,0,DRG
Agreed Indeed,35442337,20,19,Cactuar,Aether,1201,0,420d1175f93ad013aa9ab84ae2d42209_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1675332277,Crystal,74,0,SGE
Aellesa Menrae,30197048,21,20,Midgardsormr,Aether,1197,0,81e7585d0d06d799cfb64287fcb9db5b_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1675332232,Crystal,211,13,RDM
Puchi Komochi,41306774,22,21,Faerie,Aether,1196,0,596dad06d5f52d1c2de40ae7b8d9d44b_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1675333387,Crystal,62,7,RPR
Brian Ricardo,9364090,23,22,Adamantoise,Aether,1107,0,c00688b4ac9b567c1a4de9d648fbbff4_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1675332091,Crystal,94,3,WHM
Torahiko Mccloud,26807522,24,0,Adamantoise,Aether,1083,0,a545d29367f2c9719608cc566ffc05a8_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1675333439,Crystal,58,0,DRK
Neo Dymium,33030676,25,0,Siren,Aether,1082,0,24be6098cf7acc2de169d92917d3299f_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1675333074,Crystal,150,0,CRP
Auelin Fae,46455364,26,0,Sargatanas,Aether,1082,0,800a942d155d85db0c7935881cea1545_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1675334062,Crystal,71,0,SMN
Sim Chiko,9640572,27,0,Midgardsormr,Aether,1079,0,df001251be985850147df76d29cd2c6e_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1675332586,Crystal,84,0,NIN
